frame,x,y,z,roty
1,41.193,0,-16.436,0
2,41.193,0,-16.327,0
3,41.158,0,-16.218,0
4,41.158,0,-16.073,0
5,41.158,0,-15.964,0
6,41.123,0,-15.855,0
7,41.123,0,-15.745,0
8,41.123,0,-15.636,0
9,41.123,0,-15.491,0
10,41.123,0,-15.382,0
11,41.123,0,-15.236,0
12,41.123,0,-15.127,0
13,41.123,0,-14.982,0
14,41.123,0,-14.873,0
15,41.123,0,-14.727,45
16,41.123,0,-14.618,45
17,41.123,0,-14.473,45
18,41.123,0,-14.364,45
19,41.123,0,-14.255,45
20,41.123,0,-14.091,45
21,41.123,0,-13.982,45
22,41.158,0,-13.873,45
23,41.158,0,-13.764,45
24,41.193,0,-13.655,45
25,41.193,0,-13.545,45
26,41.228,0,-13.418,45
27,41.228,0,-13.309,45
28,41.263,0,-13.2,45
29,41.263,0,-13.091,45
30,41.298,0,-12.982,45
31,41.298,0,-12.873,45
32,41.333,0,-12.764,45
33,41.368,0,-12.618,45
34,41.439,0,-12.509,45
35,41.509,0,-12.4,45
36,41.544,0,-12.291,45
37,41.614,0,-12.182,45
38,41.684,0,-12.073,45
39,41.754,0,-11.964,45
40,41.825,0,-11.873,45
41,41.912,0,-11.836,45
42,41.982,0,-11.764,45
43,42.105,0,-11.709,45
44,42.175,0,-11.636,45
45,42.263,0,-11.6,45
46,42.386,0,-11.564,45
47,42.421,0,-11.491,45
48,42.474,0,-11.455,45
49,42.526,0,-11.418,45
50,42.561,0,-11.345,45
51,42.596,0,-11.273,45
52,42.649,0,-11.236,45
53,42.684,0,-11.164,45
54,42.719,0,-11.091,45
55,42.772,0,-11.055,45
56,42.842,0,-10.982,45
57,42.93,0,-10.945,45
58,43.053,0,-10.909,45
59,43.14,0,-10.873,45
60,43.263,0,-10.836,45
61,43.298,0,-10.8,90
62,43.333,0,-10.764,90
63,43.368,0,-10.727,90
64,43.439,0,-10.727,90
65,43.474,0,-10.691,90
66,43.509,0,-10.655,90
67,43.579,0,-10.655,90
68,43.614,0,-10.618,90
69,43.649,0,-10.582,90
70,43.684,0,-10.545,90
71,43.754,0,-10.545,90
72,43.789,0,-10.509,90
73,43.825,0,-10.473,90
74,43.895,0,-10.473,90
75,43.93,0,-10.455,90
76,43.965,0,-10.491,90
77,44,0,-10.473,90
78,44.035,0,-10.509,90
79,44.018,0,-10.509,90
80,44.018,0,-10.545,90
81,44.018,0,-10.582,90
82,44,0,-10.582,90
83,44,0,-10.618,90
84,44.035,0,-10.673,90
85,44.018,0,-10.673,90
86,44.018,0,-10.709,90
87,44.018,0,-10.745,90
88,44,0,-10.745,90
89,44,0,-10.782,90
90,44.035,0,-10.836,90
91,44.018,0,-10.818,135
92,44.018,0,-10.855,135
93,44.018,0,-10.891,135
94,44,0,-10.873,135
95,44,0,-10.909,135
96,44,0,-10.945,135
97,43.965,0,-10.945,135
98,43.93,0,-10.945,135
99,43.895,0,-10.982,135
100,43.86,0,-10.982,135
101,43.86,0,-11.018,135
102,43.825,0,-11.055,135
103,43.825,0,-11.091,135
104,43.789,0,-11.127,135
105,43.789,0,-11.218,135
106,43.754,0,-11.255,135
107,43.754,0,-11.291,135
108,43.719,0,-11.327,135
109,43.719,0,-11.418,135
110,43.684,0,-11.436,135
111,43.649,0,-11.455,135
112,43.614,0,-11.473,135
113,43.614,0,-11.509,135
114,43.579,0,-11.527,135
115,43.544,0,-11.545,135
116,43.509,0,-11.564,135
117,43.509,0,-11.6,135
118,43.509,0,-11.655,135
119,43.509,0,-11.709,135
120,43.509,0,-11.764,90
121,43.509,0,-11.818,90
122,43.509,0,-11.873,90
123,43.509,0,-11.927,90
124,43.509,0,-11.982,90
125,43.509,0,-12.036,90
126,43.509,0,-12.091,90
127,43.509,0,-12.145,90
128,43.474,0,-12.145,90
129,43.456,0,-12.145,90
130,43.439,0,-12.145,0
131,43.421,0,-12.118,0
132,43.404,0,-12.091,0
133,43.368,0,-12.073,0
134,43.333,0,-12.055,0
135,43.298,0,-12.036,0
136,43.298,0,-12.036,0
137,43.263,0,-11.964,0
138,43.263,0,-11.927,0
139,43.228,0,-11.873,0
140,43.228,0,-11.836,0
141,43.228,0,-11.818,0
142,43.193,0,-11.691,-90
143,43.158,0,-11.6,-90
144,43.175,0,-11.527,-90
145,43.14,0,-11.436,-90
146,43.123,0,-11.309,-90
147,43.123,0,-11.236,-90
148,43.105,0,-11.145,-90
149,43.07,0,-11.055,-90
150,43.088,0,-10.982,-90
151,43.175,0,-10.909,-90
152,43.263,0,-10.836,-90
