frame,x,y,z,roty
1,52.158,0,-6.382,180
2,52.193,0,-6.309,180
3,52.211,0,-6.182,180
4,52.246,0,-6.109,180
5,52.281,0,-6,180
6,52.351,0,-5.909,180
7,52.386,0,-5.8,180
8,52.421,0,-5.727,180
9,52.456,0,-5.6,180
10,52.491,0,-5.527,180
11,52.561,0,-5.455,180
12,52.561,0,-5.4,180
13,52.561,0,-5.382,180
14,52.561,0,-5.364,180
15,52.561,0,-5.345,180
16,52.561,0,-5.327,180
17,52.561,0,-5.309,180
18,52.561,0,-5.291,180
19,52.561,0,-5.273,180
20,52.561,0,-5.255,180
21,52.561,0,-5.236,180
22,52.544,0,-5.23,180
23,52.526,0,-5.224,180
24,52.509,0,-5.218,180
25,52.509,0,-5.236,180
26,52.491,0,-5.255,180
27,52.456,0,-5.273,180
28,52.439,0,-5.291,180
29,52.439,0,-5.309,180
30,52.386,0,-5.291,180
31,52.386,0,-5.309,-90
32,52.368,0,-5.327,-90
33,52.333,0,-5.345,-90
34,52.316,0,-5.364,-90
35,52.316,0,-5.382,-90
36,52.246,0,-5.382,-90
37,52.211,0,-5.382,-90
38,52.175,0,-5.382,-90
39,52.14,0,-5.382,-90
40,52.105,0,-5.382,-90
41,52.07,0,-5.382,-90
42,52.035,0,-5.382,-90
43,52,0,-5.382,-90
44,51.965,0,-5.382,-90
45,51.93,0,-5.327,-90
46,51.895,0,-5.327,-130
47,51.886,0,-5.327,-130
48,51.877,0,-5.327,-130
49,51.842,0,-5.291,-130
50,51.825,0,-5.291,-130
51,51.807,0,-5.291,-130
52,51.825,0,-5.291,-130
53,51.789,0,-5.236,-130
54,51.754,0,-5.236,-130
55,51.746,0,-5.236,-130
56,51.737,0,-5.236,-130
57,51.702,0,-5.2,-130
58,51.684,0,-5.2,-130
59,51.667,0,-5.2,-130
60,51.684,0,-5.2,-130
61,51.649,0,-5.127,-90
62,51.614,0,-5.109,-90
63,51.614,0,-5.073,-90
64,51.596,0,-5.018,-90
65,51.596,0,-4.982,-90
66,51.561,0,-4.964,-90
67,51.579,0,-4.945,-90
68,51.544,0,-4.945,-90
69,51.474,0,-4.945,-90
70,51.404,0,-4.964,-90
71,51.333,0,-4.964,-90
72,51.263,0,-4.982,-90
73,51.123,0,-4.982,-90
74,50.982,0,-5,-90
75,50.877,0,-5.018,-90
76,50.737,0,-5.018,-90
77,50.596,0,-5.036,-90
78,50.491,0,-5.055,-90
79,50.316,0,-5.055,-90
80,50.14,0,-5.109,-90
81,50,0,-5.164,-90
82,49.86,0,-5.164,-90
83,49.719,0,-5.164,-90
84,49.614,0,-5.182,-90
85,49.474,0,-5.182,-90
