frame,x,y,z,roty
1,45.614,0,-33.091,0
2,45.579,0,-32.945,0
3,45.579,0,-32.8,0
4,45.544,0,-32.691,0
5,45.544,0,-32.545,0
6,45.509,0,-32.4,0
7,45.509,0,-32.291,0
8,45.474,0,-32.145,0
9,45.474,0,-32,0
10,45.439,0,-31.855,0
11,45.439,0,-31.745,0
12,45.404,0,-31.6,0
13,45.404,0,-31.455,0
14,45.368,0,-31.345,0
15,45.368,0,-31.2,0
16,45.333,0,-31.055,0
17,45.333,0,-30.945,0
18,45.298,0,-30.8,0
19,45.263,0,-30.655,0
20,45.263,0,-30.509,0
21,45.228,0,-30.4,0
22,45.228,0,-30.255,0
23,45.193,0,-30.109,0
24,45.193,0,-30,0
25,45.158,0,-29.855,0
26,45.158,0,-29.709,0
27,45.123,0,-29.564,0
28,45.123,0,-29.455,0
29,45.088,0,-29.309,0
30,45.088,0,-29.164,0
31,45.053,0,-29.055,0
32,45.053,0,-28.909,0
33,45.018,0,-28.764,0
34,45.018,0,-28.655,0
35,44.982,0,-28.509,0
36,44.982,0,-28.4,0
37,44.982,0,-28.255,0
38,44.982,0,-28.145,0
39,44.982,0,-28,0
40,44.982,0,-27.891,0
41,44.947,0,-27.745,0
42,44.947,0,-27.636,0
43,44.947,0,-27.527,0
44,44.947,0,-27.382,0
45,44.947,0,-27.273,0
46,44.947,0,-27.127,0
47,44.912,0,-27.018,0
48,44.912,0,-26.873,0
49,44.912,0,-26.764,0
50,44.912,0,-26.618,0
51,44.912,0,-26.509,0
52,44.912,0,-26.4,0
53,44.877,0,-26.255,0
54,44.877,0,-26.145,0
55,44.877,0,-26,0
56,44.877,0,-25.891,0
57,44.877,0,-25.745,0
58,44.877,0,-25.636,0
59,44.842,0,-25.491,0
60,44.842,0,-25.382,0
61,44.842,0,-25.273,0
62,44.842,0,-25.127,0
63,44.842,0,-25.018,0
64,44.842,0,-24.873,0
65,44.807,0,-24.764,0
66,44.807,0,-24.618,0
67,44.807,0,-24.509,0
68,44.807,0,-24.364,0
69,44.807,0,-24.255,0
70,44.807,0,-24.145,0
71,44.772,0,-24,0
72,44.772,0,-23.891,0
73,44.772,0,-23.782,0
74,44.772,0,-23.673,0
75,44.737,0,-23.564,0
76,44.737,0,-23.455,0
77,44.737,0,-23.345,0
78,44.737,0,-23.236,0
79,44.702,0,-23.127,0
80,44.702,0,-23.018,0
81,44.702,0,-22.909,0
82,44.702,0,-22.764,0
83,44.702,0,-22.655,0
84,44.667,0,-22.545,0
85,44.667,0,-22.436,0
86,44.667,0,-22.327,0
87,44.667,0,-22.218,0
88,44.632,0,-22.109,0
89,44.632,0,-22,0
90,44.632,0,-21.891,0
91,44.632,0,-21.782,0
92,44.596,0,-21.673,0
93,44.596,0,-21.564,0
94,44.596,0,-21.418,0
95,44.596,0,-21.309,0
96,44.596,0,-21.2,0
97,44.561,0,-21.091,0
98,44.561,0,-20.982,0
99,44.561,0,-20.873,0
100,44.561,0,-20.764,0
101,44.526,0,-20.655,0
102,44.526,0,-20.545,0
103,44.526,0,-20.436,0
104,44.526,0,-20.327,0
105,44.526,0,-20.218,0
106,44.526,0,-20.109,0
107,44.526,0,-20,0
108,44.526,0,-19.927,0
109,44.544,0,-19.818,0
110,44.544,0,-19.709,0
111,44.579,0,-19.636,0
112,44.579,0,-19.527,0
113,44.596,0,-19.418,0
114,44.596,0,-19.345,0
115,44.596,0,-19.236,0
116,44.649,0,-19.182,0
117,44.649,0,-19.073,0
118,44.649,0,-18.964,0
119,44.649,0,-18.891,0
120,44.667,0,-18.782,0
121,44.667,0,-18.673,-45
122,44.702,0,-18.6,-45
123,44.702,0,-18.491,-45
124,44.719,0,-18.382,-45
125,44.719,0,-18.309,-45
126,44.719,0,-18.2,-45
127,44.772,0,-18.145,-45
128,44.772,0,-18.018,-45
129,44.772,0,-17.945,-45
130,44.772,0,-17.873,-45
131,44.825,0,-17.8,-45
132,44.825,0,-17.727,-45
133,44.825,0,-17.655,-45
134,44.877,0,-17.582,-45
135,44.877,0,-17.455,-45
136,44.877,0,-17.382,-45
137,44.877,0,-17.309,-45
138,44.93,0,-17.236,-45
139,44.93,0,-17.164,-45
140,44.93,0,-17.091,-45
141,44.982,0,-17.018,-45
142,44.947,0,-16.945,-45
143,44.912,0,-16.909,-45
144,44.877,0,-16.873,-45
145,44.842,0,-16.836,-45
146,44.807,0,-16.8,-45
147,44.772,0,-16.764,-45
148,44.737,0,-16.727,-45
149,44.702,0,-16.655,-45
150,44.667,0,-16.618,-45
151,44.632,0,-16.582,-90
152,44.596,0,-16.545,-90
153,44.561,0,-16.509,-90
154,44.526,0,-16.473,-90
155,44.491,0,-16.436,-90
156,44.421,0,-16.4,-90
157,44.386,0,-16.364,-90
158,44.351,0,-16.327,-90
159,44.316,0,-16.327,-90
160,44.281,0,-16.291,-90
161,44.246,0,-16.255,-90
162,44.211,0,-16.218,-90
163,44.175,0,-16.218,-90
164,44.14,0,-16.182,-90
165,44.105,0,-16.145,-90
166,44.07,0,-16.145,-90
167,43.965,0,-16.182,-90
168,43.895,0,-16.255,-90
169,43.789,0,-16.291,-90
170,43.719,0,-16.364,-90
171,43.614,0,-16.364,-90
172,43.544,0,-16.364,-90
173,43.439,0,-16.364,-90
174,43.368,0,-16.364,-90
