frame,x,y,z
1,52.526,0.115,-7.2
2,52.484,0.115,-6.975
3,52.442,0.115,-6.749
4,52.4,0.115,-6.524
5,52.358,0.115,-6.298
6,52.316,0.115,-6.073
7,52.298,0.115,-5.991
8,52.281,0.115,-5.909
9,52.263,0.115,-5.827
10,52.246,0.115,-5.745
11,52.246,0.115,-5.736
12,52.246,0.115,-5.727
13,52.246,0.115,-5.718
14,52.246,0.115,-5.709
15,52.257,0.115,-5.709
16,52.269,0.115,-5.709
17,52.281,0.115,-5.709
18,52.253,0.115,-5.687
19,52.225,0.115,-5.665
20,52.196,0.115,-5.644
21,52.168,0.115,-5.622
22,52.14,0.115,-5.6
23,52.111,0.115,-5.582
24,52.082,0.115,-5.564
25,52.053,0.115,-5.545
26,52.023,0.115,-5.527
27,51.994,0.115,-5.509
28,51.965,0.115,-5.491
29,51.947,0.115,-5.495
30,51.93,0.115,-5.5
31,51.912,0.115,-5.505
32,51.895,0.115,-5.509
33,51.877,0.115,-5.514
34,51.86,0.115,-5.518
35,51.842,0.115,-5.523
36,51.825,0.115,-5.527
37,51.801,0.115,-5.503
38,51.778,0.115,-5.479
39,51.754,0.115,-5.455
40,51.731,0.115,-5.43
41,51.708,0.115,-5.406
42,51.684,0.115,-5.382
43,51.674,0.115,-5.377
44,51.664,0.115,-5.371
45,51.654,0.115,-5.366
46,51.644,0.115,-5.361
47,51.634,0.115,-5.356
48,51.624,0.115,-5.351
49,51.614,0.115,-5.345
50,51.567,0.115,-5.539
51,51.52,0.115,-5.733
52,51.474,0.115,-5.927
53,51.415,0.115,-6.291
54,51.357,0.115,-6.655
55,51.298,0.115,-7.018
56,51.24,0.115,-7.382
57,51.181,0.115,-7.745
58,51.123,0.115,-8.109
59,51.067,0.115,-8.436
60,51.011,0.115,-8.764
61,50.954,0.115,-9.091
62,50.898,0.115,-9.418
63,50.842,0.115,-9.745
64,50.802,0.115,-10.042
65,50.762,0.115,-10.338
66,50.722,0.115,-10.634
67,50.682,0.115,-10.93
68,50.642,0.115,-11.226
69,50.602,0.115,-11.522
70,50.561,0.115,-11.818
71,50.519,0.115,-12.048
72,50.476,0.115,-12.279
73,50.433,0.115,-12.509
74,50.39,0.115,-12.739
75,50.347,0.115,-12.97
76,50.304,0.115,-13.2
77,50.261,0.115,-13.43
78,50.218,0.115,-13.661
79,50.175,0.115,-13.891
80,50.135,0.115,-14.115
81,50.094,0.115,-14.339
82,50.053,0.115,-14.564
83,50.012,0.115,-14.788
84,49.971,0.115,-15.012
85,49.93,0.115,-15.236
86,49.93,0.115,-15.327
87,49.93,0.115,-15.418
88,49.93,0.115,-15.427
89,49.93,0.115,-15.436
90,49.93,0.115,-15.445
91,49.93,0.115,-15.455
92,49.956,0.115,-15.473
93,49.982,0.115,-15.491
94,50.009,0.115,-15.509
95,50.035,0.115,-15.527
96,50.037,0.115,-15.532
97,50.039,0.115,-15.536
98,50.041,0.115,-15.54
99,50.043,0.115,-15.544
100,50.045,0.115,-15.549
101,50.047,0.115,-15.553
102,50.05,0.115,-15.557
103,50.052,0.115,-15.561
104,50.054,0.115,-15.566
105,50.056,0.115,-15.57
106,50.058,0.115,-15.574
107,50.06,0.115,-15.579
108,50.062,0.115,-15.583
109,50.064,0.115,-15.587
110,50.066,0.115,-15.591
111,50.068,0.115,-15.596
112,50.07,0.115,-15.6
113,50.105,0.115,-15.491
114,50.14,0.115,-15.382
115,50.175,0.115,-15.273
116,50.194,0.115,-15.215
117,50.212,0.115,-15.158
118,50.231,0.115,-15.1
119,50.249,0.115,-15.043
120,50.268,0.115,-14.986
121,50.286,0.115,-14.928
122,50.305,0.115,-14.871
123,50.323,0.115,-14.813
124,50.342,0.115,-14.756
125,50.36,0.115,-14.699
126,50.379,0.115,-14.641
127,50.397,0.115,-14.584
128,50.416,0.115,-14.526
129,50.434,0.115,-14.469
130,50.452,0.115,-14.411
131,50.471,0.115,-14.354
132,50.489,0.115,-14.297
133,50.508,0.115,-14.239
134,50.526,0.115,-14.182
135,50.538,0.115,-14.129
136,50.55,0.115,-14.077
137,50.561,0.115,-14.024
138,50.573,0.115,-13.972
139,50.585,0.115,-13.919
140,50.596,0.115,-13.867
141,50.608,0.115,-13.814
142,50.62,0.115,-13.762
143,50.632,0.115,-13.709
144,50.655,0.115,-13.661
145,50.678,0.115,-13.612
146,50.702,0.115,-13.564
147,50.575,0.115,-13.491
148,50.449,0.115,-13.418
149,50.323,0.115,-13.345
150,50.196,0.115,-13.273
151,50.07,0.115,-13.2
152,49.554,0.115,-13.106
153,49.038,0.115,-13.013
154,48.521,0.115,-12.919
155,48.005,0.115,-12.826
156,47.489,0.115,-12.732
157,46.972,0.115,-12.639
158,46.456,0.115,-12.545
159,45.982,0.115,-12.497
160,45.509,0.115,-12.448
161,45.035,0.115,-12.4
162,44.561,0.115,-12.352
163,44.088,0.115,-12.303
164,43.614,0.115,-12.255
165,43.17,0.115,-12.242
166,42.725,0.115,-12.23
167,42.281,0.115,-12.218
168,41.836,0.115,-12.206
169,41.392,0.115,-12.194
170,40.947,0.115,-12.182
171,40.567,0.115,-12.17
172,40.187,0.115,-12.158
173,39.807,0.115,-12.145
174,39.427,0.115,-12.133
175,39.047,0.115,-12.121
176,38.667,0.115,-12.109
177,38.33,0.115,-12.109
178,37.993,0.115,-12.109
179,37.656,0.115,-12.109
180,37.319,0.115,-12.109
181,36.982,0.115,-12.109
182,36.712,0.115,-12.109
183,36.441,0.115,-12.109
184,36.17,0.115,-12.109
185,35.9,0.115,-12.109
186,35.629,0.115,-12.109
187,35.358,0.115,-12.109
188,35.088,0.115,-12.109
189,34.845,0.115,-12.122
190,34.603,0.115,-12.136
191,34.36,0.115,-12.149
192,34.118,0.115,-12.162
193,33.876,0.115,-12.175
194,33.633,0.115,-12.188
195,33.391,0.115,-12.202
196,33.148,0.115,-12.215
197,32.906,0.115,-12.228
198,32.663,0.115,-12.241
199,32.421,0.115,-12.255
200,32.198,0.115,-12.261
201,31.974,0.115,-12.268
202,31.751,0.115,-12.274
203,31.528,0.115,-12.281
204,31.305,0.115,-12.288
205,31.081,0.115,-12.294
206,30.858,0.115,-12.301
207,30.635,0.115,-12.307
208,30.411,0.115,-12.314
209,30.188,0.115,-12.321
210,29.965,0.115,-12.327
211,29.76,0.115,-12.339
212,29.556,0.115,-12.352
213,29.351,0.115,-12.364
214,29.146,0.115,-12.376
215,28.942,0.115,-12.388
216,28.737,0.115,-12.4
217,28.474,0.115,-12.509
218,28.211,0.115,-12.618
219,27.947,0.115,-12.727
220,27.684,0.115,-12.836
221,27.421,0.115,-12.945
222,27.158,0.115,-13.055
223,26.965,0.115,-13.067
224,26.772,0.115,-13.079
225,26.579,0.115,-13.091
226,26.386,0.115,-13.103
227,26.193,0.115,-13.115
228,26,0.115,-13.127
229,25.82,0.115,-13.132
230,25.639,0.115,-13.138
231,25.459,0.115,-13.143
232,25.278,0.115,-13.148
233,25.098,0.115,-13.153
234,24.917,0.115,-13.158
235,24.737,0.115,-13.164
236,24.553,0.115,-13.173
237,24.368,0.115,-13.182
238,24.184,0.115,-13.191
239,24,0.115,-13.2
240,23.835,0.115,-13.2
241,23.669,0.115,-13.2
242,23.504,0.115,-13.2
243,23.338,0.115,-13.2
244,23.173,0.115,-13.2
245,23.008,0.115,-13.2
246,22.842,0.115,-13.2
247,22.772,0.115,-13.018
248,22.702,0.115,-12.836
249,22.632,0.115,-12.655
250,22.561,0.115,-12.473
251,22.491,0.115,-12.291
252,22.351,0.115,-12.255
253,22.211,0.115,-12.218
254,22.035,0.115,-12.545
255,21.86,0.115,-13.382
256,21.684,0.115,-14.218
257,21.53,0.115,-15.025
258,21.375,0.115,-15.833
259,21.221,0.115,-16.64
260,21.067,0.115,-17.447
261,20.912,0.115,-18.255
262,20.784,0.115,-19.03
263,20.655,0.115,-19.806
264,20.526,0.115,-20.582
265,20.43,0.115,-21.327
266,20.333,0.115,-22.073
267,20.237,0.115,-22.818
268,20.14,0.115,-23.564
269,20.079,0.115,-24.291
270,20.018,0.115,-25.018
271,19.956,0.115,-25.745
272,19.895,0.115,-26.473
273,19.868,0.115,-27.182
274,19.842,0.115,-27.891
275,19.816,0.115,-28.6
276,19.789,0.115,-29.309
277,19.782,0.115,-29.978
278,19.775,0.115,-30.647
279,19.768,0.115,-31.316
280,19.761,0.115,-31.985
281,19.754,0.115,-32.655
282,19.789,0.115,-33.309
283,19.825,0.115,-33.964
284,19.86,0.115,-34.618
285,19.895,0.115,-35.273
286,19.93,0.115,-35.855
287,19.965,0.115,-36.436
288,20.018,0.115,-36.945
289,20.07,0.115,-37.455
290,19.982,0.115,-37.909
291,19.895,0.115,-38.364
292,19.895,0.115,-38.418
293,19.895,0.115,-38.473
294,19.94,0.115,-38.469
295,19.986,0.115,-38.465
296,20.032,0.115,-38.462
297,20.077,0.115,-38.458
298,20.123,0.115,-38.455
299,20.168,0.115,-38.451
300,20.214,0.115,-38.447
301,20.26,0.115,-38.444
