frame,x,y,z,roty
1,56.158,0,-28.964,0
2,56.123,0,-28.745,0
3,56.088,0,-28.564,0
4,56.053,0,-28.345,0
5,56.035,0,-28.164,0
6,56,0,-27.945,0
7,56,0,-27.745,0
8,55.965,0,-27.527,0
9,55.947,0,-27.345,0
10,55.912,0,-27.127,0
11,55.877,0,-26.945,0
12,55.842,0,-26.727,0
13,55.86,0,-26.545,0
14,55.825,0,-26.327,0
15,55.825,0,-26.127,0
16,55.825,0,-25.909,0
17,55.842,0,-25.709,0
18,55.842,0,-25.509,0
19,55.807,0,-25.291,0
20,55.807,0,-25.091,0
21,55.825,0,-24.873,0
22,55.825,0,-24.673,0
23,55.825,0,-24.473,0
24,55.825,0,-24.255,0
25,55.807,0,-24.091,0
26,55.807,0,-23.873,0
27,55.807,0,-23.673,0
28,55.807,0,-23.473,0
29,55.825,0,-23.255,0
30,55.825,0,-23.055,0
31,55.789,0,-22.836,-30
32,55.789,0,-22.636,-30
33,55.807,0,-22.436,-30
34,55.807,0,-22.218,-30
35,55.807,0,-22.018,-30
36,55.825,0,-21.855,-30
37,55.772,0,-21.655,-30
38,55.772,0,-21.455,-30
39,55.754,0,-21.309,-30
40,55.719,0,-21.109,-30
41,55.719,0,-20.909,-30
42,55.702,0,-20.764,-30
43,55.702,0,-20.564,-30
44,55.667,0,-20.418,-30
45,55.649,0,-20.218,-30
46,55.649,0,-20.018,-45
47,55.649,0,-19.873,-45
48,55.596,0,-19.673,-45
49,55.596,0,-19.527,-45
50,55.596,0,-19.327,-45
51,55.579,0,-19.127,-45
52,55.544,0,-18.982,-45
53,55.544,0,-18.782,-45
54,55.526,0,-18.636,-45
55,55.526,0,-18.436,-45
56,55.491,0,-18.236,-45
57,55.474,0,-18.091,-45
58,55.474,0,-17.891,-45
59,55.474,0,-17.745,-45
60,55.421,0,-17.6,-45
61,55.386,0,-17.455,-90
62,55.386,0,-17.309,-90
63,55.351,0,-17.164,-90
64,55.351,0,-17.073,-90
65,55.298,0,-16.927,-90
66,55.263,0,-16.782,-90
67,55.263,0,-16.636,-90
68,55.228,0,-16.491,-90
69,55.228,0,-16.4,-90
70,55.193,0,-16.255,-90
71,55.158,0,-16.109,-90
72,55.123,0,-15.964,-90
73,55.123,0,-15.873,-90
74,55.088,0,-15.727,-90
75,55.053,0,-15.582,-90
76,55.018,0,-15.436,-90
77,55.018,0,-15.345,-90
78,54.982,0,-15.309,-90
79,54.947,0,-15.273,-90
80,54.912,0,-15.255,-90
81,54.877,0,-15.218,-90
82,54.842,0,-15.182,-90
83,54.807,0,-15.164,-90
84,54.772,0,-15.036,-90
85,54.772,0,-14.964,-90
86,54.737,0,-14.855,-90
87,54.737,0,-14.782,-90
88,54.754,0,-14.709,-90
89,54.719,0,-14.582,-90
90,54.719,0,-14.509,-90
91,54.684,0,-14.4,-90
92,54.684,0,-14.327,-90
93,54.702,0,-14.255,-90
94,54.667,0,-14.164,-90
95,54.667,0,-14.091,-90
96,54.632,0,-14.018,-90
97,54.632,0,-13.945,-90
98,54.649,0,-13.909,-90
99,54.614,0,-13.818,-90
100,54.614,0,-13.745,-90
101,54.579,0,-13.673,-90
102,54.579,0,-13.6,-90
103,54.596,0,-13.564,-90
104,54.561,0,-13.509,-90
105,54.526,0,-13.473,-90
106,54.491,0,-13.473,-90
107,54.456,0,-13.436,-90
108,54.474,0,-13.436,-90
109,54.439,0,-13.382,-90
110,54.404,0,-13.345,-90
111,54.368,0,-13.345,-90
112,54.333,0,-13.309,-90
113,54.351,0,-13.309,-90
114,54.281,0,-13.273,-90
115,54.246,0,-13.236,-90
116,54.211,0,-13.218,-90
117,54.175,0,-13.182,-90
118,54.105,0,-13.2,-90
119,54.07,0,-13.164,-90
120,54.035,0,-13.145,-90
121,54,0,-13.109,-90
122,53.93,0,-13.127,-90
123,53.895,0,-13.091,-90
124,53.86,0,-13.073,-90
125,53.825,0,-13.036,-90
126,53.789,0,-13.055,-90
127,53.719,0,-13.073,-90
128,53.649,0,-13.091,-90
129,53.614,0,-13.055,-90
130,53.614,0,-13.073,-90
131,53.579,0,-13.036,-90
132,53.579,0,-13.055,-90
133,53.579,0,-12.945,-90
134,53.579,0,-12.873,-90
135,53.614,0,-12.764,-90
136,53.614,0,-12.691,-90
137,53.649,0,-12.618,-90
138,53.649,0,-12.509,-90
139,53.649,0,-12.418,-90
140,53.684,0,-12.327,-90
141,53.684,0,-12.236,-90
142,53.684,0,-12.145,-90
143,53.719,0,-12.055,-90
144,53.719,0,-11.964,-90
145,53.719,0,-11.873,-90
146,53.754,0,-11.782,-90
147,53.754,0,-11.691,-90
148,53.789,0,-11.636,-90
149,53.789,0,-11.491,-90
150,53.825,0,-11.345,-90
151,53.86,0,-11.236,-90
152,53.86,0,-11.127,-90
153,53.895,0,-11.073,-90
154,53.895,0,-10.964,-90
155,53.93,0,-10.909,-90
156,53.895,0,-10.818,-90
157,53.877,0,-10.727,-90
158,53.86,0,-10.636,-90
159,53.842,0,-10.545,-90
160,53.86,0,-10.509,-90
161,53.807,0,-10.382,-90
162,53.772,0,-10.273,-90
163,53.772,0,-10.164,-90
164,53.719,0,-10.073,-90
165,53.719,0,-9.964,-90
166,53.684,0,-9.855,-90
167,53.684,0,-9.782,-90
168,53.614,0,-9.691,-90
169,53.544,0,-9.655,-90
170,53.474,0,-9.618,-90
171,53.421,0,-9.582,-90
172,53.351,0,-9.491,-90
173,53.281,0,-9.455,-90
174,53.211,0,-9.418,-90
175,53.158,0,-9.382,-90
176,53.088,0,-9.291,-90
177,53.018,0,-9.218,-90
178,52.947,0,-9.145,-90
179,52.877,0,-9.055,-90
180,52.807,0,-8.982,-90
181,52.737,0,-8.909,-90
182,52.667,0,-8.818,-90
183,52.596,0,-8.782,-90
184,52.526,0,-8.727,-90
185,52.456,0,-8.691,-90
186,52.421,0,-8.636,-90
187,52.351,0,-8.6,-90
188,52.281,0,-8.545,-90
189,52.211,0,-8.509,-90
190,52.175,0,-8.473,-90
191,52.035,0,-8.418,-90
192,51.895,0,-8.418,-90
193,51.754,0,-8.364,-90
194,51.614,0,-8.364,-90
195,51.509,0,-8.327,-90
196,51.404,0,-8.291,-90
197,51.298,0,-8.255,-90
198,51.246,0,-8.273,-90
199,51.14,0,-8.236,-90
200,51.035,0,-8.2,-90
201,50.93,0,-8.164,-90
202,50.877,0,-8.182,-90
203,50.772,0,-8.182,-90
204,50.667,0,-8.218,-90
205,50.561,0,-8.218,-90
206,50.456,0,-8.273,-90
207,50.351,0,-8.273,-90
