frame,x,y,z,roty
1,51.491,0,-40.345,0
2,51.509,0,-40.218,0
3,51.509,0,-40.073,0
4,51.544,0,-39.964,0
5,51.544,0,-39.818,0
6,51.579,0,-39.709,0
7,51.579,0,-39.564,0
8,51.614,0,-39.418,0
9,51.649,0,-39.273,0
10,51.649,0,-39.127,0
11,51.684,0,-38.982,0
12,51.719,0,-38.891,0
13,51.719,0,-38.745,0
14,51.754,0,-38.6,0
15,51.789,0,-38.455,0
16,51.789,0,-38.309,0
17,51.825,0,-38.164,0
18,51.86,0,-38.073,0
19,51.86,0,-37.927,0
20,51.895,0,-37.782,0
21,51.93,0,-37.655,0
22,51.965,0,-37.527,0
23,52,0,-37.4,0
24,52.035,0,-37.273,0
25,52.07,0,-37.145,0
26,52.105,0,-37.018,0
27,52.14,0,-36.891,0
28,52.175,0,-36.764,0
29,52.211,0,-36.655,0
30,52.246,0,-36.509,0
31,52.281,0,-36.4,0
32,52.316,0,-36.255,0
33,52.351,0,-36.145,0
34,52.386,0,-36,0
35,52.421,0,-35.891,0
36,52.456,0,-35.745,0
37,52.491,0,-35.636,0
38,52.526,0,-35.491,0
39,52.561,0,-35.382,0
40,52.596,0,-35.236,0
41,52.632,0,-35.127,0
42,52.667,0,-35.018,0
43,52.702,0,-34.909,0
44,52.772,0,-34.8,0
45,52.772,0,-34.691,0
46,52.772,0,-34.582,0
47,52.807,0,-34.473,0
48,52.807,0,-34.364,0
49,52.807,0,-34.255,0
50,52.842,0,-34.145,0
51,52.842,0,-34.036,0
52,52.842,0,-33.927,0
53,52.877,0,-33.855,0
54,52.877,0,-33.745,0
55,52.912,0,-33.636,0
56,52.912,0,-33.527,0
57,52.912,0,-33.418,0
58,52.947,0,-33.309,0
59,52.947,0,-33.2,0
60,52.947,0,-33.091,0
61,52.982,0,-32.982,0
62,52.982,0,-32.909,0
63,53.018,0,-32.8,0
64,53.018,0,-32.691,0
65,53.018,0,-32.582,0
66,53.053,0,-32.473,0
67,53.053,0,-32.364,0
68,53.053,0,-32.255,0
69,53.088,0,-32.145,0
70,53.088,0,-32.036,0
71,53.123,0,-31.964,0
72,53.088,0,-31.855,0
73,53.053,0,-31.745,0
74,53.053,0,-31.636,0
75,53.018,0,-31.527,0
76,53.018,0,-31.418,0
77,52.982,0,-31.309,0
78,52.982,0,-31.236,0
79,52.947,0,-31.127,0
80,52.947,0,-31.018,0
81,52.912,0,-30.909,0
82,52.912,0,-30.8,0
83,52.877,0,-30.691,0
84,52.877,0,-30.618,0
85,52.842,0,-30.509,0
86,52.842,0,-30.4,0
87,52.807,0,-30.291,0
88,52.807,0,-30.182,0
89,52.772,0,-30.073,0
90,52.772,0,-30,0
91,52.737,0,-29.891,0
92,52.737,0,-29.782,0
93,52.702,0,-29.709,0
94,52.702,0,-29.6,0
95,52.702,0,-29.527,0
96,52.667,0,-29.418,0
97,52.667,0,-29.345,0
98,52.667,0,-29.236,0
99,52.632,0,-29.164,0
100,52.632,0,-29.055,0
101,52.632,0,-28.982,0
102,52.596,0,-28.855,0
103,52.561,0,-28.764,0
104,52.526,0,-28.673,0
105,52.491,0,-28.582,0
106,52.456,0,-28.509,0
107,52.421,0,-28.418,0
108,52.386,0,-28.327,0
109,52.368,0,-28.2,0
110,52.333,0,-28.109,0
111,52.298,0,-28.036,0
112,52.263,0,-27.945,0
113,52.228,0,-27.855,0
114,52.193,0,-27.764,0
115,52.158,0,-27.673,0
116,52.175,0,-27.6,0
117,52.105,0,-27.527,0
118,52.07,0,-27.455,0
119,52.035,0,-27.382,0
120,52,0,-27.309,0
121,51.965,0,-27.273,0
122,51.895,0,-27.2,0
123,51.86,0,-27.127,0
124,51.825,0,-27.055,0
125,51.789,0,-26.982,0
126,51.772,0,-26.964,0
127,51.702,0,-26.891,0
128,51.667,0,-26.818,0
129,51.632,0,-26.745,0
130,51.596,0,-26.673,0
131,51.561,0,-26.636,0
132,51.491,0,-26.564,0
133,51.456,0,-26.491,0
134,51.421,0,-26.418,0
135,51.386,0,-26.345,0
136,51.368,0,-26.327,0
137,51.316,0,-26.255,0
138,51.316,0,-26.218,0
139,51.281,0,-26.164,0
140,51.281,0,-26.127,0
141,51.281,0,-26.073,0
142,51.246,0,-26.036,0
143,51.246,0,-25.964,0
144,51.193,0,-25.945,0
145,51.193,0,-25.873,0
146,51.193,0,-25.855,0
147,51.158,0,-25.782,0
148,51.158,0,-25.745,0
149,51.123,0,-25.691,0
150,51.123,0,-25.655,0
151,51.123,0,-25.636,-90
152,51.123,0,-25.6,-90
153,51.123,0,-25.564,-90
154,51.123,0,-25.527,-90
155,51.123,0,-25.491,-90
156,51.123,0,-25.455,-90
157,51.123,0,-25.418,-90
158,51.123,0,-25.382,-90
159,51.123,0,-25.345,-90
160,51.123,0,-25.309,-90
161,51.123,0,-25.273,-90
162,51.158,0,-25.236,-90
163,51.158,0,-25.2,-90
164,51.158,0,-25.164,-90
165,51.158,0,-25.127,-90
166,51.158,0,-25.091,-90
167,51.158,0,-25.055,-90
168,51.158,0,-25.018,-90
169,51.158,0,-24.982,-90
170,51.158,0,-24.945,-90
171,51.158,0,-24.909,-90
172,51.158,0,-24.873,-90
173,51.193,0,-24.836,-90
174,51.123,0,-24.836,-90
175,51.07,0,-24.836,-90
176,51.053,0,-24.836,-90
177,50.982,0,-24.873,-90
178,50.965,0,-24.873,-90
179,50.912,0,-24.873,-90
180,50.842,0,-24.873,-90
181,50.825,0,-24.909,-90
182,50.772,0,-24.909,-90
183,50.737,0,-24.909,-90
184,50.684,0,-24.909,-90
185,50.632,0,-24.945,-90
186,50.596,0,-24.945,-90
187,50.544,0,-24.945,-90
