frame,x,y,z,rot
1,52.667,0,-54.764,90
2,52.684,0,-54.764,90
3,52.702,0,-54.764,90
4,52.719,0,-54.764,90
5,52.772,0,-54.8,90
6,52.772,0,-54.782,90
7,52.772,0,-54.794,90
8,52.772,0,-54.806,90
9,52.772,0,-54.818,90
10,52.772,0,-54.83,90
11,52.772,0,-54.842,90
12,52.772,0,-54.855,90
13,52.772,0,-54.861,90
14,52.772,0,-54.867,90
15,52.772,0,-54.873,90
16,52.772,0,-54.885,90
17,52.772,0,-54.897,90
18,52.772,0,-54.909,90
19,52.772,0,-54.921,90
20,52.772,0,-54.933,90
21,52.772,0,-54.945,90
22,52.772,0,-54.958,90
23,52.772,0,-54.97,90
24,52.772,0,-54.982,90
25,52.737,0,-54.982,90
26,52.754,0,-54.982,90
27,52.772,0,-55,90
28,52.737,0,-55,90
29,52.754,0,-55,90
30,52.772,0,-55.018,90
31,52.719,0,-55.018,90
32,52.667,0,-55.018,90
33,52.649,0,-55.018,90
34,52.596,0,-55.018,90
35,52.544,0,-55.055,90
36,52.526,0,-55.055,90
37,52.474,0,-55.055,90
38,52.421,0,-55.055,90
39,52.421,0,-55.091,90
40,52.404,0,-55.109,90
41,52.386,0,-55.127,90
42,52.368,0,-55.164,90
43,52.351,0,-55.182,90
44,52.333,0,-55.2,90
45,52.316,0,-55.236,90
46,52.228,0,-55.255,90
47,52.175,0,-55.309,90
48,52.14,0,-55.382,90
49,52.088,0,-55.436,90
50,52.053,0,-55.509,90
51,51.965,0,-55.527,90
52,51.912,0,-55.582,90
53,51.877,0,-55.655,90
54,51.825,0,-55.709,90
55,51.789,0,-55.782,90
56,51.754,0,-55.782,90
57,51.719,0,-55.836,90
58,51.684,0,-55.855,90
59,51.649,0,-55.909,90
60,51.614,0,-55.909,90
61,51.579,0,-55.964,90
62,51.544,0,-55.982,90
63,51.509,0,-56.036,90
64,51.421,0,-56.091,90
65,51.386,0,-56.145,90
66,51.351,0,-56.218,90
67,51.316,0,-56.273,90
68,51.281,0,-56.345,90
69,51.193,0,-56.4,90
70,51.158,0,-56.455,90
71,51.123,0,-56.527,90
72,51.088,0,-56.582,90
73,51.053,0,-56.655,90
74,51.018,0,-56.655,90
75,50.982,0,-56.691,90
76,50.982,0,-56.727,90
77,50.947,0,-56.782,90
78,50.947,0,-56.818,90
79,50.912,0,-56.855,90
80,50.912,0,-56.909,90
81,50.912,0,-56.927,90
82,50.947,0,-56.982,90
83,50.947,0,-57.036,90
84,51,0,-57.055,90
85,51,0,-57.109,90
86,51.035,0,-57.164,90
87,51.088,0,-57.236,90
88,51.088,0,-57.255,90
89,51.088,0,-57.273,90
90,51.123,0,-57.309,90
91,51.14,0,-57.327,90
92,51.158,0,-57.345,90
93,51.158,0,-57.382,90
94,51.193,0,-57.382,90
95,51.193,0,-57.418,90
96,51.228,0,-57.455,90
97,51.228,0,-57.436,90
98,51.281,0,-57.436,90
99,51.298,0,-57.436,90
100,51.351,0,-57.473,90
101,51.386,0,-57.473,90
102,51.404,0,-57.473,90
103,51.456,0,-57.491,90
104,51.474,0,-57.491,90
105,51.509,0,-57.491,90
106,51.561,0,-57.527,90
107,51.579,0,-57.527,90
108,51.632,0,-57.527,90
109,51.684,0,-57.564,90
110,51.702,0,-57.527,90
111,51.772,0,-57.527,90
112,51.807,0,-57.491,90
113,51.86,0,-57.491,90
114,51.895,0,-57.455,90
115,51.965,0,-57.455,90
116,51.982,0,-57.436,90
117,52.053,0,-57.436,90
118,52.088,0,-57.4,90
119,52.14,0,-57.4,90
120,52.175,0,-57.364,90
121,52.246,0,-57.364,90
122,52.316,0,-57.382,90
123,52.351,0,-57.309,90
124,52.421,0,-57.273,90
125,52.491,0,-57.236,90
126,52.561,0,-57.2,90
