frame,x,y,z,rot
1,64.93,0,-48.545,35
2,64.947,0,-48.509,35
3,65.018,0,-48.509,35
4,65.035,0,-48.509,35
5,65.105,0,-48.509,35
6,65.158,0,-48.527,35
7,65.193,0,-48.491,35
8,65.246,0,-48.491,35
9,65.281,0,-48.491,35
10,65.333,0,-48.491,35
11,65.404,0,-48.509,35
12,65.421,0,-48.455,35
13,65.456,0,-48.455,35
14,65.491,0,-48.418,35
15,65.526,0,-48.418,35
16,65.561,0,-48.382,35
17,65.596,0,-48.382,35
18,65.632,0,-48.345,35
19,65.667,0,-48.345,35
20,65.702,0,-48.345,35
21,65.719,0,-48.291,35
22,65.754,0,-48.291,35
23,65.789,0,-48.255,35
24,65.825,0,-48.255,35
25,65.86,0,-48.218,35
26,65.895,0,-48.218,35
27,65.93,0,-48.182,35
28,65.965,0,-48.182,35
29,66,0,-48.182,35
30,66,0,-48.145,35
31,66.053,0,-48.109,90
32,66.105,0,-48.073,90
33,66.14,0,-48.036,90
34,66.193,0,-48,90
35,66.246,0,-47.982,90
36,66.281,0,-47.982,90
37,66.333,0,-47.945,90
38,66.386,0,-47.909,90
39,66.421,0,-47.873,90
40,66.474,0,-47.855,90
41,66.526,0,-47.818,90
42,66.561,0,-47.782,90
43,66.614,0,-47.782,90
44,66.667,0,-47.745,90
45,66.702,0,-47.727,90
46,66.754,0,-47.691,90
47,66.807,0,-47.655,90
48,66.842,0,-47.618,90
49,66.895,0,-47.582,90
50,66.947,0,-47.6,90
51,67.018,0,-47.509,90
52,67.088,0,-47.473,90
53,67.158,0,-47.4,90
54,67.228,0,-47.364,90
55,67.298,0,-47.291,90
56,67.368,0,-47.255,90
57,67.439,0,-47.182,90
58,67.509,0,-47.145,90
59,67.579,0,-47.073,90
60,67.702,0,-47.018,90
61,67.772,0,-46.945,90
62,67.842,0,-46.909,90
63,67.912,0,-46.836,90
64,67.982,0,-46.8,90
65,68.053,0,-46.727,90
66,68.123,0,-46.691,90
67,68.193,0,-46.618,90
68,68.263,0,-46.582,90
69,68.386,0,-46.545,90
70,68.456,0,-46.473,90
71,68.561,0,-46.4,90
72,68.632,0,-46.364,90
73,68.737,0,-46.309,90
74,68.842,0,-46.236,90
75,68.912,0,-46.2,90
76,69.018,0,-46.127,90
77,69.123,0,-46.109,90
78,69.193,0,-46.036,90
79,69.298,0,-45.964,90
80,69.368,0,-45.927,90
81,69.474,0,-45.873,90
82,69.579,0,-45.8,90
83,69.649,0,-45.764,90
84,69.754,0,-45.691,90
85,69.86,0,-45.673,90
86,69.947,0,-45.6,90
87,70.053,0,-45.527,90
88,70.193,0,-45.491,90
89,70.298,0,-45.418,90
90,70.404,0,-45.345,90
91,70.544,0,-45.309,45
92,70.649,0,-45.236,45
93,70.754,0,-45.164,45
94,70.895,0,-45.145,45
95,70.982,0,-45.073,45
96,71.088,0,-45,45
97,71.228,0,-44.964,45
98,71.333,0,-44.891,45
99,71.439,0,-44.818,45
100,71.579,0,-44.782,45
101,71.684,0,-44.709,45
102,71.789,0,-44.636,45
103,71.93,0,-44.618,45
104,71.982,0,-44.509,45
105,72.053,0,-44.4,45
106,72.123,0,-44.291,45
107,72.193,0,-44.182,45
108,72.263,0,-44.109,45
109,72.333,0,-44,45
110,72.439,0,-43.891,45
111,72.509,0,-43.782,45
112,72.579,0,-43.673,45
113,72.649,0,-43.6,45
114,72.719,0,-43.491,45
115,72.789,0,-43.382,45
116,72.877,0,-43.291,45
117,72.947,0,-43.182,45
118,73.018,0,-43.109,45
119,73.088,0,-43,45
120,73.158,0,-42.891,45
121,73.228,0,-42.782,45
122,73.333,0,-42.673,45
123,73.404,0,-42.6,45
124,73.474,0,-42.491,45
125,73.544,0,-42.382,45
126,73.614,0,-42.273,45
127,73.684,0,-42.164,45
128,73.789,0,-42.109,45
129,73.807,0,-41.982,45
130,73.86,0,-41.873,45
131,73.912,0,-41.8,45
