frame,x,y,z,rot
1,69.509,0,-31.291,-80
2,69.474,0,-31.255,-80
3,69.439,0,-31.218,-80
4,69.404,0,-31.182,-80
5,69.351,0,-31.145,-80
6,69.316,0,-31.109,-80
7,69.281,0,-31.073,-80
8,69.246,0,-31.036,-80
9,69.228,0,-31,-80
10,69.158,0,-30.945,-80
11,69.123,0,-30.909,-80
12,69.088,0,-30.873,-80
13,69.053,0,-30.836,-80
14,69,0,-30.8,-80
15,68.965,0,-30.764,-80
16,68.93,0,-30.727,-80
17,68.895,0,-30.691,-80
18,68.877,0,-30.655,-80
19,68.842,0,-30.6,-80
20,68.807,0,-30.6,-80
21,68.789,0,-30.6,-80
22,68.754,0,-30.545,-80
23,68.719,0,-30.545,-80
24,68.702,0,-30.545,-80
25,68.632,0,-30.509,-80
26,68.579,0,-30.509,-80
27,68.544,0,-30.509,-80
28,68.491,0,-30.509,-80
29,68.421,0,-30.509,-80
30,68.404,0,-30.509,-80
31,68.333,0,-30.473,-95
32,68.281,0,-30.473,-95
33,68.246,0,-30.473,-95
34,68.193,0,-30.473,-95
35,68.123,0,-30.473,-95
36,68.105,0,-30.473,-95
37,68.035,0,-30.455,-95
38,67.965,0,-30.455,-95
39,67.93,0,-30.491,-95
40,67.86,0,-30.491,-95
41,67.825,0,-30.527,-95
42,67.754,0,-30.509,-95
43,67.684,0,-30.509,-95
44,67.649,0,-30.545,-95
45,67.579,0,-30.545,-95
46,67.544,0,-30.582,-95
47,67.439,0,-30.564,-95
48,67.368,0,-30.564,-95
49,67.298,0,-30.6,-95
50,67.228,0,-30.6,-95
51,67.123,0,-30.618,-95
52,67.053,0,-30.618,-95
53,66.982,0,-30.655,-95
54,66.912,0,-30.655,-95
55,66.842,0,-30.691,-95
56,66.719,0,-30.691,-95
57,66.614,0,-30.727,-95
58,66.509,0,-30.764,-95
59,66.439,0,-30.8,-95
60,66.333,0,-30.836,-95
61,66.211,0,-30.891,-90
62,66.105,0,-30.927,-90
63,66.035,0,-30.964,-90
64,65.93,0,-31,-90
65,65.825,0,-31.036,-90
66,65.754,0,-31.091,-90
67,65.614,0,-31.127,-90
68,65.509,0,-31.164,-90
69,65.404,0,-31.2,-90
70,65.298,0,-31.236,-90
71,65.158,0,-31.273,-90
72,65.053,0,-31.309,-90
73,64.947,0,-31.345,-90
74,64.842,0,-31.382,-90
75,64.737,0,-31.436,-90
76,64.596,0,-31.473,-90
77,64.491,0,-31.509,-90
78,64.386,0,-31.545,-90
79,64.281,0,-31.582,-90
80,64.14,0,-31.618,-90
81,64.035,0,-31.655,-90
82,63.93,0,-31.691,-90
83,63.825,0,-31.727,-90
84,63.719,0,-31.782,-90
85,63.579,0,-31.8,-90
86,63.456,0,-31.836,-90
87,63.351,0,-31.873,-90
88,63.228,0,-31.909,-90
89,63.088,0,-31.927,-90
90,63,0,-31.964,-90
91,62.86,0,-32,-95
92,62.772,0,-32.036,-95
93,62.632,0,-32.055,-95
94,62.509,0,-32.091,-95
95,62.404,0,-32.127,-95
96,62.281,0,-32.164,-95
97,62.14,0,-32.182,-95
98,62.053,0,-32.218,-95
99,61.912,0,-32.255,-95
100,61.825,0,-32.291,-95
101,61.667,0,-32.291,-95
102,61.561,0,-32.291,-95
103,61.404,0,-32.291,-95
104,61.298,0,-32.309,-95
105,61.14,0,-32.309,-95
106,61.035,0,-32.309,-95
107,60.93,0,-32.364,-95
108,60.772,0,-32.364,-95
109,60.667,0,-32.364,-95
110,60.509,0,-32.364,-95
111,60.404,0,-32.382,-95
112,60.246,0,-32.382,-95
113,60.14,0,-32.382,-95
114,60.035,0,-32.436,-95
115,59.842,0,-32.436,-95
116,59.702,0,-32.436,-95
117,59.561,0,-32.436,-95
118,59.404,0,-32.436,-95
119,59.263,0,-32.436,-95
120,59.123,0,-32.436,-95
121,58.93,0,-32.455,-80
122,58.789,0,-32.455,-80
123,58.649,0,-32.455,-80
124,58.491,0,-32.455,-80
125,58.351,0,-32.455,-80
126,58.211,0,-32.455,-80
127,58.07,0,-32.473,-80
128,57.912,0,-32.436,-80
129,57.807,0,-32.4,-80
130,57.649,0,-32.364,-80
131,57.544,0,-32.327,-80
132,57.439,0,-32.309,-80
133,57.281,0,-32.273,-80
134,57.175,0,-32.236,-80
135,57.018,0,-32.2,-80
136,56.912,0,-32.164,-80
137,56.807,0,-32.145,-80
138,56.684,0,-32.091,-80
139,56.561,0,-32.036,-80
140,56.439,0,-31.982,-80
141,56.351,0,-31.945,-80
142,56.228,0,-31.891,-80
143,56.105,0,-31.836,-80
144,55.982,0,-31.782,-80
145,55.895,0,-31.745,-80
146,55.754,0,-31.673,-80
147,55.632,0,-31.618,-80
148,55.544,0,-31.582,-80
149,55.421,0,-31.527,-80
150,55.333,0,-31.455,-80
151,55.211,0,-31.436,-60
152,55.123,0,-31.364,-60
153,55,0,-31.309,-60
154,54.912,0,-31.273,-60
155,54.789,0,-31.218,-60
156,54.702,0,-31.2,-60
157,54.614,0,-31.091,-60
158,54.526,0,-31.018,-60
159,54.439,0,-30.909,-60
160,54.351,0,-30.836,-60
161,54.263,0,-30.727,-60
162,54.175,0,-30.655,-60
163,54.088,0,-30.545,-60
