frame,x,y,z,rot
1,75.99,0,-36.727,-90
2,75.991,0,-36.727,-90
3,75.992,0,-36.727,-90
4,75.993,0,-36.727,-90
5,75.994,0,-36.727,-90
6,75.995,0,-36.727,-90
7,75.996,0,-36.727,-90
8,75.996,0,-36.727,-90
9,75.997,0,-36.727,-90
10,75.998,0,-36.727,-90
11,75.999,0,-36.727,-90
12,76,0,-36.727,-90
13,76.001,0,-36.727,-90
14,76.002,0,-36.727,-90
15,76.003,0,-36.727,-90
16,76.004,0,-36.727,-90
17,76.005,0,-36.727,-90
18,76.006,0,-36.727,-90
19,76.007,0,-36.727,-90
20,76.008,0,-36.727,-90
21,76.009,0,-36.727,-90
22,76.01,0,-36.727,-90
23,76.011,0,-36.727,-90
24,76.012,0,-36.727,-90
25,76.013,0,-36.727,-90
26,76.014,0,-36.727,-90
27,76.015,0,-36.727,-90
28,76.017,0,-36.727,-90
29,76.018,0,-36.727,-90
30,76.019,0,-36.727,-90
31,76.02,0,-36.727,-90
32,76.021,0,-36.727,-90
33,76.022,0,-36.727,-90
34,76.023,0,-36.727,-90
35,76.024,0,-36.727,-90
36,76.025,0,-36.727,-90
37,76.026,0,-36.727,-90
38,76.027,0,-36.727,-90
39,76.028,0,-36.727,-90
40,76.029,0,-36.727,-90
41,76.03,0,-36.727,-90
42,76.031,0,-36.727,-90
43,76.032,0,-36.727,-90
44,76.033,0,-36.727,-90
45,76.034,0,-36.727,-90
46,76.035,0,-36.727,-90
47,76.035,0,-36.691,-90
48,76.035,0,-36.673,-90
49,76.035,0,-36.655,-90
50,76.035,0,-36.636,-90
51,76.053,0,-36.618,-90
52,76.053,0,-36.6,-90
53,76.053,0,-36.582,-90
54,76.053,0,-36.564,-90
55,76.07,0,-36.582,-90
56,76.07,0,-36.527,-90
57,76.07,0,-36.518,-90
58,76.07,0,-36.509,-90
59,76.07,0,-36.482,-90
60,76.07,0,-36.455,-90
61,76.07,0,-36.445,-170
62,76.07,0,-36.436,-170
63,76.07,0,-36.409,-170
64,76.07,0,-36.382,-170
65,76.07,0,-36.345,-170
66,76.07,0,-36.291,-170
67,76.088,0,-36.255,-170
68,76.088,0,-36.218,-170
69,76.088,0,-36.164,-170
70,76.088,0,-36.127,-170
71,76.105,0,-36.073,-170
72,76.105,0,-36.036,-170
73,76.105,0,-36,-170
74,76.105,0,-35.945,-170
75,76.123,0,-35.909,-170
76,76.123,0,-35.855,-170
77,76.123,0,-35.818,-170
78,76.14,0,-35.818,-170
79,76.14,0,-35.745,-170
80,76.14,0,-35.709,-170
81,76.14,0,-35.673,-170
82,76.14,0,-35.636,-170
83,76.14,0,-35.6,-170
84,76.158,0,-35.564,-170
85,76.158,0,-35.491,-170
86,76.158,0,-35.455,-170
87,76.158,0,-35.418,-170
88,76.158,0,-35.382,-170
89,76.175,0,-35.345,-170
90,76.175,0,-35.309,-170
91,76.175,0,-35.236,180
92,76.175,0,-35.2,180
93,76.175,0,-35.164,180
94,76.228,0,-35.145,180
