frame,x,y,z
1,60.456,0,-51.127
2,60.456,0,-51.091
3,60.456,0,-51.018
4,60.456,0,-50.945
5,60.456,0,-50.927
6,60.456,0,-50.855
7,60.456,0,-50.782
8,60.456,0,-50.745
9,60.456,0,-50.673
10,60.456,0,-50.6
11,60.456,0,-50.564
12,60.456,0,-50.491
13,60.456,0,-50.473
14,60.456,0,-50.475
15,60.456,0,-50.477
16,60.456,0,-50.479
17,60.456,0,-50.481
18,60.456,0,-50.483
19,60.456,0,-50.486
20,60.456,0,-50.488
21,60.456,0,-50.49
22,60.456,0,-50.492
23,60.456,0,-50.494
24,60.456,0,-50.496
25,60.456,0,-50.498
26,60.456,0,-50.501
27,60.456,0,-50.503
28,60.456,0,-50.505
29,60.456,0,-50.507
30,60.456,0,-50.509
31,60.458,0,-50.511
32,60.461,0,-50.514
33,60.463,0,-50.516
34,60.465,0,-50.518
35,60.467,0,-50.52
36,60.469,0,-50.523
37,60.471,0,-50.525
38,60.474,0,-50.527
39,60.476,0,-50.53
40,60.478,0,-50.532
41,60.48,0,-50.534
42,60.482,0,-50.536
43,60.485,0,-50.539
44,60.487,0,-50.541
45,60.489,0,-50.543
46,60.491,0,-50.545
47,60.491,0,-50.548
48,60.491,0,-50.55
49,60.491,0,-50.552
50,60.491,0,-50.554
51,60.491,0,-50.556
52,60.491,0,-50.558
53,60.491,0,-50.56
54,60.491,0,-50.563
55,60.491,0,-50.565
56,60.491,0,-50.567
57,60.491,0,-50.569
58,60.491,0,-50.571
59,60.491,0,-50.573
60,60.491,0,-50.575
61,60.491,0,-50.578
62,60.491,0,-50.58
63,60.491,0,-50.582
64,60.493,0,-50.584
65,60.496,0,-50.586
66,60.498,0,-50.589
67,60.5,0,-50.591
68,60.502,0,-50.593
69,60.504,0,-50.595
70,60.507,0,-50.598
71,60.509,0,-50.6
72,60.511,0,-50.602
73,60.513,0,-50.605
74,60.515,0,-50.607
75,60.518,0,-50.609
76,60.52,0,-50.611
77,60.522,0,-50.614
78,60.524,0,-50.616
79,60.526,0,-50.618
80,60.509,0,-50.6
81,60.544,0,-50.636
82,60.526,0,-50.636
83,60.561,0,-50.673
84,60.579,0,-50.673
85,60.579,0,-50.709
86,60.614,0,-50.709
87,60.596,0,-50.745
88,60.632,0,-50.745
89,60.649,0,-50.782
90,60.649,0,-50.818
91,60.684,0,-50.818
92,60.702,0,-50.855
93,60.711,0,-50.864
94,60.719,0,-50.873
95,60.728,0,-50.891
96,60.737,0,-50.909
97,60.772,0,-50.909
98,60.772,0,-50.945
99,60.789,0,-50.982
100,60.825,0,-50.982
101,60.807,0,-51.018
102,60.842,0,-51.018
103,60.842,0,-51.055
104,60.86,0,-51.055
105,60.895,0,-51.091
106,60.877,0,-51.091
107,60.912,0,-51.127
108,60.947,0,-51.164
109,60.912,0,-51.164
110,60.921,0,-51.182
111,60.93,0,-51.2
112,60.939,0,-51.218
113,60.947,0,-51.236
114,60.942,0,-51.248
115,60.936,0,-51.261
116,60.93,0,-51.273
