frame,x,y,z
1,68.193,0,-37.018
2,68.123,0,-37.018
3,68.07,0,-37.018
4,68.035,0,-37.018
5,67.965,0,-37.018
6,67.93,0,-37.018
7,67.895,0,-37.018
8,67.825,0,-37.018
9,67.789,0,-37.018
10,67.754,0,-37.018
11,67.684,0,-37.018
12,67.649,0,-37.018
13,67.614,0,-37.018
14,67.544,0,-37.018
15,67.509,0,-37.018
16,67.474,0,-37.018
17,67.439,0,-37.018
18,67.404,0,-37.018
19,67.333,0,-37.018
20,67.298,0,-37.018
21,67.263,0,-37.018
22,67.228,0,-37.018
23,67.193,0,-37.018
24,67.123,0,-37.018
25,67.088,0,-37.018
26,67.053,0,-37.018
27,67.018,0,-37.018
28,66.982,0,-37.055
29,66.912,0,-37.055
30,66.877,0,-37.055
31,66.842,0,-37.055
32,66.807,0,-37.055
33,66.772,0,-37.055
34,66.702,0,-37.055
35,66.667,0,-37.055
36,66.632,0,-37.055
37,66.596,0,-37.055
38,66.561,0,-37.055
39,66.491,0,-37.055
40,66.456,0,-37.055
41,66.421,0,-37.055
42,66.386,0,-37.055
43,66.351,0,-37.091
44,66.281,0,-37.091
45,66.246,0,-37.091
46,66.211,0,-37.091
47,66.175,0,-37.091
48,66.14,0,-37.091
49,66.07,0,-37.091
50,66.035,0,-37.091
51,66,0,-37.091
52,65.965,0,-37.091
53,65.93,0,-37.091
54,65.86,0,-37.091
55,65.825,0,-37.091
56,65.789,0,-37.091
57,65.754,0,-37.091
58,65.719,0,-37.127
59,65.649,0,-37.127
60,65.614,0,-37.127
61,65.579,0,-37.127
62,65.544,0,-37.127
63,65.509,0,-37.127
64,65.439,0,-37.127
65,65.404,0,-37.127
66,65.368,0,-37.127
67,65.333,0,-37.127
68,65.298,0,-37.127
69,65.228,0,-37.127
70,65.193,0,-37.127
71,65.158,0,-37.127
72,65.123,0,-37.127
73,65.088,0,-37.164
74,65.018,0,-37.164
75,64.982,0,-37.2
76,64.965,0,-37.218
77,64.93,0,-37.255
78,64.912,0,-37.309
79,64.877,0,-37.309
80,64.86,0,-37.364
81,64.825,0,-37.364
82,64.789,0,-37.4
83,64.772,0,-37.455
84,64.737,0,-37.455
85,64.719,0,-37.509
86,64.684,0,-37.509
87,64.667,0,-37.564
88,64.632,0,-37.6
89,64.596,0,-37.6
90,64.579,0,-37.655
91,64.544,0,-37.655
92,64.526,0,-37.709
93,64.491,0,-37.745
94,64.474,0,-37.764
95,64.439,0,-37.8
96,64.421,0,-37.855
97,64.404,0,-37.891
98,64.386,0,-37.927
99,64.368,0,-37.964
100,64.351,0,-38
101,64.351,0,-38.036
102,64.333,0,-38.073
103,64.316,0,-38.109
104,64.298,0,-38.145
105,64.298,0,-38.182
106,64.281,0,-38.218
107,64.263,0,-38.255
108,64.246,0,-38.291
109,64.246,0,-38.327
110,64.228,0,-38.364
111,64.211,0,-38.4
112,64.193,0,-38.436
113,64.193,0,-38.473
114,64.175,0,-38.509
115,64.158,0,-38.545
116,64.14,0,-38.582
117,64.14,0,-38.655
118,64.105,0,-38.673
119,64.105,0,-38.709
120,64.105,0,-38.782
