frame,x,y,z
1,20.316,0,-35.309
2,20.316,0,-35.318
3,20.316,0,-35.327
4,20.316,0,-35.332
5,20.316,0,-35.336
6,20.316,0,-35.341
7,20.316,0,-35.345
8,20.316,0,-35.309
9,20.368,0,-35.291
10,20.368,0,-35.255
11,20.421,0,-35.273
12,20.421,0,-35.236
13,20.474,0,-35.218
14,20.474,0,-35.182
15,20.526,0,-35.2
16,20.526,0,-35.164
17,20.579,0,-35.145
18,20.579,0,-35.109
19,20.632,0,-35.127
20,20.632,0,-35.091
21,20.684,0,-35.073
22,20.684,0,-35.036
23,20.737,0,-35.055
24,20.737,0,-35.018
25,20.737,0,-35.016
26,20.737,0,-35.013
27,20.737,0,-35.01
28,20.737,0,-35.008
29,20.737,0,-35.005
30,20.737,0,-35.003
31,20.737,0,-35
32,20.737,0,-34.997
33,20.737,0,-34.995
34,20.737,0,-34.992
35,20.737,0,-34.99
36,20.737,0,-34.987
37,20.737,0,-34.984
38,20.737,0,-34.982
39,20.74,0,-34.982
40,20.742,0,-34.982
41,20.745,0,-34.982
42,20.748,0,-34.982
43,20.75,0,-34.982
44,20.753,0,-34.982
45,20.756,0,-34.982
46,20.758,0,-34.982
47,20.761,0,-34.982
48,20.764,0,-34.982
49,20.767,0,-34.982
50,20.769,0,-34.982
51,20.772,0,-34.982
52,20.772,0,-34.945
53,20.772,0,-34.943
54,20.772,0,-34.94
55,20.772,0,-34.938
56,20.772,0,-34.935
57,20.772,0,-34.932
58,20.772,0,-34.93
59,20.772,0,-34.927
60,20.772,0,-34.925
61,20.772,0,-34.922
62,20.772,0,-34.919
63,20.772,0,-34.917
64,20.772,0,-34.914
65,20.772,0,-34.912
66,20.772,0,-34.909
67,20.775,0,-34.909
68,20.777,0,-34.909
69,20.78,0,-34.909
70,20.783,0,-34.909
71,20.785,0,-34.909
72,20.788,0,-34.909
73,20.791,0,-34.909
74,20.794,0,-34.909
75,20.796,0,-34.909
76,20.799,0,-34.909
77,20.802,0,-34.909
78,20.804,0,-34.909
79,20.807,0,-34.909
80,20.772,0,-34.891
81,20.772,0,-34.873
82,20.772,0,-34.882
83,20.772,0,-34.891
84,20.772,0,-34.882
85,20.772,0,-34.873
86,20.737,0,-34.891
87,20.737,0,-34.882
88,20.737,0,-34.873
89,20.737,0,-34.909
90,20.737,0,-34.891
91,20.737,0,-34.873
92,20.719,0,-34.882
93,20.702,0,-34.891
94,20.702,0,-34.882
95,20.702,0,-34.873
96,20.702,0,-34.891
97,20.702,0,-34.882
98,20.702,0,-34.873
99,20.702,0,-34.909
100,20.667,0,-34.891
101,20.667,0,-34.873
102,20.667,0,-34.882
103,20.667,0,-34.891
104,20.667,0,-34.882
105,20.667,0,-34.873
106,20.632,0,-34.891
107,20.632,0,-34.882
108,20.632,0,-34.873
109,20.632,0,-34.909
110,20.632,0,-34.891
111,20.632,0,-34.873
112,20.614,0,-34.882
113,20.596,0,-34.891
114,20.596,0,-34.882
115,20.596,0,-34.873
116,20.596,0,-34.891
117,20.596,0,-34.882
