frame,x,y,z
1,39.772,0,-12.055
2,39.772,0,-12.091
3,39.772,0,-12.127
4,39.789,0,-12.145
5,39.789,0,-12.182
6,39.789,0,-12.218
7,39.807,0,-12.273
8,39.807,0,-12.309
9,39.807,0,-12.345
10,39.825,0,-12.364
11,39.825,0,-12.4
12,39.825,0,-12.436
13,39.842,0,-12.491
14,39.842,0,-12.527
15,39.842,0,-12.564
16,39.86,0,-12.618
17,39.877,0,-12.636
18,39.895,0,-12.655
19,39.912,0,-12.673
20,39.93,0,-12.691
21,39.947,0,-12.709
22,39.965,0,-12.727
23,39.982,0,-12.745
24,40,0,-12.764
25,40.035,0,-12.764
26,40.105,0,-12.764
27,40.175,0,-12.764
28,40.246,0,-12.764
29,40.281,0,-12.764
30,40.351,0,-12.8
31,40.421,0,-12.8
32,40.491,0,-12.8
33,40.526,0,-12.8
34,40.596,0,-12.8
35,40.667,0,-12.8
36,40.737,0,-12.836
37,40.772,0,-12.836
38,40.842,0,-12.836
39,40.912,0,-12.836
40,40.982,0,-12.836
41,41.018,0,-12.836
42,41.088,0,-12.873
43,41.158,0,-12.873
44,41.228,0,-12.873
45,41.263,0,-12.873
46,41.333,0,-12.873
47,41.404,0,-12.873
48,41.474,0,-12.909
49,41.526,0,-12.873
50,41.596,0,-12.836
51,41.702,0,-12.836
52,41.772,0,-12.8
53,41.877,0,-12.782
54,41.947,0,-12.782
55,42.018,0,-12.745
56,42.123,0,-12.709
57,42.193,0,-12.709
58,42.281,0,-12.691
59,42.351,0,-12.691
60,42.456,0,-12.655
61,42.526,0,-12.618
62,42.596,0,-12.618
63,42.702,0,-12.6
64,42.772,0,-12.564
65,42.877,0,-12.564
66,42.947,0,-12.527
67,43.053,0,-12.545
68,43.105,0,-12.491
69,43.211,0,-12.455
70,43.316,0,-12.436
71,43.404,0,-12.4
72,43.509,0,-12.345
73,43.614,0,-12.345
74,43.667,0,-12.291
75,43.772,0,-12.255
76,43.877,0,-12.236
77,43.965,0,-12.2
78,44.07,0,-12.145
79,44.175,0,-12.145
80,44.228,0,-12.109
81,44.333,0,-12.073
82,44.439,0,-12.036
83,44.509,0,-12
84,44.614,0,-11.964
85,44.719,0,-11.927
86,44.789,0,-11.891
87,44.895,0,-11.855
88,45,0,-11.818
89,45.07,0,-11.782
90,45.175,0,-11.745
91,45.281,0,-11.745
92,45.333,0,-11.709
93,45.439,0,-11.673
94,45.544,0,-11.636
95,45.614,0,-11.6
96,45.719,0,-11.564
97,45.825,0,-11.527
98,45.895,0,-11.491
99,46,0,-11.455
100,46.105,0,-11.418
101,46.175,0,-11.382
102,46.281,0,-11.345
103,46.386,0,-11.345
104,46.456,0,-11.291
105,46.526,0,-11.255
106,46.614,0,-11.255
107,46.684,0,-11.218
108,46.754,0,-11.218
109,46.877,0,-11.182
110,46.947,0,-11.182
111,47.018,0,-11.145
112,47.105,0,-11.145
113,47.175,0,-11.109
114,47.246,0,-11.109
115,47.368,0,-11.055
116,47.439,0,-11.055
117,47.509,0,-11.018
118,47.596,0,-11.018
119,47.667,0,-10.982
120,47.737,0,-10.982
121,47.86,0,-10.945
122,47.93,0,-10.945
123,48,0,-10.909
124,48.088,0,-10.909
125,48.158,0,-10.873
126,48.281,0,-10.873
127,48.333,0,-10.836
128,48.404,0,-10.836
129,48.474,0,-10.836
130,48.544,0,-10.8
131,48.614,0,-10.8
132,48.684,0,-10.8
133,48.754,0,-10.8
134,48.825,0,-10.764
135,48.895,0,-10.764
136,48.965,0,-10.764
137,49.035,0,-10.764
138,49.105,0,-10.727
139,49.175,0,-10.727
140,49.246,0,-10.727
141,49.316,0,-10.727
142,49.368,0,-10.691
143,49.439,0,-10.691
144,49.509,0,-10.691
145,49.579,0,-10.655
146,49.649,0,-10.655
147,49.719,0,-10.655
148,49.789,0,-10.655
149,49.86,0,-10.618
150,49.93,0,-10.618
151,50,0,-10.618
152,50.07,0,-10.618
153,50.14,0,-10.582
154,50.211,0,-10.582
155,50.281,0,-10.582
156,50.351,0,-10.582
157,50.368,0,-10.582
158,50.404,0,-10.582
159,50.474,0,-10.582
160,50.509,0,-10.582
161,50.579,0,-10.582
162,50.614,0,-10.582
163,50.684,0,-10.582
164,50.719,0,-10.582
165,50.789,0,-10.582
166,50.825,0,-10.582
167,50.895,0,-10.582
168,50.93,0,-10.582
169,51,0,-10.582
170,51.018,0,-10.636
171,51.088,0,-10.636
172,51.123,0,-10.636
173,51.193,0,-10.636
174,51.228,0,-10.636
175,51.298,0,-10.636
176,51.333,0,-10.636
177,51.404,0,-10.636
178,51.439,0,-10.636
179,51.509,0,-10.636
180,51.544,0,-10.636
181,51.614,0,-10.636
182,51.649,0,-10.636
183,51.719,0,-10.691
184,51.754,0,-10.691
185,51.789,0,-10.691
186,51.86,0,-10.691
187,51.895,0,-10.691
188,51.965,0,-10.727
189,52,0,-10.727
190,52.07,0,-10.727
191,52.105,0,-10.727
192,52.193,0,-10.764
193,52.228,0,-10.764
194,52.298,0,-10.764
195,52.333,0,-10.764
196,52.404,0,-10.8
197,52.439,0,-10.8
198,52.509,0,-10.8
199,52.544,0,-10.8
200,52.632,0,-10.836
201,52.667,0,-10.836
202,52.737,0,-10.836
203,52.772,0,-10.836
204,52.842,0,-10.873
205,52.877,0,-10.873
206,52.947,0,-10.873
207,52.982,0,-10.873
208,53.07,0,-10.927
209,53.105,0,-10.927
210,53.14,0,-10.927
211,53.211,0,-10.927
212,53.246,0,-10.927
213,53.316,0,-10.964
214,53.351,0,-10.964
215,53.421,0,-10.964
216,53.456,0,-10.964
217,53.544,0,-11
218,53.579,0,-11
219,53.649,0,-11
220,53.684,0,-11
221,53.754,0,-11.036
222,53.789,0,-11.036
223,53.86,0,-11.036
224,53.895,0,-11.036
225,53.982,0,-11.073
226,54.018,0,-11.073
227,54.088,0,-11.073
228,54.123,0,-11.073
229,54.193,0,-11.109
230,54.228,0,-11.109
231,54.298,0,-11.109
232,54.333,0,-11.109
233,54.421,0,-11.164
234,54.439,0,-11.127
235,54.474,0,-11.127
236,54.509,0,-11.127
237,54.526,0,-11.127
238,54.561,0,-11.127
239,54.596,0,-11.127
240,54.667,0,-11.127
241,54.684,0,-11.091
242,54.719,0,-11.091
243,54.754,0,-11.091
244,54.772,0,-11.091
245,54.807,0,-11.091
246,54.842,0,-11.091
247,54.912,0,-11.091
248,54.93,0,-11.055
249,54.965,0,-11.055
250,55,0,-11.055
251,55.035,0,-11.055
252,55.105,0,-11.055
253,55.14,0,-11.055
254,55.158,0,-11.055
255,55.193,0,-11.055
256,55.228,0,-11.055
257,55.298,0,-11.055
258,55.333,0,-11.055
259,55.368,0,-11.055
260,55.386,0,-11.018
261,55.421,0,-11.018
262,55.491,0,-11.018
263,55.526,0,-11.018
264,55.561,0,-11.018
265,55.596,0,-11.018
266,55.614,0,-11.018
267,55.684,0,-11.018
