frame,x,y,z
1,41.526,0,-38.364
2,41.456,0,-38.4
3,41.386,0,-38.473
4,41.316,0,-38.509
5,41.246,0,-38.545
6,41.175,0,-38.618
7,41.123,0,-38.655
8,41.053,0,-38.727
9,40.982,0,-38.764
10,40.912,0,-38.8
11,40.842,0,-38.873
12,40.772,0,-38.909
13,40.737,0,-38.982
14,40.684,0,-38.982
15,40.649,0,-39.018
16,40.614,0,-39.055
17,40.579,0,-39.091
18,40.561,0,-39.109
19,40.544,0,-39.127
20,40.491,0,-39.164
21,40.456,0,-39.2
22,40.439,0,-39.218
23,40.421,0,-39.236
24,40.386,0,-39.273
25,40.351,0,-39.309
26,40.351,0,-39.345
27,40.316,0,-39.345
28,40.316,0,-39.4
29,40.316,0,-39.455
30,40.316,0,-39.509
31,40.281,0,-39.509
32,40.281,0,-39.564
33,40.281,0,-39.618
34,40.281,0,-39.673
35,40.281,0,-39.678
36,40.281,0,-39.683
37,40.281,0,-39.688
38,40.281,0,-39.694
39,40.281,0,-39.699
40,40.281,0,-39.704
41,40.281,0,-39.709
42,40.283,0,-39.717
43,40.286,0,-39.725
44,40.288,0,-39.732
45,40.291,0,-39.74
46,40.293,0,-39.748
47,40.296,0,-39.756
48,40.298,0,-39.764
49,40.298,0,-39.769
50,40.298,0,-39.774
51,40.298,0,-39.779
52,40.298,0,-39.784
53,40.298,0,-39.79
54,40.298,0,-39.795
55,40.298,0,-39.8
56,40.301,0,-39.809
57,40.304,0,-39.818
58,40.307,0,-39.827
59,40.31,0,-39.836
60,40.313,0,-39.845
61,40.316,0,-39.855
62,40.281,0,-39.836
63,40.281,0,-39.833
64,40.281,0,-39.829
65,40.281,0,-39.825
66,40.281,0,-39.822
67,40.281,0,-39.818
68,40.281,0,-39.83
69,40.281,0,-39.842
70,40.281,0,-39.855
71,40.281,0,-39.845
72,40.281,0,-39.836
73,40.281,0,-39.833
74,40.281,0,-39.829
75,40.281,0,-39.825
76,40.281,0,-39.822
77,40.281,0,-39.818
78,40.281,0,-39.836
79,40.281,0,-39.855
80,40.281,0,-39.85
81,40.281,0,-39.845
82,40.281,0,-39.841
83,40.281,0,-39.836
84,40.277,0,-39.84
85,40.274,0,-39.844
86,40.27,0,-39.847
87,40.267,0,-39.851
88,40.263,0,-39.855
89,40.263,0,-39.851
90,40.263,0,-39.847
91,40.263,0,-39.844
92,40.263,0,-39.84
93,40.263,0,-39.836
94,40.263,0,-39.845
95,40.263,0,-39.855
96,40.263,0,-39.864
97,40.263,0,-39.873
98,40.263,0,-39.864
99,40.263,0,-39.855
100,40.263,0,-39.851
101,40.263,0,-39.847
102,40.263,0,-39.844
103,40.263,0,-39.84
104,40.263,0,-39.836
105,40.263,0,-39.855
106,40.263,0,-39.873
107,40.263,0,-39.867
108,40.263,0,-39.861
109,40.263,0,-39.855
110,40.267,0,-39.862
111,40.27,0,-39.869
112,40.274,0,-39.876
113,40.277,0,-39.884
114,40.281,0,-39.891
115,40.281,0,-39.9
116,40.281,0,-39.909
117,40.281,0,-39.918
118,40.281,0,-39.927
119,40.281,0,-39.945
120,40.281,0,-39.955
121,40.281,0,-39.964
122,40.281,0,-39.973
123,40.281,0,-39.982
124,40.281,0,-40
125,40.246,0,-40
126,40.246,0,-40.036
127,40.246,0,-40.055
128,40.246,0,-40.073
129,40.246,0,-40.109
130,40.228,0,-40.136
131,40.211,0,-40.164
132,40.211,0,-40.2
133,40.211,0,-40.218
134,40.211,0,-40.236
135,40.211,0,-40.273
136,40.202,0,-40.3
137,40.193,0,-40.327
138,40.193,0,-40.345
139,40.193,0,-40.364
140,40.193,0,-40.4
141,40.193,0,-40.418
142,40.193,0,-40.436
143,40.158,0,-40.491
144,40.158,0,-40.509
145,40.158,0,-40.527
146,40.158,0,-40.564
147,40.158,0,-40.582
148,40.158,0,-40.6
149,40.175,0,-40.655
150,40.175,0,-40.709
151,40.211,0,-40.782
152,40.211,0,-40.836
153,40.246,0,-40.909
154,40.281,0,-40.982
155,40.281,0,-41.036
