frame,x,y,z
1,51.544,0,-52.836
2,51.404,0,-52.836
3,51.263,0,-52.873
4,51.123,0,-52.909
5,50.982,0,-52.909
6,50.842,0,-52.945
7,50.702,0,-52.982
8,50.561,0,-52.982
9,50.421,0,-53.018
10,50.281,0,-53.055
11,50.14,0,-53.091
12,49.982,0,-53.127
13,49.842,0,-53.164
14,49.737,0,-53.218
15,49.579,0,-53.255
16,49.439,0,-53.291
17,49.333,0,-53.345
18,49.175,0,-53.382
19,49.035,0,-53.418
20,48.93,0,-53.473
21,48.772,0,-53.509
22,48.632,0,-53.545
23,48.526,0,-53.6
24,48.421,0,-53.655
25,48.351,0,-53.727
26,48.281,0,-53.8
27,48.211,0,-53.873
28,48.14,0,-53.945
29,48.07,0,-54.018
30,48,0,-54.091
31,47.93,0,-54.164
32,47.825,0,-54.218
33,47.754,0,-54.291
34,47.684,0,-54.364
35,47.614,0,-54.436
36,47.544,0,-54.509
37,47.474,0,-54.582
38,47.404,0,-54.655
39,47.333,0,-54.727
40,47.246,0,-54.782
41,47.175,0,-54.891
42,47.105,0,-54.964
43,47.07,0,-55.055
44,47,0,-55.164
45,46.93,0,-55.236
46,46.877,0,-55.327
47,46.807,0,-55.4
48,46.737,0,-55.509
49,46.702,0,-55.6
50,46.632,0,-55.673
51,46.561,0,-55.782
52,46.526,0,-55.891
53,46.491,0,-55.945
54,46.456,0,-56.018
55,46.421,0,-56.091
56,46.421,0,-56.2
57,46.386,0,-56.255
58,46.351,0,-56.327
59,46.316,0,-56.436
60,46.316,0,-56.509
61,46.281,0,-56.582
62,46.246,0,-56.673
63,46.211,0,-56.745
64,46.211,0,-56.818
65,46.175,0,-56.927
66,46.14,0,-57
67,46.105,0,-57.055
68,46.105,0,-57.164
69,46.07,0,-57.236
70,46.035,0,-57.309
71,46.035,0,-57.418
72,46.035,0,-57.491
73,46.035,0,-57.564
74,46.035,0,-57.655
75,46.035,0,-57.727
76,46.035,0,-57.818
77,46.035,0,-57.891
78,46.035,0,-57.964
79,46.035,0,-58.055
80,46.035,0,-58.127
81,46.035,0,-58.218
82,46.035,0,-58.291
83,46.035,0,-58.364
84,46.035,0,-58.455
85,46.035,0,-58.527
86,46.035,0,-58.618
87,46.035,0,-58.727
88,46.035,0,-58.873
89,46.035,0,-58.982
90,46.035,0,-59.127
91,46.018,0,-59.164
92,46.053,0,-59.255
93,46.088,0,-59.327
94,46.123,0,-59.418
95,46.158,0,-59.509
96,46.193,0,-59.582
97,46.228,0,-59.673
98,46.263,0,-59.764
99,46.246,0,-59.8
100,46.281,0,-59.891
101,46.316,0,-59.964
102,46.351,0,-60.055
103,46.386,0,-60.145
104,46.421,0,-60.218
105,46.456,0,-60.309
106,46.491,0,-60.4
107,46.491,0,-60.455
108,46.526,0,-60.527
109,46.561,0,-60.582
110,46.561,0,-60.691
111,46.596,0,-60.764
112,46.632,0,-60.818
113,46.667,0,-60.891
114,46.667,0,-61
115,46.702,0,-61.055
116,46.737,0,-61.127
117,46.789,0,-61.236
118,46.789,0,-61.291
119,46.825,0,-61.364
120,46.86,0,-61.418
121,46.86,0,-61.527
122,46.895,0,-61.6
123,46.93,0,-61.655
124,46.965,0,-61.727
125,46.965,0,-61.836
126,47,0,-61.891
127,47.035,0,-61.964
128,47.088,0,-62.073
129,47.088,0,-62.091
130,47.123,0,-62.145
131,47.158,0,-62.182
132,47.193,0,-62.236
133,47.228,0,-62.273
134,47.263,0,-62.327
135,47.298,0,-62.4
136,47.298,0,-62.418
137,47.333,0,-62.491
138,47.368,0,-62.564
139,47.404,0,-62.6
140,47.439,0,-62.655
141,47.474,0,-62.727
142,47.526,0,-62.764
143,47.561,0,-62.836
144,47.596,0,-62.909
145,47.632,0,-62.964
146,47.667,0,-63
147,47.702,0,-63.073
148,47.737,0,-63.145
149,47.789,0,-63.164
150,47.825,0,-63.236
151,47.86,0,-63.309
152,47.895,0,-63.345
153,47.93,0,-63.418
154,47.965,0,-63.473
155,48,0,-63.545
156,48.053,0,-63.582
157,48.088,0,-63.655
158,48.123,0,-63.709
159,48.158,0,-63.745
160,48.193,0,-63.818
161,48.228,0,-63.891
162,48.281,0,-63.964
163,48.263,0,-63.964
164,48.298,0,-64
165,48.298,0,-64.036
166,48.333,0,-64.036
167,48.368,0,-64.073
168,48.368,0,-64.127
169,48.404,0,-64.127
170,48.439,0,-64.164
171,48.421,0,-64.2
172,48.456,0,-64.2
173,48.456,0,-64.255
174,48.491,0,-64.291
175,48.526,0,-64.291
176,48.526,0,-64.327
177,48.561,0,-64.364
178,48.596,0,-64.418
179,48.579,0,-64.418
180,48.614,0,-64.455
181,48.614,0,-64.491
182,48.649,0,-64.491
183,48.684,0,-64.527
184,48.684,0,-64.582
185,48.719,0,-64.582
186,48.754,0,-64.618
187,48.737,0,-64.655
188,48.772,0,-64.655
189,48.772,0,-64.709
190,48.807,0,-64.745
191,48.842,0,-64.745
192,48.842,0,-64.782
193,48.877,0,-64.818
194,48.912,0,-64.873
195,48.912,0,-64.818
196,48.93,0,-64.818
197,48.947,0,-64.818
198,48.965,0,-64.818
199,48.982,0,-64.818
200,48.994,0,-64.818
201,49.006,0,-64.818
202,49.018,0,-64.818
203,49.035,0,-64.8
204,49.07,0,-64.8
205,49.088,0,-64.8
206,49.105,0,-64.8
207,49.117,0,-64.8
208,49.129,0,-64.8
209,49.14,0,-64.8
210,49.167,0,-64.773
211,49.193,0,-64.745
212,49.211,0,-64.745
213,49.228,0,-64.745
214,49.24,0,-64.745
215,49.251,0,-64.745
216,49.263,0,-64.745
217,49.281,0,-64.745
218,49.298,0,-64.745
219,49.316,0,-64.727
220,49.351,0,-64.727
221,49.363,0,-64.727
222,49.374,0,-64.727
223,49.386,0,-64.727
224,49.404,0,-64.727
225,49.421,0,-64.727
226,49.447,0,-64.727
227,49.474,0,-64.727
228,49.509,0,-64.673
229,49.544,0,-64.673
230,49.579,0,-64.636
231,49.614,0,-64.636
232,49.649,0,-64.636
233,49.719,0,-64.6
234,49.754,0,-64.6
235,49.789,0,-64.564
236,49.825,0,-64.564
237,49.86,0,-64.564
238,49.895,0,-64.527
239,49.965,0,-64.527
240,50,0,-64.491
241,50.035,0,-64.491
242,50.07,0,-64.491
243,50.105,0,-64.455
244,50.14,0,-64.455
245,50.211,0,-64.418
246,50.246,0,-64.4
247,50.281,0,-64.4
248,50.316,0,-64.364
249,50.351,0,-64.364
250,50.386,0,-64.327
251,50.456,0,-64.327
252,50.491,0,-64.327
253,50.526,0,-64.291
254,50.561,0,-64.291
255,50.596,0,-64.255
256,50.667,0,-64.255
257,50.702,0,-64.255
258,50.737,0,-64.218
259,50.772,0,-64.218
260,50.807,0,-64.182
