frame,x,y,z
1,48.807,0,-29.091
2,48.667,0,-29.164
3,48.561,0,-29.236
4,48.404,0,-29.255
5,48.263,0,-29.327
6,48.123,0,-29.4
7,48.018,0,-29.473
8,47.86,0,-29.527
9,47.719,0,-29.6
10,47.579,0,-29.673
11,47.474,0,-29.745
12,47.368,0,-29.818
13,47.263,0,-29.891
14,47.158,0,-29.982
15,47.07,0,-30.055
16,46.965,0,-30.145
17,46.86,0,-30.218
18,46.807,0,-30.309
19,46.702,0,-30.382
20,46.596,0,-30.455
21,46.491,0,-30.545
22,46.404,0,-30.618
23,46.298,0,-30.709
24,46.193,0,-30.782
25,46.14,0,-30.873
26,46.053,0,-30.982
27,45.965,0,-31.091
28,45.912,0,-31.2
29,45.825,0,-31.309
30,45.789,0,-31.418
31,45.702,0,-31.527
32,45.649,0,-31.636
33,45.561,0,-31.745
34,45.526,0,-31.855
35,45.439,0,-31.964
36,45.386,0,-32.073
37,45.298,0,-32.182
38,45.263,0,-32.327
39,45.228,0,-32.4
40,45.193,0,-32.509
41,45.158,0,-32.618
42,45.123,0,-32.727
43,45.088,0,-32.836
44,45.053,0,-32.909
45,45.018,0,-33.018
46,44.982,0,-33.127
47,44.947,0,-33.236
48,44.912,0,-33.345
49,44.877,0,-33.418
50,44.842,0,-33.527
51,44.807,0,-33.636
52,44.772,0,-33.745
53,44.772,0,-33.855
54,44.772,0,-33.909
55,44.772,0,-34.018
56,44.772,0,-34.073
57,44.772,0,-34.182
58,44.772,0,-34.255
59,44.789,0,-34.345
60,44.789,0,-34.418
61,44.789,0,-34.527
62,44.789,0,-34.582
63,44.789,0,-34.691
64,44.807,0,-34.8
65,44.807,0,-34.873
66,44.807,0,-34.945
67,44.825,0,-35.018
68,44.825,0,-35.091
69,44.842,0,-35.182
70,44.842,0,-35.255
71,44.842,0,-35.327
72,44.86,0,-35.4
73,44.86,0,-35.473
74,44.877,0,-35.6
75,44.877,0,-35.673
76,44.877,0,-35.745
77,44.895,0,-35.818
78,44.895,0,-35.891
79,44.912,0,-35.982
80,44.912,0,-36.055
81,44.912,0,-36.127
82,44.93,0,-36.2
83,44.93,0,-36.273
84,44.947,0,-36.4
85,44.947,0,-36.418
86,44.982,0,-36.473
87,45,0,-36.509
88,45.035,0,-36.564
89,45.088,0,-36.636
90,45.088,0,-36.655
91,45.123,0,-36.709
92,45.14,0,-36.745
93,45.175,0,-36.8
94,45.228,0,-36.873
95,45.246,0,-36.909
96,45.281,0,-36.982
97,45.333,0,-37.018
98,45.368,0,-37.091
99,45.421,0,-37.127
100,45.456,0,-37.2
101,45.526,0,-37.273
102,45.544,0,-37.309
103,45.614,0,-37.382
104,45.632,0,-37.418
105,45.702,0,-37.491
106,45.719,0,-37.527
107,45.789,0,-37.6
108,45.825,0,-37.673
109,45.877,0,-37.709
110,45.912,0,-37.782
111,45.965,0,-37.818
112,46,0,-37.891
113,46.07,0,-37.964
114,46.105,0,-38
115,46.14,0,-38.036
116,46.175,0,-38.073
117,46.211,0,-38.109
118,46.246,0,-38.145
119,46.281,0,-38.182
120,46.316,0,-38.255
121,46.351,0,-38.291
122,46.386,0,-38.327
123,46.421,0,-38.364
124,46.456,0,-38.4
125,46.491,0,-38.436
126,46.561,0,-38.509
127,46.596,0,-38.545
128,46.632,0,-38.582
129,46.667,0,-38.618
130,46.702,0,-38.655
131,46.737,0,-38.691
132,46.772,0,-38.727
133,46.807,0,-38.8
134,46.842,0,-38.836
135,46.877,0,-38.873
136,46.912,0,-38.909
137,46.947,0,-38.945
138,46.982,0,-38.982
139,47.053,0,-39.055
140,47.088,0,-39.055
141,47.123,0,-39.091
142,47.158,0,-39.127
143,47.193,0,-39.164
144,47.228,0,-39.2
145,47.263,0,-39.236
146,47.298,0,-39.273
147,47.333,0,-39.309
148,47.368,0,-39.345
149,47.404,0,-39.382
150,47.439,0,-39.418
151,47.474,0,-39.455
152,47.509,0,-39.491
153,47.544,0,-39.545
154,47.579,0,-39.582
155,47.614,0,-39.618
156,47.649,0,-39.655
157,47.684,0,-39.691
158,47.719,0,-39.727
159,47.754,0,-39.764
160,47.789,0,-39.8
161,47.825,0,-39.836
162,47.86,0,-39.873
163,47.895,0,-39.909
164,47.93,0,-39.945
165,47.965,0,-39.982
166,48.035,0,-40.036
167,48.035,0,-40.018
168,48.07,0,-40.055
169,48.105,0,-40.091
170,48.14,0,-40.127
171,48.14,0,-40.164
172,48.175,0,-40.2
173,48.211,0,-40.236
174,48.246,0,-40.273
175,48.246,0,-40.309
176,48.281,0,-40.345
177,48.333,0,-40.364
178,48.368,0,-40.4
179,48.368,0,-40.436
180,48.404,0,-40.473
181,48.439,0,-40.509
182,48.474,0,-40.545
183,48.474,0,-40.582
184,48.509,0,-40.618
185,48.544,0,-40.655
186,48.579,0,-40.691
187,48.632,0,-40.727
188,48.632,0,-40.709
189,48.667,0,-40.709
190,48.702,0,-40.709
191,48.737,0,-40.745
192,48.772,0,-40.745
193,48.807,0,-40.745
194,48.842,0,-40.782
195,48.877,0,-40.782
196,48.912,0,-40.782
197,48.947,0,-40.818
198,48.982,0,-40.818
199,49.018,0,-40.818
200,49.053,0,-40.855
201,49.088,0,-40.855
202,49.123,0,-40.855
203,49.175,0,-40.891
204,49.175,0,-40.873
205,49.211,0,-40.873
206,49.246,0,-40.873
207,49.281,0,-40.909
208,49.316,0,-40.909
209,49.351,0,-40.909
210,49.386,0,-40.945
211,49.421,0,-40.945
212,49.456,0,-40.945
213,49.491,0,-40.982
214,49.526,0,-40.982
215,49.561,0,-40.982
216,49.596,0,-41.018
217,49.632,0,-41.018
218,49.667,0,-41.018
219,49.719,0,-41.055
220,49.702,0,-41.018
221,49.702,0,-40.982
222,49.737,0,-40.945
223,49.737,0,-40.927
224,49.754,0,-40.927
225,49.754,0,-40.891
226,49.789,0,-40.855
227,49.789,0,-40.836
228,49.825,0,-40.836
229,49.807,0,-40.8
230,49.807,0,-40.782
231,49.842,0,-40.745
232,49.842,0,-40.709
233,49.86,0,-40.709
234,49.86,0,-40.691
235,49.895,0,-40.655
236,49.895,0,-40.618
237,49.93,0,-40.636
238,49.912,0,-40.6
239,49.912,0,-40.564
240,49.947,0,-40.527
241,49.947,0,-40.509
242,49.965,0,-40.509
243,49.965,0,-40.473
244,50,0,-40.436
245,50,0,-40.418
246,50.035,0,-40.418
247,50.018,0,-40.382
248,50.018,0,-40.364
249,50.053,0,-40.327
250,50.053,0,-40.291
251,50.07,0,-40.291
252,50.07,0,-40.273
253,50.105,0,-40.236
254,50.105,0,-40.2
255,50.14,0,-40.218
256,50.14,0,-40.164
257,50.175,0,-40.127
258,50.211,0,-40.127
259,50.211,0,-40.091
260,50.246,0,-40.091
261,50.281,0,-40.055
262,50.298,0,-40.036
263,50.316,0,-40.018
264,50.351,0,-40.018
265,50.351,0,-39.964
266,50.386,0,-39.927
267,50.421,0,-39.927
268,50.421,0,-39.891
269,50.456,0,-39.891
270,50.491,0,-39.855
271,50.509,0,-39.836
272,50.526,0,-39.818
273,50.561,0,-39.818
274,50.561,0,-39.8
275,50.596,0,-39.8
276,50.632,0,-39.836
277,50.667,0,-39.836
278,50.667,0,-39.873
279,50.702,0,-39.873
280,50.737,0,-39.873
281,50.772,0,-39.891
282,50.789,0,-39.909
283,50.807,0,-39.927
284,50.842,0,-39.927
285,50.877,0,-39.927
286,50.877,0,-39.964
287,50.912,0,-39.964
288,50.965,0,-39.982
289,51,0,-39.982
290,51,0,-40.018
291,51.035,0,-40.018
292,51.07,0,-40.018
293,51.105,0,-40.055
294,51.123,0,-40.064
295,51.14,0,-40.073
296,51.175,0,-40.073
297,51.211,0,-40.073
298,51.211,0,-40.109
299,51.246,0,-40.109
300,51.281,0,-40.145
301,51.316,0,-40.145
302,51.368,0,-40.182
303,51.404,0,-40.182
304,51.439,0,-40.218
305,51.474,0,-40.255
306,51.509,0,-40.291
307,51.526,0,-40.309
308,51.544,0,-40.327
309,51.579,0,-40.345
310,51.579,0,-40.382
311,51.614,0,-40.382
312,51.649,0,-40.436
313,51.684,0,-40.436
314,51.719,0,-40.473
315,51.754,0,-40.473
316,51.789,0,-40.509
317,51.825,0,-40.509
318,51.86,0,-40.545
319,51.895,0,-40.545
320,51.93,0,-40.582
321,51.93,0,-40.527
322,51.965,0,-40.527
323,51.965,0,-40.509
324,52,0,-40.509
325,52.035,0,-40.509
326,52.035,0,-40.455
327,52.07,0,-40.455
328,52.07,0,-40.436
329,52.105,0,-40.436
330,52.14,0,-40.436
331,52.14,0,-40.4
332,52.14,0,-40.364
333,52.14,0,-40.327
334,52.14,0,-40.291
335,52.14,0,-40.255
336,52.14,0,-40.236
337,52.14,0,-40.218
338,52.14,0,-40.182
339,52.175,0,-40.164
340,52.175,0,-40.127
341,52.175,0,-40.091
342,52.175,0,-40.073
343,52.175,0,-40.055
344,52.175,0,-40.018
345,52.175,0,-39.982
346,52.175,0,-39.945
347,52.211,0,-39.964
348,52.211,0,-39.891
349,52.211,0,-39.855
350,52.211,0,-39.782
351,52.211,0,-39.745
352,52.211,0,-39.673
353,52.211,0,-39.636
354,52.211,0,-39.564
355,52.211,0,-39.527
356,52.211,0,-39.455
357,52.211,0,-39.418
358,52.211,0,-39.345
359,52.263,0,-39.327
360,52.263,0,-39.255
361,52.263,0,-39.218
362,52.263,0,-39.145
363,52.263,0,-39.109
364,52.263,0,-39.036
365,52.263,0,-39
366,52.263,0,-38.927
367,52.263,0,-38.891
368,52.263,0,-38.818
369,52.263,0,-38.782
370,52.316,0,-38.764
371,52.281,0,-38.727
372,52.281,0,-38.691
373,52.281,0,-38.655
374,52.281,0,-38.618
375,52.246,0,-38.618
376,52.246,0,-38.582
377,52.246,0,-38.545
378,52.246,0,-38.509
379,52.246,0,-38.527
380,52.211,0,-38.491
381,52.211,0,-38.455
382,52.211,0,-38.418
383,52.211,0,-38.382
384,52.175,0,-38.382
385,52.175,0,-38.345
386,52.175,0,-38.309
387,52.175,0,-38.273
388,52.175,0,-38.291
389,52.14,0,-38.291
390,52.132,0,-38.3
391,52.123,0,-38.309
392,52.132,0,-38.318
393,52.14,0,-38.327
394,52.07,0,-38.327
395,52.035,0,-38.364
396,51.965,0,-38.4
397,51.947,0,-38.436
398,51.912,0,-38.473
399,51.842,0,-38.473
400,51.825,0,-38.509
401,51.789,0,-38.545
402,51.719,0,-38.582
403,51.702,0,-38.618
404,51.667,0,-38.618
405,51.596,0,-38.655
406,51.579,0,-38.691
407,51.509,0,-38.727
408,51.474,0,-38.764
409,51.456,0,-38.764
410,51.386,0,-38.8
411,51.351,0,-38.836
412,51.333,0,-38.873
413,51.263,0,-38.909
414,51.228,0,-38.909
415,51.211,0,-38.945
416,51.14,0,-38.982
417,51.105,0,-39.018
418,51.088,0,-39.055
419,51.07,0,-39.055
420,51.07,0,-39.091
421,51.053,0,-39.127
422,51.061,0,-39.155
423,51.07,0,-39.182
424,51.07,0,-39.218
425,51.053,0,-39.218
426,51.053,0,-39.255
427,51.088,0,-39.309
428,51.035,0,-39.273
429,51.018,0,-39.236
430,51.009,0,-39.218
431,51,0,-39.2
432,50.947,0,-39.182
433,50.939,0,-39.164
434,50.93,0,-39.145
435,50.912,0,-39.109
436,50.912,0,-39.127
437,50.895,0,-39.055
438,50.93,0,-38.982
439,50.965,0,-38.909
440,51,0,-38.836
441,51.035,0,-38.8
442,51.018,0,-38.727
443,51.053,0,-38.655
444,51.088,0,-38.582
445,51.123,0,-38.509
446,51.158,0,-38.473
447,51.175,0,-38.327
448,51.211,0,-38.2
449,51.281,0,-38.091
450,51.298,0,-37.964
451,51.333,0,-37.873
452,51.404,0,-37.727
453,51.421,0,-37.636
454,51.491,0,-37.491
455,51.526,0,-37.4
456,51.544,0,-37.273
