frame,x,y,z
1,25.789,0,-36.8
2,25.684,0,-36.8
3,25.544,0,-36.855
4,25.439,0,-36.855
5,25.333,0,-36.855
6,25.228,0,-36.891
7,25.123,0,-36.891
8,25.018,0,-36.945
9,24.947,0,-36.964
10,24.895,0,-37
11,24.86,0,-37.018
12,24.807,0,-37.055
13,24.789,0,-37.127
14,24.719,0,-37.145
15,24.667,0,-37.182
16,24.632,0,-37.2
17,24.579,0,-37.236
18,24.561,0,-37.309
19,24.561,0,-37.327
20,24.561,0,-37.364
21,24.614,0,-37.436
22,24.614,0,-37.455
23,24.614,0,-37.491
24,24.667,0,-37.564
25,24.667,0,-37.6
26,24.667,0,-37.673
27,24.702,0,-37.709
28,24.702,0,-37.782
29,24.702,0,-37.855
30,24.737,0,-37.891
31,24.737,0,-37.964
32,24.737,0,-38.036
33,24.772,0,-38.073
34,24.772,0,-38.145
35,24.807,0,-38.218
36,24.825,0,-38.236
37,24.842,0,-38.255
38,24.877,0,-38.291
39,24.912,0,-38.327
40,24.947,0,-38.364
41,24.982,0,-38.4
42,25.018,0,-38.436
43,25.053,0,-38.473
44,25.088,0,-38.509
45,25.123,0,-38.545
46,25.158,0,-38.582
47,25.193,0,-38.618
48,25.228,0,-38.655
49,25.263,0,-38.636
50,25.298,0,-38.673
51,25.333,0,-38.709
52,25.368,0,-38.709
53,25.404,0,-38.745
54,25.439,0,-38.782
55,25.474,0,-38.782
56,25.509,0,-38.818
57,25.544,0,-38.855
58,25.596,0,-38.891
59,25.632,0,-38.891
60,25.667,0,-38.927
61,25.702,0,-38.964
62,25.737,0,-38.964
63,25.772,0,-39
64,25.807,0,-39.036
65,25.842,0,-39.036
66,25.877,0,-39.073
67,25.912,0,-39.109
68,25.965,0,-39.145
69,26,0,-39.127
70,26.035,0,-39.164
71,26.07,0,-39.2
72,26.105,0,-39.2
73,26.14,0,-39.236
74,26.175,0,-39.273
75,26.211,0,-39.273
76,26.246,0,-39.309
77,26.281,0,-39.345
78,26.333,0,-39.382
79,26.368,0,-39.382
80,26.404,0,-39.418
81,26.439,0,-39.455
82,26.474,0,-39.455
83,26.509,0,-39.491
84,26.544,0,-39.527
85,26.579,0,-39.527
86,26.614,0,-39.564
87,26.649,0,-39.6
88,26.702,0,-39.636
89,26.737,0,-39.636
90,26.772,0,-39.636
91,26.807,0,-39.636
92,26.842,0,-39.636
93,26.877,0,-39.636
94,26.912,0,-39.673
95,26.947,0,-39.673
96,26.982,0,-39.673
97,27.018,0,-39.673
98,27.053,0,-39.673
99,27.123,0,-39.709
100,27.158,0,-39.709
101,27.193,0,-39.709
102,27.228,0,-39.709
103,27.263,0,-39.709
104,27.316,0,-39.745
105,27.351,0,-39.745
106,27.386,0,-39.745
107,27.421,0,-39.745
108,27.456,0,-39.745
109,27.526,0,-39.782
110,27.561,0,-39.782
111,27.596,0,-39.782
112,27.632,0,-39.782
113,27.667,0,-39.782
114,27.702,0,-39.818
115,27.737,0,-39.818
116,27.772,0,-39.818
117,27.807,0,-39.818
118,27.842,0,-39.818
119,27.93,0,-39.855
120,27.947,0,-39.836
121,27.982,0,-39.836
122,28.018,0,-39.873
123,28.053,0,-39.873
124,28.088,0,-39.909
125,28.123,0,-39.909
126,28.158,0,-39.945
127,28.193,0,-39.945
128,28.228,0,-39.945
129,28.263,0,-39.982
130,28.298,0,-39.982
131,28.333,0,-40.018
132,28.368,0,-40.018
133,28.404,0,-40.055
134,28.439,0,-40.055
135,28.474,0,-40.091
136,28.509,0,-40.091
137,28.544,0,-40.091
138,28.579,0,-40.127
139,28.614,0,-40.127
140,28.649,0,-40.164
141,28.684,0,-40.164
142,28.719,0,-40.2
143,28.754,0,-40.2
144,28.825,0,-40.236
145,28.842,0,-40.218
146,28.877,0,-40.218
147,28.912,0,-40.255
148,28.947,0,-40.255
149,28.982,0,-40.291
150,29.018,0,-40.291
151,29.053,0,-40.327
152,29.088,0,-40.327
153,29.123,0,-40.327
154,29.158,0,-40.364
155,29.193,0,-40.364
156,29.228,0,-40.4
157,29.263,0,-40.4
158,29.298,0,-40.436
159,29.333,0,-40.436
160,29.368,0,-40.473
