frame,x,y,z,rot
1,44.632,0,-34.145,-15
2,44.632,0,-34.036,-15
3,44.649,0,-33.945,-15
4,44.649,0,-33.836,-15
5,44.684,0,-33.764,-15
6,44.684,0,-33.655,-15
7,44.719,0,-33.545,-15
8,44.754,0,-33.455,-15
9,44.754,0,-33.345,-15
10,44.789,0,-33.273,-15
11,44.772,0,-33.164,-15
12,44.807,0,-33.055,-15
13,44.807,0,-32.945,-15
14,44.842,0,-32.855,-15
15,44.842,0,-32.782,-15
16,44.877,0,-32.673,-15
17,44.877,0,-32.564,-15
18,44.912,0,-32.455,-15
19,44.947,0,-32.4,-15
20,44.895,0,-32.291,-15
21,44.895,0,-32.218,-15
22,44.895,0,-32.109,-15
23,44.895,0,-32.036,-15
24,44.895,0,-31.964,-15
25,44.895,0,-31.855,-15
26,44.895,0,-31.782,-15
27,44.86,0,-31.709,-15
28,44.86,0,-31.6,-15
29,44.86,0,-31.527,-15
30,44.86,0,-31.455,-15
31,44.86,0,-31.345,0
32,44.86,0,-31.273,0
33,44.86,0,-31.2,0
34,44.807,0,-31.091,0
35,44.807,0,-31.018,0
36,44.807,0,-30.945,0
37,44.807,0,-30.836,0
38,44.807,0,-30.764,0
39,44.807,0,-30.691,0
40,44.807,0,-30.582,0
41,44.772,0,-30.509,0
42,44.772,0,-30.436,0
43,44.772,0,-30.327,0
44,44.772,0,-30.255,0
45,44.772,0,-30.182,0
46,44.772,0,-30.073,0
47,44.772,0,-30,0
48,44.772,0,-29.927,0
49,44.772,0,-29.836,0
50,44.772,0,-29.8,0
51,44.772,0,-29.764,0
52,44.772,0,-29.709,0
53,44.772,0,-29.636,0
54,44.807,0,-29.6,0
55,44.807,0,-29.545,0
56,44.807,0,-29.509,0
57,44.807,0,-29.473,0
58,44.807,0,-29.382,0
59,44.842,0,-29.345,0
60,44.842,0,-29.309,0
61,44.842,0,-29.273,0
62,44.842,0,-29.218,0
63,44.842,0,-29.145,0
64,44.842,0,-29.109,0
65,44.895,0,-29.055,0
