frame,x,y,z,rot
1,61.544,0,-55.018,-90
2,61.509,0,-54.982,-90
3,61.439,0,-54.982,-90
4,61.404,0,-54.945,-90
5,61.333,0,-54.945,-90
6,61.263,0,-54.909,-90
7,61.228,0,-54.909,-90
8,61.158,0,-54.873,-90
9,61.088,0,-54.873,-90
10,61.053,0,-54.836,-90
11,60.982,0,-54.836,-90
12,60.912,0,-54.8,-90
13,60.877,0,-54.8,-90
14,60.807,0,-54.764,-90
15,60.772,0,-54.764,-90
16,60.702,0,-54.727,-90
17,60.632,0,-54.727,-90
18,60.596,0,-54.691,-90
19,60.526,0,-54.691,-90
20,60.456,0,-54.655,-90
21,60.421,0,-54.655,-90
22,60.351,0,-54.618,-90
23,60.281,0,-54.618,-90
24,60.246,0,-54.582,-90
25,60.175,0,-54.582,-90
26,60.14,0,-54.582,-90
27,60.07,0,-54.545,-90
28,60.035,0,-54.545,-90
29,59.965,0,-54.545,-90
30,59.93,0,-54.509,-90
31,59.895,0,-54.509,-90
32,59.825,0,-54.509,-90
33,59.789,0,-54.509,-90
34,59.719,0,-54.473,-90
35,59.684,0,-54.473,-90
36,59.649,0,-54.473,-90
37,59.579,0,-54.473,-90
38,59.544,0,-54.436,-90
39,59.474,0,-54.436,-90
40,59.439,0,-54.436,-90
41,59.404,0,-54.436,-90
42,59.333,0,-54.4,-90
43,59.298,0,-54.4,-90
44,59.228,0,-54.4,-90
45,59.193,0,-54.4,-90
46,59.158,0,-54.364,-90
47,59.088,0,-54.364,-90
48,59.053,0,-54.364,-90
49,58.982,0,-54.364,-90
50,58.947,0,-54.327,-90
51,58.912,0,-54.327,-90
52,58.842,0,-54.327,-90
53,58.807,0,-54.327,-90
54,58.737,0,-54.291,-90
55,58.702,0,-54.291,-90
56,58.667,0,-54.291,-90
57,58.596,0,-54.291,-90
58,58.561,0,-54.255,-90
59,58.491,0,-54.255,-90
60,58.456,0,-54.255,-90
61,58.421,0,-54.255,-90
62,58.351,0,-54.218,-90
63,58.316,0,-54.218,-90
64,58.246,0,-54.218,-90
65,58.211,0,-54.182,-90
66,58.175,0,-54.182,-90
67,58.105,0,-54.182,-90
68,58.07,0,-54.182,-90
69,58,0,-54.145,-90
70,57.965,0,-54.145,-90
71,57.93,0,-54.145,-90
72,57.86,0,-54.145,-90
73,57.825,0,-54.109,-90
74,57.754,0,-54.109,-90
75,57.719,0,-54.109,-90
76,57.684,0,-54.109,-90
77,57.614,0,-54.073,-90
78,57.579,0,-54.073,-90
79,57.509,0,-54.073,-90
80,57.474,0,-54.073,-90
81,57.439,0,-54.036,-90
82,57.368,0,-54.036,-90
83,57.333,0,-54.036,-90
84,57.263,0,-54.036,-90
85,57.228,0,-54,-90
86,57.193,0,-54,-90
87,57.123,0,-54,-90
88,57.088,0,-54,-90
89,57.018,0,-53.964,-90
90,56.982,0,-53.964,-90
91,56.947,0,-53.964,-45
92,56.877,0,-53.964,-45
93,56.842,0,-53.927,-45
94,56.772,0,-53.927,-45
95,56.737,0,-53.927,-45
96,56.702,0,-53.927,-45
97,56.667,0,-53.891,-45
98,56.632,0,-53.855,-45
99,56.596,0,-53.855,-45
100,56.561,0,-53.818,-45
101,56.526,0,-53.818,-45
102,56.491,0,-53.782,-45
103,56.456,0,-53.782,-45
104,56.421,0,-53.745,-45
105,56.421,0,-53.709,-45
106,56.386,0,-53.709,-45
107,56.351,0,-53.673,-45
108,56.316,0,-53.673,-45
109,56.281,0,-53.636,-45
110,56.246,0,-53.636,-45
111,56.211,0,-53.6,-45
112,56.175,0,-53.6,-45
113,56.175,0,-53.564,-45
114,56.14,0,-53.527,-45
115,56.105,0,-53.527,-45
116,56.07,0,-53.491,-45
117,56.035,0,-53.491,-45
118,56,0,-53.455,-45
119,55.965,0,-53.455,-45
120,55.93,0,-53.418,-45
121,55.93,0,-53.382,0
122,55.93,0,-53.345,0
123,55.93,0,-53.309,0
124,55.93,0,-53.236,0
125,55.93,0,-53.2,0
126,55.93,0,-53.164,0
127,55.93,0,-53.091,0
128,55.93,0,-53.055,0
129,55.93,0,-52.982,0
130,55.965,0,-52.945,0
131,55.965,0,-52.909,0
132,55.965,0,-52.836,0
133,55.965,0,-52.8,0
134,55.965,0,-52.727,0
135,55.965,0,-52.691,0
136,55.965,0,-52.655,0
137,55.965,0,-52.582,0
138,56,0,-52.545,0
139,56,0,-52.473,0
140,56,0,-52.436,0
141,56,0,-52.4,0
142,56,0,-52.327,0
143,56,0,-52.291,0
144,56,0,-52.218,0
145,56,0,-52.182,0
146,56.035,0,-52.145,0
147,56.035,0,-52.073,0
148,56.035,0,-52.036,0
149,56.035,0,-51.964,0
150,56.035,0,-51.927,0
151,56.035,0,-51.891,20
152,56.035,0,-51.818,20
153,56.035,0,-51.782,20
154,56.07,0,-51.745,20
155,56.07,0,-51.636,20
156,56.105,0,-51.564,20
157,56.14,0,-51.491,20
158,56.175,0,-51.418,20
159,56.211,0,-51.345,20
160,56.211,0,-51.273,20
161,56.246,0,-51.164,20
162,56.281,0,-51.091,20
163,56.316,0,-51.018,20
164,56.351,0,-50.945,20
165,56.351,0,-50.873,20
166,56.386,0,-50.8,20
167,56.421,0,-50.727,20
168,56.456,0,-50.618,20
169,56.491,0,-50.545,20
170,56.526,0,-50.473,20
171,56.526,0,-50.4,20
172,56.561,0,-50.327,20
173,56.596,0,-50.255,20
174,56.632,0,-50.182,20
175,56.667,0,-50.073,20
176,56.667,0,-50,20
177,56.702,0,-49.927,20
178,56.737,0,-49.855,20
179,56.772,0,-49.782,20
180,56.807,0,-49.709,20
181,56.842,0,-49.636,30
182,56.877,0,-49.527,30
183,56.912,0,-49.418,30
184,56.947,0,-49.345,30
185,56.982,0,-49.236,30
186,57.053,0,-49.127,30
187,57.088,0,-49.055,30
188,57.123,0,-48.945,30
189,57.158,0,-48.836,30
190,57.193,0,-48.764,30
191,57.263,0,-48.655,30
192,57.298,0,-48.545,30
193,57.333,0,-48.473,30
194,57.368,0,-48.364,30
195,57.404,0,-48.255,30
196,57.474,0,-48.182,30
197,57.509,0,-48.073,30
198,57.544,0,-47.964,30
199,57.579,0,-47.891,30
200,57.614,0,-47.782,30
201,57.684,0,-47.673,30
202,57.719,0,-47.6,30
203,57.754,0,-47.491,30
204,57.789,0,-47.382,30
205,57.825,0,-47.309,30
206,57.895,0,-47.2,30
207,57.93,0,-47.091,30
208,57.965,0,-47.018,30
209,58,0,-46.909,30
210,58.035,0,-46.8,30
211,58.105,0,-46.727,-15
212,58.07,0,-46.655,-15
213,58.07,0,-46.618,-15
214,58.07,0,-46.582,-15
215,58.07,0,-46.545,-15
216,58.035,0,-46.509,-15
217,58.035,0,-46.473,-15
218,58.035,0,-46.436,-15
219,58.035,0,-46.4,-15
220,58.035,0,-46.364,-15
221,58,0,-46.327,-15
222,57.965,0,-46.291,-15
223,57.93,0,-46.291,-15
224,57.895,0,-46.255,-15
225,57.86,0,-46.218,-15
226,57.825,0,-46.218,-15
227,57.825,0,-46.182,-15
228,57.789,0,-46.182,-15
229,57.754,0,-46.145,-15
230,57.719,0,-46.109,-15
231,57.684,0,-46.109,-15
232,57.649,0,-46.073,-15
233,57.632,0,-46.055,-15
234,57.614,0,-46.036,-15
235,57.579,0,-46,-15
236,57.544,0,-46,-15
237,57.509,0,-45.964,-15
238,57.474,0,-45.927,-15
239,57.439,0,-45.927,-15
240,57.439,0,-45.891,-45
241,57.404,0,-45.891,-45
242,57.368,0,-45.855,-45
243,57.333,0,-45.818,-45
244,57.298,0,-45.818,-45
245,57.263,0,-45.782,-45
246,57.228,0,-45.782,-45
247,57.193,0,-45.782,-45
248,57.158,0,-45.818,-45
249,57.088,0,-45.818,-45
250,57.053,0,-45.855,-45
251,56.982,0,-45.855,-45
252,56.947,0,-45.891,-45
253,56.877,0,-45.891,-45
254,56.842,0,-45.927,-45
255,56.772,0,-45.927,-45
256,56.737,0,-45.964,-45
257,56.667,0,-45.964,-45
258,56.632,0,-46,-45
259,56.561,0,-46,-45
260,56.526,0,-46.036,-45
261,56.456,0,-46.036,-45
262,56.421,0,-46.073,-45
263,56.351,0,-46.073,-45
264,56.316,0,-46.109,-45
265,56.246,0,-46.109,-45
266,56.211,0,-46.145,-45
267,56.14,0,-46.145,-45
268,56.105,0,-46.182,-45
