frame,x,y,z,rot
1,47.018,0,-15.745,-35
2,46.947,0,-15.636,-35
3,46.912,0,-15.527,-35
4,46.877,0,-15.382,-35
5,46.807,0,-15.273,-35
6,46.772,0,-15.164,-35
7,46.737,0,-15.055,-35
8,46.719,0,-14.964,-35
9,46.649,0,-14.818,-35
10,46.614,0,-14.709,-35
11,46.579,0,-14.6,-35
12,46.509,0,-14.491,-35
13,46.474,0,-14.345,-35
14,46.439,0,-14.236,-35
15,46.368,0,-14.127,-35
16,46.351,0,-14.036,-35
17,46.316,0,-13.927,-35
18,46.246,0,-13.782,-35
19,46.211,0,-13.673,-35
20,46.175,0,-13.564,-35
21,46.14,0,-13.455,-35
22,46.07,0,-13.309,-35
23,46.035,0,-13.2,-35
24,46.018,0,-13.109,-35
25,45.947,0,-13,-35
26,45.912,0,-12.891,-35
27,45.877,0,-12.745,-35
28,45.807,0,-12.636,-35
29,45.772,0,-12.527,-35
30,45.737,0,-12.418,-35
31,45.719,0,-12.327,-90
32,45.667,0,-12.218,-90
33,45.632,0,-12.109,-90
34,45.632,0,-12.036,-90
35,45.596,0,-11.927,-90
36,45.544,0,-11.855,-90
37,45.544,0,-11.745,-90
38,45.509,0,-11.636,-90
39,45.474,0,-11.564,-90
40,45.456,0,-11.455,-90
41,45.421,0,-11.382,-90
42,45.386,0,-11.273,-90
43,45.386,0,-11.2,-90
44,45.333,0,-11.091,-90
45,45.298,0,-10.982,-90
46,45.298,0,-10.909,-90
47,45.263,0,-10.8,-90
48,45.211,0,-10.727,-90
49,45.211,0,-10.618,-90
50,45.175,0,-10.509,-90
51,45.14,0,-10.436,-90
52,45.123,0,-10.327,-90
53,45.088,0,-10.255,-90
54,45.053,0,-10.145,-90
55,45.053,0,-10.073,-90
56,45.053,0,-9.964,-90
57,45.07,0,-9.873,-90
58,45.088,0,-9.782,-90
59,45.088,0,-9.709,-90
60,45.14,0,-9.6,-90
61,45.158,0,-9.509,-110
62,45.158,0,-9.418,-110
63,45.175,0,-9.345,-110
64,45.228,0,-9.273,-110
65,45.263,0,-9.182,-110
66,45.298,0,-9.127,-110
67,45.333,0,-9.091,-110
68,45.404,0,-9.018,-110
69,45.439,0,-8.982,-110
70,45.474,0,-8.891,-110
71,45.509,0,-8.836,-110
72,45.579,0,-8.8,-110
73,45.614,0,-8.727,-110
74,45.649,0,-8.691,-110
75,45.684,0,-8.6,-110
76,45.754,0,-8.545,-110
77,45.789,0,-8.509,-110
78,45.825,0,-8.436,-110
79,45.895,0,-8.4,-110
80,45.93,0,-8.327,-110
81,45.965,0,-8.255,-110
82,46,0,-8.218,-110
83,46.07,0,-8.145,-110
84,46.105,0,-8.109,-110
85,46.14,0,-8.036,-110
86,46.175,0,-7.964,-110
87,46.246,0,-7.927,-110
88,46.281,0,-7.855,-110
89,46.316,0,-7.818,-110
90,46.351,0,-7.745,-110
91,46.421,0,-7.673,-90
92,46.456,0,-7.636,-90
93,46.491,0,-7.564,-90
94,46.561,0,-7.527,-90
95,46.561,0,-7.473,-90
96,46.561,0,-7.436,-90
97,46.596,0,-7.4,-90
98,46.596,0,-7.364,-90
99,46.632,0,-7.327,-90
100,46.632,0,-7.291,-90
101,46.667,0,-7.255,-90
102,46.667,0,-7.2,-90
103,46.702,0,-7.164,-90
104,46.702,0,-7.127,-90
105,46.737,0,-7.091,-90
106,46.737,0,-7.055,-90
107,46.772,0,-7.018,-90
108,46.772,0,-6.982,-90
109,46.807,0,-6.927,-90
110,46.807,0,-6.891,-90
111,46.842,0,-6.855,-90
112,46.842,0,-6.818,-90
113,46.877,0,-6.782,-90
114,46.877,0,-6.745,-90
115,46.912,0,-6.709,-90
116,46.912,0,-6.655,-90
117,46.947,0,-6.618,-90
118,46.947,0,-6.582,-90
119,46.982,0,-6.545,-90
120,46.982,0,-6.509,-90
121,47.018,0,-6.473,-90
122,47.018,0,-6.436,-90
123,47.053,0,-6.436,-90
124,47.07,0,-6.436,-90
125,47.105,0,-6.436,-90
126,47.123,0,-6.436,-90
127,47.158,0,-6.436,-90
128,47.175,0,-6.436,-90
129,47.211,0,-6.436,-90
130,47.228,0,-6.436,-90
131,47.263,0,-6.436,-90
132,47.281,0,-6.436,-90
133,47.316,0,-6.436,-90
134,47.333,0,-6.436,-90
135,47.368,0,-6.436,-90
136,47.281,0,-6.455,-90
137,47.193,0,-6.491,-90
138,47.123,0,-6.527,-90
139,47.035,0,-6.564,-90
140,46.965,0,-6.582,-90
141,46.877,0,-6.618,-90
142,46.807,0,-6.655,-90
143,46.719,0,-6.691,-90
144,46.684,0,-6.727,-90
145,46.596,0,-6.745,-90
146,46.509,0,-6.782,-90
147,46.439,0,-6.818,-90
148,46.351,0,-6.855,-90
149,46.281,0,-6.873,-90
150,46.193,0,-6.909,-90
151,46.123,0,-6.945,-135
152,46.035,0,-6.982,-135
153,46,0,-7.018,-135
154,45.912,0,-7.109,-135
155,45.842,0,-7.218,-135
156,45.754,0,-7.327,-135
157,45.684,0,-7.436,-135
158,45.596,0,-7.527,-135
159,45.526,0,-7.636,-135
160,45.439,0,-7.745,-135
161,45.368,0,-7.855,-135
162,45.333,0,-7.927,-135
163,45.298,0,-8,-135
164,45.263,0,-8.109,-135
165,45.263,0,-8.182,-135
166,45.228,0,-8.291,-135
167,45.193,0,-8.364,-135
168,45.193,0,-8.473,-135
169,45.158,0,-8.545,-135
170,45.123,0,-8.618,-135
171,45.088,0,-8.727,-135
172,45.088,0,-8.8,-135
173,45.053,0,-8.909,-135
174,45.018,0,-8.964,-135
175,45.018,0,-9.091,-135
176,44.982,0,-9.164,-135
177,44.947,0,-9.218,-135
178,44.912,0,-9.345,-135
179,44.912,0,-9.418,-135
180,44.877,0,-9.527,-135
181,44.842,0,-9.6,-45
182,44.842,0,-9.709,-45
183,44.807,0,-9.782,-45
184,44.772,0,-9.836,-45
185,44.737,0,-9.964,-45
186,44.737,0,-10.036,-45
187,44.702,0,-10.145,-45
188,44.667,0,-10.218,-45
189,44.667,0,-10.327,-45
190,44.737,0,-10.4,-45
191,44.807,0,-10.473,-45
192,44.877,0,-10.545,-45
193,44.842,0,-10.545,-45
194,44.842,0,-10.564,-45
195,44.842,0,-10.582,-45
196,44.825,0,-10.582,-45
197,44.807,0,-10.582,-45
198,44.807,0,-10.618,-45
199,44.807,0,-10.63,-45
200,44.807,0,-10.642,-45
201,44.807,0,-10.655,-45
202,44.772,0,-10.655,-45
203,44.772,0,-10.691,-45
204,44.76,0,-10.703,-45
205,44.749,0,-10.715,-45
206,44.737,0,-10.727,-45
207,44.737,0,-10.739,-45
208,44.737,0,-10.752,-45
