frame,x,y,z,rot
1,45.228,0,-10.436,-90
2,45.053,0,-10.4,-90
3,44.877,0,-10.4,-90
4,44.737,0,-10.364,-90
5,44.561,0,-10.364,-90
6,44.386,0,-10.327,-90
7,44.211,0,-10.327,-90
8,44.035,0,-10.327,-90
9,43.895,0,-10.291,-90
10,43.719,0,-10.291,-90
11,43.544,0,-10.255,-90
12,43.368,0,-10.255,-90
13,43.228,0,-10.218,-90
14,43.053,0,-10.218,-90
15,42.877,0,-10.218,-90
16,42.702,0,-10.182,-90
17,42.526,0,-10.182,-90
18,42.386,0,-10.145,-90
19,42.211,0,-10.145,-90
20,42.035,0,-10.109,-90
21,41.86,0,-10.109,-90
22,41.719,0,-10.109,-90
23,41.579,0,-10.145,-90
24,41.439,0,-10.182,-90
25,41.298,0,-10.218,-90
26,41.158,0,-10.255,-90
27,41.018,0,-10.291,-90
28,40.877,0,-10.327,-90
29,40.737,0,-10.364,-90
30,40.596,0,-10.4,-90
31,40.456,0,-10.436,-100
32,40.316,0,-10.473,-100
33,40.175,0,-10.509,-100
34,40.035,0,-10.545,-100
35,39.93,0,-10.618,-100
36,39.789,0,-10.655,-100
37,39.684,0,-10.727,-100
38,39.544,0,-10.764,-100
39,39.404,0,-10.8,-100
40,39.298,0,-10.873,-100
41,39.158,0,-10.909,-100
42,39.053,0,-10.982,-100
43,38.912,0,-11.018,-100
44,38.772,0,-11.055,-100
45,38.667,0,-11.127,-100
46,38.526,0,-11.164,-100
47,38.421,0,-11.236,-100
48,38.281,0,-11.273,-100
49,38.14,0,-11.309,-100
50,38.035,0,-11.382,-100
51,37.895,0,-11.418,-100
52,37.789,0,-11.491,-100
53,37.649,0,-11.527,-100
54,37.509,0,-11.564,-100
55,37.404,0,-11.636,-100
56,37.263,0,-11.673,-100
57,37.158,0,-11.745,-100
58,37.018,0,-11.782,-100
59,36.877,0,-11.818,-100
60,36.772,0,-11.891,-100
61,36.614,0,-11.927,-90
62,36.526,0,-12,-90
63,36.404,0,-12.036,-90
64,36.351,0,-12.073,-90
65,36.281,0,-12.109,-90
66,36.193,0,-12.145,-90
67,36.14,0,-12.182,-90
68,36.07,0,-12.218,-90
69,35.947,0,-12.255,-90
70,35.895,0,-12.291,-90
71,35.825,0,-12.327,-90
72,35.737,0,-12.364,-90
73,35.684,0,-12.4,-90
74,35.614,0,-12.436,-90
75,35.491,0,-12.473,-90
76,35.439,0,-12.509,-90
77,35.368,0,-12.545,-90
78,35.281,0,-12.582,-90
79,35.228,0,-12.618,-90
80,35.158,0,-12.691,-90
81,35.053,0,-12.727,-90
82,34.982,0,-12.764,-90
83,34.912,0,-12.8,-90
84,34.842,0,-12.836,-90
85,34.772,0,-12.873,-90
86,34.702,0,-12.909,-90
87,34.596,0,-12.945,-90
88,34.526,0,-12.982,-90
89,34.456,0,-13.018,-90
90,34.386,0,-13.055,-90
91,34.316,0,-13.091,-80
92,34.246,0,-13.127,-80
93,34.14,0,-13.164,-80
94,34.07,0,-13.2,-80
95,34,0,-13.236,-80
96,33.93,0,-13.273,-80
97,33.86,0,-13.309,-80
98,33.789,0,-13.382,-80
99,33.754,0,-13.382,-80
100,33.719,0,-13.382,-80
101,33.684,0,-13.382,-80
102,33.667,0,-13.382,-80
103,33.649,0,-13.382,-80
104,33.614,0,-13.418,-80
105,33.579,0,-13.418,-80
106,33.561,0,-13.418,-80
107,33.544,0,-13.418,-80
108,33.509,0,-13.418,-80
109,33.509,0,-13.455,-80
110,33.474,0,-13.455,-80
111,33.439,0,-13.455,-80
112,33.404,0,-13.455,-80
113,33.386,0,-13.455,-80
114,33.368,0,-13.455,-80
115,33.333,0,-13.491,-80
116,33.298,0,-13.491,-80
117,33.281,0,-13.491,-80
118,33.263,0,-13.491,-80
119,33.228,0,-13.491,-80
120,33.228,0,-13.527,-80
121,33.193,0,-13.527,-10
122,33.158,0,-13.527,-10
123,33.123,0,-13.527,-10
124,33.105,0,-13.527,-10
125,33.088,0,-13.527,-10
126,33.053,0,-13.564,-10
127,33.018,0,-13.564,-10
128,33,0,-13.564,-10
129,32.982,0,-13.564,-10
130,32.947,0,-13.564,-10
131,32.947,0,-13.6,-10
132,32.912,0,-13.564,-10
133,32.877,0,-13.564,-10
134,32.842,0,-13.564,-10
135,32.825,0,-13.564,-10
136,32.807,0,-13.564,-10
137,32.772,0,-13.564,-10
138,32.737,0,-13.564,-10
139,32.719,0,-13.564,-10
140,32.702,0,-13.564,-10
141,32.667,0,-13.564,-10
142,32.632,0,-13.564,-10
143,32.614,0,-13.564,-10
144,32.596,0,-13.564,-10
145,32.561,0,-13.564,-10
146,32.526,0,-13.564,-10
147,32.509,0,-13.564,-10
148,32.491,0,-13.564,-10
149,32.456,0,-13.564,-10
150,32.439,0,-13.545,-10
151,32.421,0,-13.527,40
152,32.386,0,-13.527,40
153,32.351,0,-13.527,40
154,32.333,0,-13.527,40
155,32.316,0,-13.527,40
156,32.281,0,-13.527,40
157,32.246,0,-13.527,40
158,32.228,0,-13.527,40
159,32.211,0,-13.527,40
160,32.175,0,-13.527,40
161,32.14,0,-13.527,40
162,32.123,0,-13.527,40
163,32.105,0,-13.527,40
164,32.07,0,-13.527,40
165,32.035,0,-13.527,40
166,32.018,0,-13.527,40
167,32,0,-13.527,40
168,31.965,0,-13.527,40
169,31.965,0,-13.509,40
170,31.965,0,-13.491,40
171,31.965,0,-13.455,40
172,31.965,0,-13.418,40
173,31.965,0,-13.382,40
174,31.965,0,-13.364,40
175,31.965,0,-13.345,40
176,31.965,0,-13.309,40
177,31.965,0,-13.273,40
178,31.965,0,-13.236,40
179,31.977,0,-13.248,40
180,31.988,0,-13.261,40
181,32,0,-13.273,80
182,32.018,0,-13.291,80
183,32.035,0,-13.309,80
184,32.07,0,-13.309,80
185,32.07,0,-13.345,80
186,32.105,0,-13.382,80
187,32.14,0,-13.382,80
188,32.14,0,-13.418,80
189,32.175,0,-13.418,80
190,32.211,0,-13.455,80
191,32.211,0,-13.491,80
192,32.246,0,-13.491,80
193,32.281,0,-13.527,80
194,32.298,0,-13.545,80
195,32.316,0,-13.564,80
196,32.351,0,-13.6,80
197,32.368,0,-13.618,80
198,32.386,0,-13.636,80
199,32.404,0,-13.655,80
200,32.421,0,-13.673,80
201,32.456,0,-13.709,80
202,32.474,0,-13.727,80
203,32.491,0,-13.745,80
204,32.526,0,-13.745,80
205,32.526,0,-13.782,80
206,32.561,0,-13.818,80
207,32.596,0,-13.818,80
208,32.596,0,-13.855,80
209,32.632,0,-13.855,80
210,32.667,0,-13.891,80
211,32.667,0,-13.927,110
212,32.702,0,-13.927,110
213,32.737,0,-13.964,110
214,32.754,0,-13.982,110
215,32.772,0,-14,110
216,32.807,0,-14.036,110
217,32.737,0,-14.109,110
218,32.702,0,-14.182,110
219,32.667,0,-14.291,110
220,32.596,0,-14.364,110
221,32.561,0,-14.473,110
222,32.526,0,-14.545,110
223,32.456,0,-14.655,110
224,32.421,0,-14.727,110
225,32.386,0,-14.836,110
226,32.316,0,-14.909,110
227,32.281,0,-15.018,110
228,32.246,0,-15.091,110
229,32.175,0,-15.2,110
230,32.14,0,-15.273,110
231,32.105,0,-15.382,110
232,32.07,0,-15.455,110
233,32,0,-15.564,110
234,31.965,0,-15.636,110
235,31.93,0,-15.745,110
236,31.86,0,-15.818,110
237,31.825,0,-15.927,110
238,31.789,0,-16,110
239,31.719,0,-16.109,110
240,31.684,0,-16.182,110
241,31.649,0,-16.291,100
242,31.579,0,-16.364,100
243,31.544,0,-16.473,100
244,31.509,0,-16.545,100
245,31.474,0,-16.655,100
246,31.368,0,-16.727,100
247,31.281,0,-16.836,100
248,31.211,0,-16.909,100
249,31.123,0,-17.018,100
250,31.053,0,-17.091,100
251,30.965,0,-17.2,100
252,30.912,0,-17.309,100
253,30.825,0,-17.382,100
254,30.754,0,-17.455,100
255,30.684,0,-17.564,100
256,30.649,0,-17.636,100
257,30.579,0,-17.745,100
258,30.509,0,-17.818,100
259,30.456,0,-17.927,100
260,30.386,0,-18,100
261,30.316,0,-18.109,100
262,30.281,0,-18.182,100
263,30.211,0,-18.291,100
264,30.14,0,-18.364,100
265,30.105,0,-18.473,100
266,30.018,0,-18.545,100
267,29.947,0,-18.618,100
268,29.877,0,-18.727,100
269,29.842,0,-18.782,100
270,29.772,0,-18.891,100
271,29.702,0,-18.964,90
272,29.649,0,-19.091,90
273,29.579,0,-19.164,90
274,29.509,0,-19.273,90
275,29.474,0,-19.345,90
276,29.404,0,-19.455,90
277,29.333,0,-19.527,90
278,29.298,0,-19.636,90
279,29.298,0,-19.582,90
280,29.298,0,-19.57,90
281,29.298,0,-19.558,90
282,29.298,0,-19.545,90
283,29.333,0,-19.545,90
284,29.333,0,-19.533,90
285,29.333,0,-19.521,90
286,29.333,0,-19.509,90
287,29.351,0,-19.509,90
288,29.368,0,-19.509,90
289,29.368,0,-19.473,90
290,29.377,0,-19.459,90
291,29.386,0,-19.445,90
292,29.395,0,-19.432,90
293,29.404,0,-19.418,90
294,29.404,0,-19.409,90
295,29.404,0,-19.4,90
296,29.404,0,-19.391,90
297,29.404,0,-19.382,90
298,29.439,0,-19.382,90
299,29.439,0,-19.364,90
300,29.439,0,-19.345,90
301,29.45,0,-19.345,90
302,29.462,0,-19.345,90
303,29.474,0,-19.345,90
304,29.474,0,-19.309,90
305,29.485,0,-19.309,90
306,29.497,0,-19.309,90
307,29.509,0,-19.309,90
308,29.509,0,-19.182,90
309,29.544,0,-19.127,90
310,29.544,0,-19.055,90
311,29.579,0,-18.982,90
312,29.614,0,-18.909,90
313,29.614,0,-18.782,90
314,29.649,0,-18.727,90
315,29.649,0,-18.655,90
316,29.684,0,-18.582,90
317,29.719,0,-18.509,90
318,29.719,0,-18.382,90
319,29.754,0,-18.327,90
320,29.754,0,-18.255,90
321,29.789,0,-18.182,90
322,29.825,0,-18.109,90
323,29.825,0,-17.982,90
324,29.86,0,-17.927,90
325,29.86,0,-17.855,90
326,29.895,0,-17.782,90
