frame,x,y,z,rot
1,53.105,0,-27.418,-35
2,53.105,0,-27.345,-35
3,53.07,0,-27.309,-35
4,53.053,0,-27.236,-35
5,53.018,0,-27.164,-35
6,53.018,0,-27.127,-35
7,52.982,0,-27.055,-35
8,52.982,0,-26.982,-35
9,52.982,0,-26.945,-35
10,52.947,0,-26.873,-35
11,52.947,0,-26.836,-35
12,52.912,0,-26.8,-35
13,52.912,0,-26.764,-35
14,52.912,0,-26.727,-35
15,52.877,0,-26.691,-35
16,52.877,0,-26.655,-35
17,52.895,0,-26.618,-35
18,52.86,0,-26.582,-35
19,52.86,0,-26.545,-35
20,52.86,0,-26.509,-35
21,52.825,0,-26.473,-35
22,52.825,0,-26.436,-35
23,52.825,0,-26.4,-35
24,52.789,0,-26.364,-35
25,52.807,0,-26.327,-35
26,52.807,0,-26.291,-35
27,52.772,0,-26.255,-35
28,52.772,0,-26.218,-35
29,52.772,0,-26.182,-35
30,52.737,0,-26.145,-35
31,52.737,0,-26.109,0
32,52.754,0,-26.073,0
33,52.719,0,-26,0
34,52.719,0,-25.964,0
35,52.684,0,-25.927,0
36,52.684,0,-25.891,0
37,52.684,0,-25.855,0
38,52.649,0,-25.818,0
39,52.649,0,-25.782,0
40,52.667,0,-25.745,0
41,52.632,0,-25.709,0
42,52.632,0,-25.673,0
43,52.632,0,-25.636,0
44,52.596,0,-25.6,0
45,52.596,0,-25.564,0
46,52.596,0,-25.527,0
47,52.561,0,-25.491,0
48,52.579,0,-25.455,0
49,52.579,0,-25.418,0
50,52.544,0,-25.382,0
51,52.544,0,-25.345,0
52,52.544,0,-25.309,0
53,52.509,0,-25.273,0
54,52.509,0,-25.236,0
55,52.526,0,-25.2,0
56,52.526,0,-25.164,0
57,52.526,0,-25.127,0
58,52.561,0,-25.091,0
59,52.561,0,-25.055,0
60,52.596,0,-25.018,0
61,52.614,0,-25,-20
62,52.632,0,-24.982,-20
63,52.632,0,-24.945,-20
64,52.667,0,-24.909,-20
65,52.667,0,-24.873,-20
66,52.702,0,-24.836,-20
67,52.719,0,-24.818,-20
68,52.737,0,-24.8,-20
69,52.737,0,-24.764,-20
70,52.772,0,-24.727,-20
71,52.772,0,-24.691,-20
72,52.807,0,-24.655,-20
73,52.825,0,-24.636,-20
74,52.842,0,-24.618,-20
75,52.842,0,-24.582,-20
76,52.877,0,-24.545,-20
77,52.877,0,-24.509,-20
78,52.912,0,-24.473,-20
79,52.93,0,-24.455,-20
80,52.947,0,-24.436,-20
81,52.947,0,-24.4,-20
82,52.982,0,-24.364,-20
83,52.982,0,-24.327,-20
84,53.018,0,-24.291,-20
85,53.035,0,-24.273,-20
86,53.053,0,-24.255,-20
87,53.053,0,-24.218,-20
88,53.088,0,-24.182,-20
89,53.088,0,-24.145,-20
90,53.123,0,-24.109,-20
91,53.14,0,-24.091,0
92,53.158,0,-24.073,0
93,53.158,0,-24.036,0
94,53.193,0,-24,0
95,53.193,0,-23.964,0
96,53.228,0,-23.964,0
97,53.298,0,-23.855,0
98,53.368,0,-23.782,0
99,53.439,0,-23.673,0
100,53.509,0,-23.6,0
101,53.579,0,-23.491,0
102,53.649,0,-23.418,0
103,53.719,0,-23.309,0
