frame,x,y,z,rot
1,43.579,0,-39.855,0
2,43.579,0,-39.818,0
3,43.579,0,-39.782,0
4,43.579,0,-39.709,0
5,43.579,0,-39.673,0
6,43.579,0,-39.6,0
7,43.579,0,-39.564,0
8,43.544,0,-39.491,0
9,43.544,0,-39.455,0
10,43.544,0,-39.418,0
11,43.544,0,-39.345,0
12,43.544,0,-39.309,0
13,43.544,0,-39.236,0
14,43.544,0,-39.2,0
15,43.544,0,-39.127,0
16,43.544,0,-39.091,0
17,43.544,0,-39.055,0
18,43.509,0,-38.982,0
19,43.509,0,-38.945,0
20,43.474,0,-38.909,0
21,43.474,0,-38.873,0
22,43.439,0,-38.8,0
23,43.439,0,-38.764,0
24,43.404,0,-38.727,0
25,43.404,0,-38.691,0
26,43.404,0,-38.655,0
27,43.368,0,-38.582,0
28,43.368,0,-38.545,0
29,43.333,0,-38.509,0
30,43.333,0,-38.473,0
31,43.298,0,-38.4,0
32,43.298,0,-38.364,0
33,43.263,0,-38.327,0
34,43.263,0,-38.291,0
35,43.263,0,-38.255,0
36,43.228,0,-38.182,0
37,43.228,0,-38.145,0
38,43.228,0,-38.109,0
39,43.228,0,-38.073,0
40,43.228,0,-38.036,0
41,43.193,0,-37.964,0
42,43.193,0,-37.927,0
43,43.193,0,-37.891,0
44,43.193,0,-37.855,0
45,43.193,0,-37.818,0
46,43.158,0,-37.745,0
47,43.158,0,-37.709,0
48,43.158,0,-37.673,0
49,43.158,0,-37.636,0
50,43.158,0,-37.6,0
51,43.123,0,-37.527,0
52,43.123,0,-37.473,0
53,43.123,0,-37.455,0
54,43.123,0,-37.418,0
55,43.123,0,-37.382,0
56,43.088,0,-37.309,0
57,43.088,0,-37.255,0
58,43.088,0,-37.236,0
59,43.088,0,-37.2,0
60,43.088,0,-37.164,0
61,43.053,0,-37.091,0
62,43.053,0,-37.036,0
63,43.053,0,-37.018,0
64,43.053,0,-36.982,0
65,43.053,0,-36.945,0
66,43.053,0,-36.873,0
67,43.088,0,-36.818,0
68,43.123,0,-36.8,0
69,43.158,0,-36.764,0
70,43.158,0,-36.727,0
71,43.193,0,-36.655,0
72,43.228,0,-36.618,0
73,43.263,0,-36.582,0
74,43.263,0,-36.545,0
75,43.298,0,-36.509,0
76,43.333,0,-36.473,0
77,43.368,0,-36.4,0
78,43.368,0,-36.364,0
79,43.404,0,-36.327,0
80,43.439,0,-36.291,0
81,43.474,0,-36.255,0
82,43.474,0,-36.218,0
83,43.509,0,-36.145,0
84,43.544,0,-36.109,0
85,43.579,0,-36.073,0
86,43.579,0,-36.036,0
87,43.614,0,-36,0
88,43.649,0,-35.964,0
89,43.684,0,-35.891,0
90,43.684,0,-35.855,0
91,43.719,0,-35.818,0
92,43.754,0,-35.782,0
93,43.789,0,-35.745,0
94,43.825,0,-35.709,0
95,43.825,0,-35.673,0
96,43.86,0,-35.636,0
97,43.895,0,-35.6,0
98,43.93,0,-35.582,0
99,43.965,0,-35.545,0
100,44,0,-35.509,0
101,44,0,-35.491,0
102,44.035,0,-35.455,0
103,44.07,0,-35.418,0
104,44.105,0,-35.4,0
105,44.14,0,-35.364,0
106,44.175,0,-35.327,0
107,44.211,0,-35.345,0
108,44.211,0,-35.309,0
109,44.246,0,-35.273,0
110,44.281,0,-35.236,0
111,44.316,0,-35.218,0
112,44.351,0,-35.182,0
113,44.386,0,-35.145,0
114,44.386,0,-35.127,0
115,44.421,0,-35.091,0
116,44.456,0,-35.055,0
117,44.491,0,-35.036,0
118,44.526,0,-35,0
119,44.561,0,-34.964,0
120,44.596,0,-34.982,0
121,44.632,0,-34.909,0
122,44.667,0,-34.873,0
123,44.702,0,-34.836,0
124,44.737,0,-34.818,0
125,44.772,0,-34.782,0
126,44.807,0,-34.709,0
127,44.842,0,-34.673,0
128,44.877,0,-34.655,0
129,44.912,0,-34.618,0
130,44.947,0,-34.582,0
131,44.982,0,-34.509,0
132,45.018,0,-34.491,0
133,45.053,0,-34.455,0
134,45.088,0,-34.418,0
135,45.123,0,-34.382,0
136,45.193,0,-34.364,0
137,45.228,0,-34.291,0
138,45.263,0,-34.255,0
139,45.298,0,-34.218,0
140,45.333,0,-34.2,0
141,45.368,0,-34.164,0
142,45.404,0,-34.091,0
143,45.439,0,-34.055,0
144,45.474,0,-34.036,0
145,45.509,0,-34,0
146,45.544,0,-33.964,0
147,45.579,0,-33.891,0
148,45.614,0,-33.873,0
149,45.649,0,-33.836,0
150,45.684,0,-33.8,0
151,45.719,0,-33.764,35
152,45.789,0,-33.745,35
153,45.825,0,-33.636,35
154,45.895,0,-33.527,35
155,45.965,0,-33.455,35
156,46.035,0,-33.345,35
157,46.105,0,-33.291,35
158,46.175,0,-33.182,35
159,46.246,0,-33.109,35
160,46.316,0,-33,35
161,46.386,0,-32.927,35
162,46.421,0,-32.836,35
163,46.491,0,-32.764,35
164,46.561,0,-32.655,35
165,46.632,0,-32.582,35
166,46.702,0,-32.473,35
167,46.772,0,-32.418,35
168,46.842,0,-32.309,35
169,46.912,0,-32.236,35
170,46.982,0,-32.127,35
171,47.053,0,-32.073,35
172,47.158,0,-31.873,35
173,47.263,0,-31.727,35
174,47.368,0,-31.564,35
175,47.474,0,-31.418,35
176,47.579,0,-31.273,35
177,47.684,0,-31.109,35
178,47.807,0,-30.964,35
179,47.912,0,-30.818,35
180,48.018,0,-30.655,35
181,48.123,0,-30.509,45
182,48.228,0,-30.364,45
183,48.333,0,-30.2,45
184,48.439,0,-30.055,45
185,48.596,0,-29.909,45
186,48.702,0,-29.709,45
187,48.807,0,-29.564,45
188,48.912,0,-29.4,45
189,49.018,0,-29.255,45
190,49.123,0,-29.109,45
191,49.228,0,-28.945,45
192,49.351,0,-28.8,45
193,49.456,0,-28.655,45
194,49.561,0,-28.491,45
195,49.667,0,-28.345,45
196,49.772,0,-28.2,45
197,49.877,0,-28.036,45
198,49.982,0,-27.891,45
199,50.14,0,-27.745,45
200,50.175,0,-27.618,45
201,50.246,0,-27.509,45
202,50.316,0,-27.436,45
203,50.386,0,-27.309,45
204,50.456,0,-27.2,45
205,50.526,0,-27.127,45
206,50.596,0,-27.018,45
207,50.667,0,-26.891,45
208,50.737,0,-26.818,45
209,50.807,0,-26.709,45
210,50.895,0,-26.636,45
211,50.93,0,-26.509,-80
212,51,0,-26.4,-80
213,51.07,0,-26.327,-80
214,51.14,0,-26.2,-80
215,51.211,0,-26.091,-80
216,51.281,0,-26.018,-80
217,51.351,0,-25.909,-80
218,51.421,0,-25.782,-80
219,51.491,0,-25.709,-80
220,51.561,0,-25.6,-80
221,51.649,0,-25.527,-80
222,51.649,0,-25.491,-80
223,51.649,0,-25.473,-80
224,51.649,0,-25.455,-80
225,51.649,0,-25.442,-80
226,51.649,0,-25.43,-80
227,51.649,0,-25.418,-80
228,51.649,0,-25.4,-80
229,51.649,0,-25.382,-80
230,51.649,0,-25.37,-80
231,51.649,0,-25.358,-80
232,51.649,0,-25.345,-80
233,51.649,0,-25.327,-80
234,51.649,0,-25.309,-80
235,51.626,0,-25.321,-80
236,51.602,0,-25.333,-80
237,51.579,0,-25.345,-80
238,51.509,0,-25.382,-80
239,51.439,0,-25.418,-80
240,51.368,0,-25.455,-80
241,51.298,0,-25.491,-90
242,51.228,0,-25.527,-90
243,51.158,0,-25.564,-90
244,51.088,0,-25.6,-90
245,51.018,0,-25.636,-90
246,50.947,0,-25.673,-90
247,50.877,0,-25.709,-90
248,50.807,0,-25.745,-90
249,50.737,0,-25.782,-90
250,50.667,0,-25.818,-90
251,50.561,0,-25.818,-90
252,50.491,0,-25.855,-90
253,50.421,0,-25.855,-90
254,50.316,0,-25.891,-90
255,50.246,0,-25.891,-90
256,50.175,0,-25.927,-90
257,50.105,0,-25.964,-90
258,49.93,0,-25.927,-90
259,49.789,0,-25.891,-90
260,49.649,0,-25.891,-90
261,49.509,0,-25.855,-90
262,49.368,0,-25.818,-90
263,49.228,0,-25.818,-90
264,49.088,0,-25.782,-90
265,48.947,0,-25.745,-90
266,48.807,0,-25.745,-90
267,48.667,0,-25.709,-90
268,48.526,0,-25.673,-90
269,48.386,0,-25.673,-90
270,48.211,0,-25.636,-90
271,48.07,0,-25.636,-90
272,47.93,0,-25.6,-90
273,47.789,0,-25.564,-90
274,47.649,0,-25.564,-90
275,47.509,0,-25.527,-90
276,47.368,0,-25.491,-90
277,47.228,0,-25.491,-90
278,47.088,0,-25.455,-90
279,46.947,0,-25.418,-90
280,46.807,0,-25.418,-90
281,46.667,0,-25.382,-90
282,46.526,0,-25.382,-90
283,46.351,0,-25.382,-90
284,46.175,0,-25.418,-90
285,46.035,0,-25.455,-90
286,45.86,0,-25.491,-90
287,45.719,0,-25.527,-90
288,45.544,0,-25.564,-90
289,45.404,0,-25.6,-90
290,45.298,0,-25.673,-90
291,45.193,0,-25.745,-90
292,45.088,0,-25.818,-90
293,44.982,0,-25.891,-90
294,44.877,0,-25.964,-90
295,44.772,0,-26.036,-90
296,44.667,0,-26.145,-90
297,44.561,0,-26.218,-90
298,44.456,0,-26.291,-90
299,44.351,0,-26.364,-90
300,44.246,0,-26.436,-90
301,44.14,0,-26.509,-90
302,44.07,0,-26.618,-90
303,43.965,0,-26.691,-90
304,43.86,0,-26.764,-90
305,43.754,0,-26.836,-90
306,43.649,0,-26.909,-90
307,43.544,0,-26.982,-90
308,43.439,0,-27.055,-90
309,43.333,0,-27.164,-90
310,43.228,0,-27.236,-90
311,43.123,0,-27.309,-90
312,43.018,0,-27.382,-90
313,42.912,0,-27.455,-90
314,42.807,0,-27.527,-90
315,42.737,0,-27.636,-90
316,42.684,0,-27.673,-90
317,42.649,0,-27.745,-90
318,42.614,0,-27.782,-90
319,42.561,0,-27.855,-90
320,42.561,0,-27.927,-90
321,42.526,0,-27.964,-90
322,42.491,0,-28.036,-90
323,42.439,0,-28.073,-90
324,42.404,0,-28.145,-90
325,42.404,0,-28.218,-90
326,42.368,0,-28.255,-90
327,42.316,0,-28.327,-90
328,42.281,0,-28.364,-90
329,42.246,0,-28.436,-90
330,42.246,0,-28.509,-90
331,42.246,0,-28.545,-90
332,42.298,0,-28.582,-90
333,42.298,0,-28.618,-90
334,42.351,0,-28.655,-90
335,42.351,0,-28.691,-90
336,42.404,0,-28.727,-90
337,42.456,0,-28.8,-90
338,42.474,0,-28.818,-90
339,42.491,0,-28.836,-90
340,42.526,0,-28.836,-90
341,42.561,0,-28.873,-90
342,42.596,0,-28.873,-90
343,42.632,0,-28.909,-90
344,42.667,0,-28.945,-90
345,42.678,0,-28.945,-90
346,42.69,0,-28.945,-90
347,42.702,0,-28.945,-90
348,42.719,0,-28.945,-90
349,42.737,0,-28.945,-90
350,42.749,0,-28.945,-90
351,42.76,0,-28.945,-90
352,42.772,0,-28.945,-90
353,42.789,0,-28.945,-90
354,42.807,0,-28.945,-90
355,42.819,0,-28.945,-90
356,42.83,0,-28.945,-90
357,42.842,0,-28.945,-90
358,42.86,0,-28.945,-90
359,42.877,0,-28.945,-90
360,42.889,0,-28.958,-90
361,42.901,0,-28.97,-45
362,42.912,0,-28.982,-45
363,42.93,0,-28.982,-45
364,42.947,0,-28.982,-45
365,42.959,0,-28.982,-45
366,42.971,0,-28.982,-45
367,42.982,0,-28.982,-45
368,43,0,-28.982,-45
369,43.018,0,-28.982,-45
370,43.029,0,-28.982,-45
371,43.041,0,-28.982,-45
372,43.053,0,-28.982,-45
373,43.07,0,-28.982,-45
374,43.088,0,-28.982,-45
375,43.099,0,-28.982,-45
376,43.111,0,-28.982,-45
377,43.123,0,-28.982,-45
378,43.14,0,-29,-45
379,43.158,0,-29.018,-45
380,43.123,0,-29.018,-45
381,43.088,0,-29.018,-45
382,43.088,0,-29.055,-45
383,43.053,0,-29.055,-45
384,43.018,0,-29.091,-45
385,43,0,-29.109,-45
386,42.982,0,-29.127,-45
387,42.947,0,-29.127,-45
388,42.947,0,-29.164,-45
389,42.912,0,-29.164,-45
390,42.877,0,-29.2,-45
391,42.86,0,-29.218,-80
392,42.842,0,-29.236,-80
393,42.807,0,-29.236,-80
394,42.789,0,-29.255,-80
395,42.772,0,-29.273,-80
396,42.737,0,-29.273,-80
397,42.737,0,-29.309,-80
398,42.702,0,-29.309,-80
399,42.667,0,-29.345,-80
400,42.649,0,-29.364,-80
401,42.632,0,-29.382,-80
402,42.614,0,-29.4,-80
403,42.596,0,-29.418,-80
404,42.561,0,-29.418,-80
405,42.561,0,-29.455,-80
406,42.526,0,-29.455,-80
407,42.491,0,-29.491,-80
408,42.474,0,-29.491,-80
409,42.456,0,-29.491,-80
410,42.421,0,-29.527,-80
411,42.404,0,-29.545,-80
412,42.386,0,-29.564,-80
413,42.351,0,-29.564,-80
414,42.351,0,-29.6,-80
415,42.316,0,-29.6,-80
416,42.281,0,-29.636,-80
417,42.263,0,-29.655,-80
418,42.246,0,-29.673,-80
419,42.211,0,-29.673,-80
420,42.211,0,-29.709,-80
421,42.175,0,-29.709,-45
422,42.175,0,-29.745,-45
423,42.14,0,-29.673,-45
424,42.14,0,-29.636,-45
425,42.105,0,-29.6,-45
426,42.105,0,-29.564,-45
427,42.105,0,-29.527,-45
428,42.07,0,-29.491,-45
429,42.07,0,-29.455,-45
430,42.035,0,-29.418,-45
431,42.035,0,-29.382,-45
432,42.035,0,-29.345,-45
433,42,0,-29.309,-45
434,42,0,-29.273,-45
435,41.965,0,-29.236,-45
436,41.965,0,-29.2,-45
437,41.965,0,-29.164,-45
438,41.93,0,-29.127,-45
439,41.93,0,-29.091,-45
440,41.93,0,-29.055,-45
441,41.895,0,-29.018,-45
442,41.895,0,-28.982,-45
443,41.86,0,-28.945,-45
444,41.86,0,-28.909,-45
445,41.86,0,-28.873,-45
446,41.825,0,-28.836,-45
447,41.825,0,-28.8,-45
448,41.789,0,-28.764,-45
449,41.789,0,-28.727,-45
450,41.789,0,-28.691,-45
451,41.754,0,-28.655,5
452,41.754,0,-28.618,5
453,41.754,0,-28.582,5
454,41.737,0,-28.545,5
455,41.772,0,-28.509,5
