frame,x,y,z,rot
1,65.737,0,-37.673,0
2,65.737,0,-37.636,0
3,65.719,0,-37.582,0
4,65.719,0,-37.545,0
5,65.719,0,-37.473,0
6,65.719,0,-37.436,0
7,65.719,0,-37.4,0
8,65.719,0,-37.327,0
9,65.719,0,-37.291,0
10,65.719,0,-37.255,0
11,65.719,0,-37.182,0
12,65.719,0,-37.164,0
13,65.719,0,-37.127,0
14,65.719,0,-37.091,0
15,65.719,0,-37.018,0
16,65.719,0,-36.982,0
17,65.719,0,-36.945,0
18,65.719,0,-36.873,0
19,65.719,0,-36.836,0
20,65.719,0,-36.8,0
21,65.719,0,-36.764,0
22,65.667,0,-36.727,0
23,65.667,0,-36.691,0
24,65.632,0,-36.691,0
25,65.632,0,-36.655,0
26,65.632,0,-36.618,0
27,65.596,0,-36.6,0
28,65.596,0,-36.582,0
29,65.561,0,-36.582,0
30,65.561,0,-36.545,0
31,65.561,0,-36.509,-45
32,65.526,0,-36.509,-45
33,65.526,0,-36.473,-45
34,65.509,0,-36.455,-45
35,65.491,0,-36.436,-45
36,65.491,0,-36.4,-45
37,65.456,0,-36.4,-45
38,65.456,0,-36.364,-45
39,65.439,0,-36.345,-45
40,65.421,0,-36.327,-45
41,65.421,0,-36.291,-45
42,65.404,0,-36.273,-45
43,65.386,0,-36.255,-45
44,65.368,0,-36.236,-45
45,65.351,0,-36.218,-45
46,65.351,0,-36.182,-45
47,65.325,0,-36.164,-45
48,65.298,0,-36.145,-45
49,65.298,0,-36.127,-45
50,65.298,0,-36.109,-45
51,65.263,0,-36.073,-45
52,65.246,0,-36.055,-45
53,65.228,0,-36.036,-45
54,65.228,0,-36.018,-45
55,65.228,0,-36,-45
56,65.193,0,-35.964,-45
57,65.193,0,-35.945,-45
58,65.193,0,-35.927,-45
59,65.158,0,-35.927,-45
60,65.158,0,-35.891,-45
61,65.123,0,-35.855,-30
62,65.123,0,-35.836,-30
63,65.123,0,-35.818,-30
64,65.088,0,-35.818,-30
65,65.088,0,-35.782,-30
66,65.088,0,-35.745,-30
67,65.053,0,-35.745,-30
68,65.053,0,-35.709,-30
69,65.018,0,-35.709,-30
70,65.018,0,-35.673,-30
71,65.018,0,-35.636,-30
72,64.982,0,-35.636,-30
73,64.982,0,-35.6,-30
74,64.965,0,-35.582,-30
75,64.947,0,-35.564,-30
76,64.947,0,-35.527,-30
77,64.947,0,-35.491,-30
78,64.947,0,-35.455,-30
79,64.912,0,-35.418,-30
80,64.93,0,-35.382,-30
81,64.93,0,-35.345,-30
82,64.93,0,-35.309,-30
83,64.912,0,-35.291,-30
84,64.895,0,-35.273,-30
85,64.895,0,-35.236,-30
86,64.912,0,-35.2,-30
87,64.912,0,-35.164,-30
88,64.877,0,-35.127,-30
89,64.877,0,-35.091,-30
90,64.877,0,-35.055,-30
91,64.877,0,-35.018,0
92,64.895,0,-35.018,0
93,64.86,0,-34.982,0
94,64.86,0,-34.945,0
95,64.86,0,-34.909,0
96,64.86,0,-34.873,0
97,64.825,0,-34.836,0
98,64.842,0,-34.8,0
99,64.842,0,-34.764,0
100,64.842,0,-34.727,0
101,64.825,0,-34.709,0
102,64.807,0,-34.691,0
103,64.807,0,-34.655,0
104,64.825,0,-34.618,0
105,64.825,0,-34.582,0
106,64.789,0,-34.545,0
107,64.789,0,-34.509,0
108,64.789,0,-34.473,0
109,64.789,0,-34.436,0
110,64.807,0,-34.436,0
111,64.807,0,-34.364,0
112,64.807,0,-34.291,0
113,64.842,0,-34.218,0
114,64.842,0,-34.145,0
115,64.877,0,-34.073,0
116,64.877,0,-34,0
117,64.877,0,-33.927,0
118,64.93,0,-33.891,0
119,64.93,0,-33.818,0
120,64.965,0,-33.745,0
121,64.965,0,-33.673,0
122,64.965,0,-33.6,0
123,65,0,-33.527,0
124,65,0,-33.455,0
125,65.053,0,-33.418,0
126,65.053,0,-33.345,0
127,65.088,0,-33.273,0
128,65.088,0,-33.2,0
129,65.088,0,-33.127,0
130,65.123,0,-33.055,0
131,65.123,0,-32.982,0
132,65.175,0,-32.945,0
133,65.175,0,-32.873,0
134,65.175,0,-32.8,0
135,65.211,0,-32.727,0
136,65.211,0,-32.655,0
137,65.246,0,-32.582,0
138,65.246,0,-32.509,0
139,65.298,0,-32.473,0
140,65.333,0,-32.364,0
141,65.368,0,-32.255,0
142,65.439,0,-32.182,0
143,65.474,0,-32.073,0
144,65.544,0,-31.964,0
145,65.579,0,-31.891,0
146,65.649,0,-31.782,0
147,65.684,0,-31.673,0
148,65.719,0,-31.6,0
149,65.789,0,-31.491,0
150,65.825,0,-31.382,0
151,65.895,0,-31.309,0
152,65.93,0,-31.2,0
153,66,0,-31.127,0
154,66.035,0,-31.018,0
155,66.07,0,-30.909,0
156,66.14,0,-30.836,0
157,66.175,0,-30.727,0
158,66.246,0,-30.618,0
159,66.281,0,-30.545,0
160,66.351,0,-30.436,0
161,66.386,0,-30.327,0
162,66.421,0,-30.255,0
163,66.491,0,-30.145,0
164,66.526,0,-30.036,0
165,66.596,0,-29.964,0
166,66.632,0,-29.855,0
167,66.702,0,-29.782,0
168,66.737,0,-29.673,0
169,66.807,0,-29.564,0
170,66.842,0,-29.491,0
171,66.877,0,-29.382,0
