frame,x,y,z,rot
1,91.509,0,-41.673,-90
2,91.509,0,-41.636,-90
3,91.491,0,-41.636,-90
4,91.474,0,-41.636,-90
5,91.474,0,-41.6,-90
6,91.456,0,-41.6,-90
7,91.439,0,-41.6,-90
8,91.439,0,-41.564,-90
9,91.404,0,-41.564,-90
10,91.404,0,-41.545,-90
11,91.404,0,-41.527,-90
12,91.368,0,-41.527,-90
13,91.368,0,-41.509,-90
14,91.368,0,-41.491,-90
15,91.333,0,-41.491,-90
16,91.333,0,-41.473,-90
17,91.333,0,-41.455,-90
18,91.298,0,-41.455,-90
19,91.281,0,-41.436,-90
20,91.263,0,-41.418,-90
21,91.251,0,-41.406,-90
22,91.24,0,-41.394,-90
23,91.228,0,-41.382,-90
24,91.216,0,-41.37,-90
25,91.205,0,-41.358,-90
26,91.193,0,-41.345,-90
27,91.175,0,-41.345,-90
28,91.158,0,-41.345,-90
29,91.158,0,-41.309,-90
30,91.14,0,-41.309,-90
31,91.123,0,-41.309,-90
32,91.123,0,-41.273,-90
33,91.105,0,-41.273,-90
34,91.088,0,-41.273,-90
35,91.088,0,-41.236,-90
36,91.07,0,-41.236,-90
37,91.053,0,-41.236,-90
38,91.053,0,-41.2,-90
39,91.018,0,-41.2,-90
40,91.018,0,-41.182,-90
41,91.018,0,-41.164,-90
42,90.982,0,-41.164,-90
43,90.982,0,-41.145,-90
44,90.982,0,-41.127,-90
45,90.947,0,-41.127,-90
46,90.936,0,-41.115,-90
47,90.924,0,-41.103,-90
48,90.912,0,-41.091,-90
49,90.908,0,-41.086,-90
50,90.904,0,-41.082,-90
51,90.899,0,-41.077,-90
52,90.895,0,-41.073,-90
53,90.89,0,-41.068,-90
54,90.886,0,-41.064,-90
55,90.882,0,-41.059,-90
56,90.877,0,-41.055,-90
57,90.873,0,-41.05,-90
58,90.868,0,-41.045,-90
59,90.864,0,-41.041,-90
60,90.86,0,-41.036,-90
61,90.855,0,-41.032,-90
62,90.851,0,-41.027,-90
63,90.846,0,-41.023,-90
64,90.842,0,-41.018,-90
65,90.838,0,-41.014,-90
66,90.833,0,-41.009,-90
67,90.829,0,-41.005,-90
68,90.825,0,-41,-90
69,90.82,0,-40.995,-90
70,90.816,0,-40.991,-90
71,90.811,0,-40.986,-90
72,90.807,0,-40.982,-90
73,90.803,0,-40.982,-90
74,90.798,0,-40.982,-90
75,90.794,0,-40.982,-90
76,90.789,0,-40.982,-90
77,90.785,0,-40.982,-90
78,90.781,0,-40.982,-90
79,90.776,0,-40.982,-90
80,90.772,0,-40.982,-90
81,90.771,0,-40.983,-90
82,90.77,0,-40.983,-90
83,90.77,0,-40.984,-90
84,90.769,0,-40.985,-90
85,90.768,0,-40.986,-90
86,90.767,0,-40.987,-90
87,90.767,0,-40.987,-90
88,90.766,0,-40.988,-90
89,90.765,0,-40.989,-90
90,90.764,0,-40.99,-90
91,90.764,0,-40.991,-90
92,90.763,0,-40.991,-90
93,90.762,0,-40.992,-90
94,90.761,0,-40.993,-90
95,90.76,0,-40.994,-90
96,90.76,0,-40.994,-90
97,90.759,0,-40.995,-90
98,90.758,0,-40.996,-90
99,90.757,0,-40.997,-90
100,90.757,0,-40.998,-90
101,90.756,0,-40.998,-90
102,90.755,0,-40.999,-90
103,90.754,0,-41,-90
104,90.754,0,-41.001,-90
105,90.753,0,-41.002,-90
106,90.752,0,-41.002,-90
