frame,x,y,z,rot
1,46.421,0,-10.473,-75
2,46.281,0,-10.436,-75
3,46.14,0,-10.436,-75
4,46,0,-10.436,-75
5,45.877,0,-10.4,-75
6,45.737,0,-10.4,-75
7,45.596,0,-10.4,-75
8,45.456,0,-10.364,-75
9,45.298,0,-10.364,-75
10,45.158,0,-10.364,-75
11,45.018,0,-10.327,-75
12,44.877,0,-10.327,-75
13,44.737,0,-10.327,-75
14,44.579,0,-10.291,-75
15,44.439,0,-10.291,-75
16,44.298,0,-10.291,-75
17,44.158,0,-10.255,-75
18,44,0,-10.255,-75
19,43.86,0,-10.255,-75
20,43.719,0,-10.218,-75
21,43.579,0,-10.218,-75
22,43.474,0,-10.218,-75
23,43.316,0,-10.182,-75
24,43.211,0,-10.145,-75
25,43.105,0,-10.109,-75
26,43,0,-10.073,-75
27,42.895,0,-10.073,-75
28,42.789,0,-10.036,-75
29,42.667,0,-10,-75
30,42.561,0,-9.964,-75
31,42.456,0,-9.964,-85
32,42.351,0,-9.927,-85
33,42.246,0,-9.891,-85
34,42.14,0,-9.855,-85
35,42.035,0,-9.855,-85
36,41.965,0,-9.818,-85
37,41.895,0,-9.8,-85
38,41.825,0,-9.782,-85
39,41.754,0,-9.782,-85
40,41.684,0,-9.745,-85
41,41.614,0,-9.727,-85
42,41.544,0,-9.727,-85
43,41.474,0,-9.709,-85
44,41.404,0,-9.709,-85
45,41.333,0,-9.673,-85
46,41.263,0,-9.655,-85
47,41.193,0,-9.636,-85
48,41.123,0,-9.636,-85
49,41.053,0,-9.636,-85
50,40.982,0,-9.6,-85
51,40.912,0,-9.582,-85
52,40.842,0,-9.564,-85
53,40.772,0,-9.564,-85
54,40.702,0,-9.564,-85
55,40.719,0,-9.555,-85
56,40.737,0,-9.545,-85
57,40.737,0,-9.582,-85
58,40.772,0,-9.6,-85
59,40.807,0,-9.636,-85
60,40.825,0,-9.655,-85
61,40.842,0,-9.673,-100
62,40.86,0,-9.682,-100
63,40.877,0,-9.691,-100
64,40.912,0,-9.709,-100
65,40.912,0,-9.745,-100
66,40.947,0,-9.745,-100
67,40.982,0,-9.782,-100
68,41.018,0,-9.818,-100
69,41.053,0,-9.855,-100
70,41.088,0,-9.891,-100
71,41.175,0,-9.927,-100
72,41.211,0,-9.964,-100
73,41.246,0,-10,-100
74,41.333,0,-10.036,-100
75,41.368,0,-10.073,-100
76,41.404,0,-10.109,-100
77,41.439,0,-10.145,-100
78,41.526,0,-10.182,-100
79,41.561,0,-10.218,-100
80,41.596,0,-10.255,-100
81,41.684,0,-10.291,-100
82,41.719,0,-10.255,-100
83,41.789,0,-10.273,-100
84,41.86,0,-10.236,-100
85,41.947,0,-10.255,-100
86,42.018,0,-10.218,-100
87,42.088,0,-10.236,-100
88,42.123,0,-10.236,-100
89,42.211,0,-10.218,-100
90,42.281,0,-10.218,-100
91,42.351,0,-10.2,-50
92,42.421,0,-10.2,-50
93,42.509,0,-10.218,-50
94,42.544,0,-10.182,-50
95,42.614,0,-10.2,-50
96,42.684,0,-10.164,-50
97,42.772,0,-10.182,-50
98,42.842,0,-10.145,-50
99,42.912,0,-10.164,-50
100,42.947,0,-10.164,-50
101,43.035,0,-10.145,-50
102,43.105,0,-10.145,-50
103,43.175,0,-10.109,-50
104,43.246,0,-10.127,-50
105,43.333,0,-10.145,-50
106,43.368,0,-10.018,-50
107,43.404,0,-9.945,-50
108,43.439,0,-9.873,-50
109,43.474,0,-9.8,-50
110,43.509,0,-9.673,-50
111,43.544,0,-9.6,-50
112,43.579,0,-9.527,-50
113,43.649,0,-9.455,-50
114,43.684,0,-9.327,-50
115,43.719,0,-9.255,-50
116,43.754,0,-9.182,-50
117,43.789,0,-9.109,-50
118,43.825,0,-8.982,-50
119,43.86,0,-8.909,-50
120,43.895,0,-8.836,-50
121,43.965,0,-8.764,45
122,44,0,-8.636,45
123,44.035,0,-8.564,45
124,44.07,0,-8.491,45
125,44.105,0,-8.418,45
126,44.14,0,-8.291,45
127,44.175,0,-8.218,45
128,44.211,0,-8.145,45
129,44.281,0,-8.073,45
130,44.316,0,-7.945,45
131,44.351,0,-7.873,45
132,44.386,0,-7.8,45
133,44.421,0,-7.727,45
134,44.456,0,-7.6,45
135,44.491,0,-7.527,45
136,44.526,0,-7.455,45
137,44.596,0,-7.382,45
138,44.561,0,-7.327,45
139,44.561,0,-7.291,45
140,44.561,0,-7.255,45
141,44.561,0,-7.218,45
142,44.561,0,-7.182,45
143,44.561,0,-7.145,45
144,44.561,0,-7.109,45
145,44.526,0,-7.055,45
146,44.526,0,-7.018,45
147,44.526,0,-6.982,45
148,44.526,0,-6.945,45
149,44.526,0,-6.909,45
150,44.526,0,-6.873,45
151,44.526,0,-6.836,90
152,44.526,0,-6.848,90
153,44.526,0,-6.861,90
154,44.526,0,-6.873,90
155,44.526,0,-6.891,90
156,44.526,0,-6.909,90
157,44.526,0,-6.927,90
158,44.526,0,-6.945,90
159,44.526,0,-6.964,90
160,44.526,0,-6.982,90
161,44.526,0,-7,90
162,44.526,0,-7.018,90
163,44.561,0,-7.055,90
164,44.561,0,-7.073,90
165,44.561,0,-7.091,90
166,44.561,0,-7.109,90
167,44.561,0,-7.127,90
168,44.561,0,-7.145,90
169,44.561,0,-7.164,90
170,44.561,0,-7.182,90
171,44.561,0,-7.2,90
172,44.561,0,-7.218,90
173,44.561,0,-7.236,90
174,44.596,0,-7.273,90
175,44.561,0,-7.309,90
176,44.526,0,-7.382,90
177,44.526,0,-7.455,90
178,44.491,0,-7.491,90
179,44.456,0,-7.564,90
180,44.456,0,-7.636,90
181,44.421,0,-7.691,120
182,44.421,0,-7.764,120
183,44.421,0,-7.836,120
184,44.386,0,-7.891,120
185,44.386,0,-7.964,120
186,44.386,0,-8.036,120
187,44.351,0,-8.091,120
188,44.351,0,-8.164,120
189,44.351,0,-8.236,120
190,44.316,0,-8.327,120
191,44.316,0,-8.4,120
192,44.316,0,-8.473,120
193,44.281,0,-8.527,120
194,44.281,0,-8.6,120
195,44.281,0,-8.673,120
196,44.246,0,-8.727,120
197,44.246,0,-8.8,120
198,44.246,0,-8.873,120
199,44.246,0,-8.982,120
200,44.211,0,-8.964,120
201,44.211,0,-8.973,120
202,44.211,0,-8.982,120
203,44.193,0,-9,120
204,44.175,0,-9.018,120
205,44.175,0,-9,120
206,44.175,0,-9.036,120
207,44.158,0,-9.045,120
208,44.14,0,-9.055,120
209,44.14,0,-9.073,120
210,44.14,0,-9.091,120
211,44.14,0,-9.073,135
212,44.105,0,-9.109,135
213,44.105,0,-9.118,135
214,44.105,0,-9.127,135
215,44.105,0,-9.145,135
216,44.105,0,-9.164,135
217,44.105,0,-9.182,135
218,44.14,0,-9.236,135
219,44.175,0,-9.291,135
220,44.175,0,-9.345,135
221,44.211,0,-9.364,135
222,44.246,0,-9.455,135
223,44.281,0,-9.491,135
224,44.281,0,-9.564,135
225,44.316,0,-9.6,135
226,44.351,0,-9.636,135
227,44.351,0,-9.709,135
228,44.386,0,-9.745,135
229,44.421,0,-9.818,135
230,44.456,0,-9.855,135
231,44.456,0,-9.891,135
232,44.491,0,-9.964,135
233,44.526,0,-10,135
234,44.526,0,-10.036,135
235,44.561,0,-10.109,135
236,44.596,0,-10.145,135
237,44.632,0,-10.218,135
238,44.632,0,-10.255,135
239,44.667,0,-10.291,135
240,44.702,0,-10.364,135
241,44.702,0,-10.4,-135
242,44.737,0,-10.473,-135
243,44.772,0,-10.509,-135
244,44.807,0,-10.545,-135
245,44.807,0,-10.618,-135
246,44.842,0,-10.655,-135
247,44.877,0,-10.691,-135
248,44.877,0,-10.764,-135
249,44.912,0,-10.8,-135
250,44.947,0,-10.873,-135
251,44.982,0,-10.909,-135
252,44.982,0,-10.945,-135
253,45.018,0,-11.018,-135
254,45.053,0,-11.055,-135
255,45.088,0,-11.127,-135
256,45.088,0,-11.2,-135
257,45.088,0,-11.273,-135
258,45.088,0,-11.345,-135
259,45.123,0,-11.455,-135
260,45.123,0,-11.527,-135
261,45.123,0,-11.6,-135
262,45.158,0,-11.709,-135
