frame,x,y,z,rot
1,60.825,0,-14.473,-80
2,60.772,0,-14.364,-80
3,60.737,0,-14.255,-80
4,60.737,0,-14.145,-80
5,60.667,0,-14.109,-80
6,60.596,0,-14.073,-80
7,60.526,0,-14.036,-80
8,60.491,0,-14,-80
9,60.439,0,-13.964,-80
10,60.368,0,-13.927,-80
11,60.298,0,-13.891,-80
12,60.263,0,-13.855,-80
13,60.193,0,-13.818,-80
14,60.14,0,-13.782,-80
15,60.07,0,-13.745,-80
16,60.035,0,-13.709,-80
17,59.965,0,-13.673,-80
18,59.912,0,-13.636,-80
19,59.877,0,-13.6,-80
20,59.807,0,-13.564,-80
21,59.737,0,-13.527,-80
22,59.667,0,-13.491,-80
23,59.649,0,-13.455,-80
24,59.579,0,-13.418,-80
25,59.509,0,-13.382,-80
26,59.439,0,-13.345,-80
27,59.404,0,-13.309,-80
28,59.351,0,-13.273,-80
29,59.281,0,-13.236,-80
30,59.246,0,-13.2,-80
31,59.175,0,-13.164,-90
32,59.123,0,-13.127,-90
33,59.053,0,-13.091,-90
34,59.018,0,-13.055,-90
35,58.947,0,-13.018,-90
36,58.877,0,-12.982,-90
37,58.825,0,-12.945,-90
38,58.789,0,-12.909,-90
39,58.719,0,-12.873,-90
40,58.649,0,-12.836,-90
41,58.632,0,-12.836,-90
42,58.596,0,-12.836,-90
43,58.561,0,-12.855,-90
44,58.526,0,-12.855,-90
45,58.491,0,-12.873,-90
46,58.456,0,-12.891,-90
47,58.421,0,-12.891,-90
48,58.386,0,-12.909,-90
49,58.351,0,-12.964,-90
50,58.316,0,-12.964,-90
51,58.281,0,-12.982,-90
52,58.246,0,-12.982,-90
53,58.211,0,-13,-90
54,58.175,0,-13.018,-90
55,58.14,0,-13.018,-90
56,58.105,0,-13.036,-90
57,58.07,0,-13.091,-90
58,58.035,0,-13.109,-90
59,58.035,0,-13.127,-90
60,58.035,0,-13.182,-90
61,58,0,-13.218,-90
62,58,0,-13.273,-90
63,58,0,-13.291,-90
64,58,0,-13.364,-90
65,57.965,0,-13.382,-90
66,57.965,0,-13.4,-90
67,57.965,0,-13.455,-90
68,57.93,0,-13.491,-90
69,57.93,0,-13.545,-90
70,57.93,0,-13.564,-90
71,57.93,0,-13.636,-90
72,57.895,0,-13.673,-90
73,57.895,0,-13.745,-90
74,57.895,0,-13.818,-90
75,57.895,0,-13.891,-90
76,57.895,0,-13.964,-90
77,57.912,0,-14.036,-90
78,57.912,0,-14.109,-90
79,57.912,0,-14.182,-90
80,57.912,0,-14.273,-90
81,57.912,0,-14.345,-90
82,57.912,0,-14.418,-90
83,57.93,0,-14.491,-90
84,57.93,0,-14.564,-90
85,57.93,0,-14.636,-90
86,57.93,0,-14.709,-90
87,57.93,0,-14.782,-90
88,57.93,0,-14.855,-90
89,57.947,0,-14.945,-90
90,57.912,0,-14.982,-90
91,57.912,0,-15.055,-45
92,57.912,0,-15.127,-45
93,57.912,0,-15.2,-45
94,57.912,0,-15.273,-45
95,57.93,0,-15.345,-45
96,57.93,0,-15.418,-45
97,57.93,0,-15.491,-45
98,57.93,0,-15.582,-45
99,57.93,0,-15.655,-45
100,57.93,0,-15.727,-45
101,57.947,0,-15.8,-45
102,57.947,0,-15.873,-45
103,57.947,0,-15.945,-45
104,57.947,0,-16.018,-45
105,57.947,0,-16.091,-45
106,57.947,0,-16.164,-45
107,57.965,0,-16.255,-45
108,58,0,-16.291,-45
109,58.07,0,-16.327,-45
110,58.105,0,-16.364,-45
111,58.175,0,-16.4,-45
112,58.211,0,-16.436,-45
113,58.281,0,-16.473,-45
114,58.333,0,-16.509,-45
115,58.404,0,-16.545,-45
116,58.439,0,-16.582,-45
117,58.509,0,-16.618,-45
118,58.544,0,-16.655,-45
119,58.614,0,-16.691,-45
120,58.702,0,-16.764,-45
121,58.737,0,-16.691,0
122,58.772,0,-16.618,0
123,58.86,0,-16.6,0
124,58.895,0,-16.527,0
125,58.965,0,-16.491,0
126,59.018,0,-16.436,0
127,59.088,0,-16.4,0
128,59.123,0,-16.327,0
129,59.211,0,-16.309,0
130,59.246,0,-16.236,0
131,59.333,0,-16.218,0
132,59.351,0,-16.073,0
133,59.404,0,-15.982,0
134,59.439,0,-15.873,0
135,59.491,0,-15.782,0
136,59.509,0,-15.636,0
137,59.579,0,-15.545,0
138,59.596,0,-15.436,0
139,59.649,0,-15.345,0
140,59.719,0,-15.255,0
141,59.737,0,-15.109,0
142,59.789,0,-15.018,0
143,59.825,0,-14.909,0
144,59.877,0,-14.818,0
145,59.895,0,-14.673,0
146,59.965,0,-14.582,0
147,59.982,0,-14.473,0
148,60.035,0,-14.382,0
149,60.105,0,-14.291,0
150,60.07,0,-14.182,0
151,60.07,0,-14.073,-30
152,60.07,0,-13.964,-30
153,60.07,0,-13.855,-30
154,60.07,0,-13.745,-30
155,60.035,0,-13.636,-30
156,60.035,0,-13.564,-30
157,60.053,0,-13.455,-30
158,60.053,0,-13.345,-30
159,60.053,0,-13.236,-30
160,60.018,0,-13.127,-30
161,60.018,0,-13.018,-30
162,60.018,0,-12.945,-30
163,60.018,0,-12.836,-30
164,60.018,0,-12.727,-30
165,60,0,-12.618,-30
166,60,0,-12.509,-30
167,60,0,-12.4,-30
168,60,0,-12.327,-30
169,60,0,-12.218,-30
170,59.965,0,-12.109,-30
171,59.965,0,-12,-30
172,59.965,0,-11.891,-30
173,59.982,0,-11.782,-30
174,59.982,0,-11.709,-30
175,59.947,0,-11.6,-30
176,59.947,0,-11.491,-30
