frame,x,y,z
1,74.684,0,-35.164
2,74.719,0,-35.018
3,74.772,0,-34.927
4,74.807,0,-34.782
5,74.842,0,-34.673
6,74.912,0,-34.564
7,74.965,0,-34.418
8,75,0,-34.309
9,75.035,0,-34.164
10,75.07,0,-34.055
11,75.158,0,-33.964
12,75.228,0,-33.836
13,75.298,0,-33.764
14,75.368,0,-33.691
15,75.439,0,-33.618
16,75.509,0,-33.491
17,75.579,0,-33.418
18,75.649,0,-33.345
19,75.772,0,-33.273
20,75.842,0,-33.145
21,75.912,0,-33.073
22,75.982,0,-33
23,76.053,0,-32.927
24,76.123,0,-32.8
25,76.193,0,-32.727
26,76.263,0,-32.655
27,76.386,0,-32.582
28,76.439,0,-32.509
29,76.544,0,-32.436
30,76.649,0,-32.364
31,76.754,0,-32.327
32,76.86,0,-32.255
33,76.965,0,-32.182
34,77.07,0,-32.145
35,77.175,0,-32.073
36,77.281,0,-32
37,77.368,0,-31.964
38,77.474,0,-31.891
39,77.579,0,-31.818
40,77.684,0,-31.782
41,77.789,0,-31.709
42,77.895,0,-31.636
43,78,0,-31.6
44,78.105,0,-31.527
45,78.211,0,-31.455
46,78.316,0,-31.418
47,78.421,0,-31.382
48,78.526,0,-31.345
49,78.632,0,-31.309
50,78.772,0,-31.273
51,78.895,0,-31.236
52,79,0,-31.2
53,79.105,0,-31.2
54,79.246,0,-31.164
55,79.351,0,-31.127
56,79.474,0,-31.109
57,79.579,0,-31.073
58,79.719,0,-31.036
59,79.825,0,-31.036
60,79.93,0,-31
61,80.053,0,-30.964
62,80.193,0,-30.927
63,80.298,0,-30.891
64,80.404,0,-30.855
65,80.561,0,-30.873
66,80.649,0,-30.836
67,80.754,0,-30.836
68,80.86,0,-30.836
69,80.965,0,-30.8
70,81.07,0,-30.8
71,81.158,0,-30.8
72,81.298,0,-30.8
73,81.404,0,-30.764
74,81.509,0,-30.764
75,81.614,0,-30.764
76,81.702,0,-30.727
77,81.807,0,-30.727
78,81.912,0,-30.727
79,82.053,0,-30.727
80,82.158,0,-30.691
81,82.246,0,-30.691
82,82.351,0,-30.691
83,82.456,0,-30.655
84,82.561,0,-30.655
85,82.667,0,-30.655
86,82.807,0,-30.655
87,82.895,0,-30.655
88,82.982,0,-30.655
89,83.123,0,-30.655
90,83.211,0,-30.655
91,83.351,0,-30.655
92,83.439,0,-30.655
93,83.579,0,-30.655
94,83.667,0,-30.655
95,83.754,0,-30.655
96,83.895,0,-30.655
97,83.982,0,-30.655
98,84.123,0,-30.655
99,84.211,0,-30.655
100,84.351,0,-30.655
101,84.386,0,-30.655
102,84.456,0,-30.655
103,84.491,0,-30.691
104,84.561,0,-30.691
105,84.596,0,-30.727
106,84.667,0,-30.727
107,84.702,0,-30.764
108,84.772,0,-30.764
109,84.807,0,-30.8
110,84.877,0,-30.8
111,84.912,0,-30.836
112,84.982,0,-30.836
113,85.018,0,-30.873
114,85.088,0,-30.873
115,85.123,0,-30.909
116,85.193,0,-30.909
117,85.263,0,-30.945
118,85.263,0,-30.964
119,85.263,0,-30.982
120,85.298,0,-30.982
121,85.298,0,-31.018
122,85.333,0,-31.018
123,85.333,0,-31.055
124,85.351,0,-31.073
125,85.368,0,-31.091
126,85.386,0,-31.109
127,85.404,0,-31.127
128,85.404,0,-31.145
129,85.404,0,-31.164
130,85.439,0,-31.164
131,85.439,0,-31.2
132,85.474,0,-31.236
133,85.439,0,-31.236
134,85.433,0,-31.236
135,85.427,0,-31.236
136,85.421,0,-31.236
137,85.415,0,-31.236
138,85.409,0,-31.236
139,85.404,0,-31.236
140,85.406,0,-31.236
141,85.409,0,-31.236
142,85.412,0,-31.236
143,85.415,0,-31.236
144,85.418,0,-31.236
145,85.421,0,-31.236
146,85.386,0,-31.236
147,85.38,0,-31.236
148,85.374,0,-31.236
149,85.368,0,-31.236
150,85.363,0,-31.236
151,85.357,0,-31.236
152,85.351,0,-31.236
153,85.354,0,-31.242
154,85.357,0,-31.248
155,85.36,0,-31.255
156,85.363,0,-31.261
157,85.365,0,-31.267
158,85.368,0,-31.273
159,85.333,0,-31.273
160,85.327,0,-31.273
161,85.322,0,-31.273
162,85.316,0,-31.273
163,85.31,0,-31.273
164,85.304,0,-31.273
165,85.298,0,-31.273
166,85.301,0,-31.273
167,85.304,0,-31.273
168,85.307,0,-31.273
169,85.31,0,-31.273
170,85.313,0,-31.273
171,85.316,0,-31.273
172,85.281,0,-31.273
173,85.275,0,-31.273
174,85.269,0,-31.273
175,85.263,0,-31.273
176,85.257,0,-31.273
177,85.251,0,-31.273
178,85.246,0,-31.273
179,85.249,0,-31.279
180,85.251,0,-31.285
181,85.254,0,-31.291
182,85.257,0,-31.297
183,85.26,0,-31.303
184,85.263,0,-31.309
185,85.211,0,-31.273
186,85.211,0,-31.279
187,85.211,0,-31.285
188,85.211,0,-31.291
189,85.211,0,-31.255
190,85.184,0,-31.255
191,85.158,0,-31.255
192,85.158,0,-31.273
193,85.158,0,-31.236
194,85.158,0,-31.242
195,85.158,0,-31.248
196,85.158,0,-31.255
197,85.105,0,-31.218
198,85.105,0,-31.224
199,85.105,0,-31.23
200,85.105,0,-31.236
201,85.105,0,-31.2
202,85.079,0,-31.2
203,85.053,0,-31.2
204,85.053,0,-31.218
205,85.053,0,-31.182
206,85.053,0,-31.188
207,85.053,0,-31.194
208,85.053,0,-31.2
209,85.018,0,-31.145
210,85.018,0,-31.127
