frame,x,y,z,roty
1,68.491,0,-11.273,140
2,68.579,0,-11.382,140
3,68.667,0,-11.491,140
4,68.772,0,-11.6,140
5,68.86,0,-11.709,140
6,68.965,0,-11.818,140
7,69.053,0,-11.927,140
8,69.158,0,-12.073,140
9,69.246,0,-12.182,140
10,69.333,0,-12.291,140
11,69.439,0,-12.4,140
12,69.526,0,-12.509,140
13,69.632,0,-12.618,140
14,69.719,0,-12.727,140
15,69.825,0,-12.873,140
16,69.895,0,-12.982,140
17,69.965,0,-13.127,140
18,70.07,0,-13.236,140
19,70.14,0,-13.382,140
20,70.246,0,-13.491,140
21,70.316,0,-13.636,140
22,70.386,0,-13.782,140
23,70.491,0,-13.891,140
24,70.561,0,-14.036,140
25,70.684,0,-14.145,140
26,70.754,0,-14.291,140
27,70.86,0,-14.4,140
28,70.93,0,-14.545,140
29,71,0,-14.691,140
30,71.105,0,-14.8,140
31,71.175,0,-14.945,140
32,71.281,0,-15.055,140
33,71.351,0,-15.2,140
34,71.474,0,-15.345,140
35,71.544,0,-15.455,140
36,71.614,0,-15.6,140
37,71.719,0,-15.745,140
38,71.789,0,-15.855,140
39,71.86,0,-16,140
40,71.947,0,-16.164,140
41,72.018,0,-16.309,140
42,72.088,0,-16.418,140
43,72.193,0,-16.564,140
44,72.263,0,-16.709,140
45,72.351,0,-16.855,140
46,72.456,0,-16.982,140
47,72.526,0,-17.127,140
48,72.596,0,-17.273,140
49,72.702,0,-17.418,140
50,72.772,0,-17.527,140
51,72.842,0,-17.673,140
52,72.947,0,-17.836,140
53,73.018,0,-17.982,140
54,73.088,0,-18.091,140
55,73.193,0,-18.236,140
56,73.263,0,-18.382,140
57,73.368,0,-18.545,140
58,73.439,0,-18.655,140
59,73.544,0,-18.8,140
60,73.614,0,-18.909,140
61,73.719,0,-19.055,140
62,73.789,0,-19.218,140
63,73.895,0,-19.327,140
64,73.965,0,-19.473,140
65,74.07,0,-19.582,140
66,74.14,0,-19.745,140
67,74.246,0,-19.891,140
68,74.316,0,-20,140
69,74.421,0,-20.145,140
70,74.526,0,-20.309,140
71,74.596,0,-20.418,140
72,74.702,0,-20.564,140
73,74.772,0,-20.673,140
74,74.877,0,-20.818,140
75,74.947,0,-20.982,140
76,75.053,0,-21.091,140
77,75.123,0,-21.236,140
78,75.228,0,-21.345,140
79,75.298,0,-21.509,140
80,75.404,0,-21.655,140
81,75.474,0,-21.764,140
82,75.579,0,-21.909,140
83,75.684,0,-22.073,140
84,75.754,0,-22.2,140
85,75.825,0,-22.327,140
86,75.93,0,-22.473,140
87,76,0,-22.6,140
88,76.07,0,-22.745,140
89,76.175,0,-22.873,140
90,76.246,0,-23,140
91,76.316,0,-23.145,140
92,76.439,0,-23.273,140
93,76.509,0,-23.418,140
94,76.579,0,-23.545,140
95,76.684,0,-23.673,140
96,76.754,0,-23.818,140
97,76.825,0,-23.945,140
98,76.93,0,-24.091,140
99,77,0,-24.218,140
100,77.123,0,-24.364,140
101,77.228,0,-24.473,140
102,77.333,0,-24.618,140
103,77.439,0,-24.727,140
104,77.544,0,-24.873,140
105,77.649,0,-24.982,140
106,77.754,0,-25.127,140
107,77.86,0,-25.236,140
108,77.965,0,-25.382,140
109,78.07,0,-25.527,140
110,78.175,0,-25.636,140
111,78.281,0,-25.782,140
112,78.404,0,-25.891,140
113,78.509,0,-26.036,140
114,78.614,0,-26.145,140
115,78.719,0,-26.291,140
116,78.825,0,-26.436,140
117,78.93,0,-26.545,140
118,79.035,0,-26.691,140
119,79.14,0,-26.8,140
120,79.246,0,-26.945,140
121,79.351,0,-27.055,100
122,79.456,0,-27.2,100
123,79.614,0,-27.345,100
124,79.719,0,-27.418,100
125,79.825,0,-27.527,100
126,79.947,0,-27.655,100
127,80.053,0,-27.727,100
128,80.158,0,-27.836,100
129,80.281,0,-27.964,100
130,80.368,0,-28.018,100
131,80.509,0,-28.127,100
132,80.649,0,-28.236,100
133,80.789,0,-28.327,100
134,80.93,0,-28.4,100
135,81.07,0,-28.509,100
136,81.211,0,-28.618,100
137,81.351,0,-28.709,100
138,81.491,0,-28.818,100
139,81.632,0,-28.891,100
140,81.772,0,-29,100
141,81.86,0,-29.091,100
142,82,0,-29.2,100
143,82.14,0,-29.273,100
144,82.281,0,-29.382,100
145,82.421,0,-29.473,100
146,82.561,0,-29.582,100
147,82.702,0,-29.691,100
148,82.842,0,-29.764,100
149,82.982,0,-29.855,100
150,83.123,0,-29.964,100
151,83.263,0,-30.073,95
152,83.404,0,-30.182,95
153,83.509,0,-30.255,95
154,83.649,0,-30.364,95
155,83.807,0,-30.436,95
156,83.947,0,-30.545,95
157,84.088,0,-30.618,95
158,84.211,0,-30.727,95
159,84.351,0,-30.836,95
160,84.509,0,-30.909,95
161,84.649,0,-31.018,95
162,84.789,0,-31.091,95
163,84.912,0,-31.2,95
164,85.053,0,-31.273,95
165,85.193,0,-31.382,95
166,85.351,0,-31.491,95
167,85.491,0,-31.564,95
168,85.614,0,-31.673,95
169,85.754,0,-31.745,95
170,85.895,0,-31.855,95
171,86.053,0,-31.927,95
172,86.193,0,-32.036,95
173,86.351,0,-32.145,95
174,86.456,0,-32.218,95
175,86.596,0,-32.327,95
176,86.737,0,-32.4,95
177,86.877,0,-32.509,95
178,87.018,0,-32.582,95
179,87.158,0,-32.691,95
180,87.298,0,-32.764,95
181,87.439,0,-32.873,95
182,87.579,0,-32.945,95
183,87.719,0,-33.055,95
184,87.86,0,-33.127,95
185,88,0,-33.236,95
186,88.14,0,-33.309,95
187,88.246,0,-33.436,95
188,88.386,0,-33.509,95
189,88.526,0,-33.618,95
190,88.667,0,-33.691,95
191,88.807,0,-33.8,95
192,88.947,0,-33.873,95
193,89.088,0,-33.982,95
194,89.228,0,-34.055,95
195,89.368,0,-34.164,95
196,89.509,0,-34.236,95
197,89.649,0,-34.345,95
198,89.789,0,-34.418,95
199,89.93,0,-34.527,95
200,90.07,0,-34.655,95
201,90.193,0,-34.727,95
202,90.333,0,-34.8,95
203,90.474,0,-34.873,95
204,90.614,0,-34.945,95
205,90.789,0,-35.018,95
206,90.93,0,-35.127,95
207,91.07,0,-35.2,95
208,91.211,0,-35.273,95
209,91.368,0,-35.345,95
210,91.509,0,-35.418,95
211,91.649,0,-35.527,95
212,91.789,0,-35.6,95
213,91.965,0,-35.673,95
