frame,x,y,z
1,44.877,0,-37.2
2,44.982,0,-37.182
3,45.123,0,-37.236
4,45.281,0,-37.236
5,45.421,0,-37.255
6,45.579,0,-37.273
7,45.719,0,-37.309
8,45.877,0,-37.327
9,46.018,0,-37.345
10,46.14,0,-37.382
11,46.281,0,-37.382
12,46.439,0,-37.418
13,46.579,0,-37.455
14,46.737,0,-37.455
15,46.877,0,-37.491
16,47.035,0,-37.473
17,47.175,0,-37.527
18,47.333,0,-37.564
19,47.456,0,-37.564
20,47.579,0,-37.6
21,47.737,0,-37.636
22,47.86,0,-37.673
23,48,0,-37.673
24,48.158,0,-37.709
25,48.281,0,-37.745
26,48.404,0,-37.782
27,48.579,0,-37.836
28,48.702,0,-37.836
29,48.825,0,-37.873
30,48.982,0,-37.909
31,49.105,0,-37.945
32,49.246,0,-37.945
33,49.404,0,-37.982
34,49.526,0,-38.018
35,49.649,0,-38.055
36,49.825,0,-38.109
37,49.93,0,-38.145
38,50.07,0,-38.182
39,50.211,0,-38.218
40,50.316,0,-38.291
41,50.456,0,-38.327
42,50.596,0,-38.364
43,50.702,0,-38.4
44,50.842,0,-38.473
45,50.982,0,-38.509
46,51.088,0,-38.545
47,51.228,0,-38.582
48,51.368,0,-38.655
49,51.474,0,-38.691
50,51.614,0,-38.727
51,51.754,0,-38.764
52,51.86,0,-38.836
53,52,0,-38.873
54,52.14,0,-38.909
55,52.246,0,-38.945
56,52.386,0,-39.018
57,52.526,0,-39.055
58,52.632,0,-39.091
59,52.772,0,-39.127
60,52.912,0,-39.2
61,53,0,-39.236
62,53.14,0,-39.309
63,53.263,0,-39.345
64,53.404,0,-39.418
65,53.491,0,-39.455
66,53.632,0,-39.527
67,53.772,0,-39.6
68,53.895,0,-39.636
69,54.035,0,-39.709
70,54.123,0,-39.745
71,54.263,0,-39.818
72,54.386,0,-39.855
73,54.526,0,-39.927
74,54.667,0,-40
75,54.754,0,-40.036
76,54.895,0,-40.109
77,55.018,0,-40.145
78,55.158,0,-40.218
79,55.298,0,-40.291
80,55.368,0,-40.327
81,55.491,0,-40.4
82,55.579,0,-40.436
83,55.702,0,-40.509
84,55.825,0,-40.582
85,55.912,0,-40.618
86,56.035,0,-40.691
87,56.158,0,-40.782
88,56.228,0,-40.818
89,56.351,0,-40.891
90,56.439,0,-40.927
91,56.561,0,-41
92,56.684,0,-41.073
93,56.772,0,-41.109
94,56.895,0,-41.182
95,57.018,0,-41.273
96,57.105,0,-41.327
97,57.228,0,-41.4
98,57.316,0,-41.473
99,57.439,0,-41.564
100,57.579,0,-41.636
101,57.667,0,-41.709
102,57.789,0,-41.782
103,57.877,0,-41.873
104,58,0,-41.945
105,58.14,0,-42.018
106,58.228,0,-42.091
107,58.351,0,-42.182
108,58.439,0,-42.255
109,58.561,0,-42.327
110,58.702,0,-42.436
111,58.772,0,-42.473
112,58.877,0,-42.545
113,59,0,-42.618
114,59.105,0,-42.691
115,59.228,0,-42.782
116,59.333,0,-42.818
117,59.456,0,-42.891
118,59.561,0,-42.964
119,59.684,0,-43.036
120,59.789,0,-43.127
121,59.912,0,-43.164
122,60.018,0,-43.236
123,60.14,0,-43.309
