frame,x,y,z,roty
1,62.737,0,-26.073,90
2,62.421,0,-25.927,90
3,62.632,0,-26,90
4,62.895,0,-26.073,90
5,63.105,0,-26.145,90
6,63.316,0,-26.182,90
7,63.579,0,-26.255,90
8,63.789,0,-26.327,90
9,64.053,0,-26.4,90
10,64.263,0,-26.436,90
11,64.474,0,-26.509,90
12,64.737,0,-26.582,90
13,64.947,0,-26.655,90
14,65.158,0,-26.691,90
15,65.421,0,-26.764,90
16,65.632,0,-26.836,90
17,65.895,0,-26.909,90
18,66.105,0,-26.945,90
19,66.333,0,-27.018,90
20,66.544,0,-27.091,90
21,66.772,0,-27.164,90
22,66.982,0,-27.2,90
23,67.211,0,-27.273,90
24,67.456,0,-27.345,90
25,67.684,0,-27.418,90
26,67.895,0,-27.491,90
27,68.123,0,-27.527,90
28,68.333,0,-27.6,90
29,68.561,0,-27.673,90
30,68.807,0,-27.745,90
31,69.035,0,-27.818,90
32,69.246,0,-27.855,90
33,69.474,0,-27.927,90
34,69.684,0,-28,90
35,69.912,0,-28.073,90
36,70.175,0,-28.145,90
37,70.386,0,-28.218,90
38,70.596,0,-28.291,90
39,70.825,0,-28.364,90
40,71.035,0,-28.455,90
41,71.246,0,-28.527,90
42,71.474,0,-28.6,90
43,71.684,0,-28.673,90
44,71.912,0,-28.8,90
45,72.123,0,-28.873,90
46,72.333,0,-28.945,90
47,72.561,0,-29.018,90
48,72.772,0,-29.109,90
49,72.982,0,-29.182,90
50,73.211,0,-29.255,90
51,73.421,0,-29.327,90
52,73.649,0,-29.455,90
53,73.842,0,-29.527,90
54,74.035,0,-29.6,90
55,74.228,0,-29.709,90
56,74.421,0,-29.782,90
57,74.632,0,-29.891,90
58,74.825,0,-29.964,90
59,75.018,0,-30.036,90
60,75.211,0,-30.145,90
61,75.404,0,-30.218,130
62,75.614,0,-30.327,130
63,75.772,0,-30.455,130
64,75.93,0,-30.6,130
65,76.123,0,-30.745,130
66,76.281,0,-30.891,130
67,76.474,0,-31.036,130
68,76.632,0,-31.2,130
69,76.825,0,-31.345,130
70,76.982,0,-31.491,130
71,77.175,0,-31.636,130
72,77.333,0,-31.782,130
73,77.544,0,-31.964,130
74,77.667,0,-32.073,130
75,77.789,0,-32.182,130
76,77.93,0,-32.291,130
77,78.07,0,-32.436,130
78,78.228,0,-32.6,130
79,78.386,0,-32.8,130
80,78.491,0,-32.964,130
81,78.596,0,-33.145,130
82,78.719,0,-33.327,130
83,78.825,0,-33.545,130
84,78.93,0,-33.727,130
85,79.053,0,-33.891,130
86,79.158,0,-34.073,130
87,79.263,0,-34.291,130
88,79.386,0,-34.473,130
89,79.491,0,-34.655,130
90,79.649,0,-34.873,130
91,79.789,0,-34.982,100
92,79.86,0,-35.145,100
93,79.965,0,-35.327,100
94,80.07,0,-35.491,100
95,80.175,0,-35.673,100
96,80.246,0,-35.855,100
97,80.351,0,-36.018,100
98,80.456,0,-36.2,100
99,80.561,0,-36.382,100
100,80.632,0,-36.545,100
101,80.737,0,-36.727,100
102,80.842,0,-36.891,100
103,80.947,0,-37.073,100
104,81.018,0,-37.255,100
105,81.123,0,-37.418,100
106,81.228,0,-37.6,100
107,81.333,0,-37.782,100
108,81.368,0,-37.855,100
109,81.439,0,-37.982,100
110,81.491,0,-38.073,100
111,81.561,0,-38.2,100
112,81.649,0,-38.327,100
113,81.684,0,-38.418,100
114,81.754,0,-38.545,100
115,81.825,0,-38.673,100
116,81.895,0,-38.8,100
117,81.982,0,-38.945,100
118,82.018,0,-39.036,100
119,82.088,0,-39.164,100
120,82.158,0,-39.291,100
121,82.228,0,-39.418,100
122,82.316,0,-39.564,100
123,82.404,0,-39.655,100
124,82.509,0,-39.764,100
125,82.614,0,-39.873,100
126,82.719,0,-39.982,100
127,82.807,0,-40.073,100
128,82.912,0,-40.218,100
129,83.018,0,-40.327,100
130,83.123,0,-40.436,100
131,83.211,0,-40.527,100
132,83.316,0,-40.636,100
133,83.421,0,-40.745,100
134,83.526,0,-40.891,100
135,83.614,0,-40.982,100
136,83.719,0,-41.091,100
137,83.825,0,-41.2,100
138,83.93,0,-41.309,100
139,84.07,0,-41.455,100
140,84.175,0,-41.527,100
141,84.281,0,-41.636,100
142,84.404,0,-41.764,100
143,84.509,0,-41.873,100
144,84.614,0,-41.982,100
145,84.737,0,-42.109,100
146,84.842,0,-42.218,100
147,84.947,0,-42.327,100
148,85.07,0,-42.455,100
149,85.175,0,-42.564,100
150,85.333,0,-42.691,100
151,85.421,0,-42.782,100
152,85.561,0,-42.873,100
153,85.702,0,-43.018,100
154,85.825,0,-43.109,100
155,85.965,0,-43.2,100
156,86.105,0,-43.345,100
157,86.193,0,-43.436,100
158,86.333,0,-43.582,100
159,86.474,0,-43.673,100
160,86.596,0,-43.764,100
161,86.737,0,-43.909,100
162,86.877,0,-44,100
163,87.018,0,-44.145,100
164,87.123,0,-44.218,100
165,87.281,0,-44.327,100
166,87.404,0,-44.4,100
167,87.561,0,-44.509,100
168,87.667,0,-44.618,100
169,87.825,0,-44.691,100
170,87.947,0,-44.8,100
171,88.105,0,-44.873,100
172,88.211,0,-44.982,100
173,88.368,0,-45.091,100
174,88.491,0,-45.164,100
175,88.649,0,-45.273,100
176,88.807,0,-45.382,100
177,88.965,0,-45.455,100
178,89.175,0,-45.527,100
179,89.351,0,-45.636,100
180,89.561,0,-45.709,100
181,89.719,0,-45.818,90
182,89.93,0,-45.891,90
183,90.105,0,-46,90
184,90.316,0,-46.073,90
185,90.526,0,-46.182,90
186,90.684,0,-46.255,90
187,90.895,0,-46.327,90
188,91.07,0,-46.436,90
189,91.281,0,-46.509,90
190,91.439,0,-46.618,90
191,91.649,0,-46.691,90
192,91.825,0,-46.8,90
193,92.035,0,-46.873,90
194,92.246,0,-46.982,90
195,92.421,0,-47.018,90
196,92.614,0,-47.055,90
197,92.789,0,-47.145,90
198,92.982,0,-47.182,90
199,93.158,0,-47.218,90
200,93.386,0,-47.309,90
201,93.561,0,-47.345,90
202,93.754,0,-47.382,90
203,93.93,0,-47.473,90
204,94.123,0,-47.509,90
205,94.298,0,-47.545,90
206,94.526,0,-47.636,90
207,94.719,0,-47.655,90
208,94.965,0,-47.727,90
209,95.193,0,-47.745,90
210,95.404,0,-47.818,90
211,95.632,0,-47.836,90
212,95.877,0,-47.909,90
213,96.07,0,-47.927,90
214,96.316,0,-48,90
215,96.561,0,-48.073,90
216,96.754,0,-48.109,90
217,96.965,0,-48.145,90
218,97.175,0,-48.182,90
219,97.404,0,-48.218,90
220,97.614,0,-48.255,90
221,97.825,0,-48.291,90
222,98.053,0,-48.327,90
223,98.263,0,-48.364,90
224,98.474,0,-48.4,90
225,98.702,0,-48.436,90
226,98.912,0,-48.473,90
227,99.123,0,-48.509,90
228,99.368,0,-48.582,90
229,99.561,0,-48.582,90
230,99.772,0,-48.618,90
231,99.982,0,-48.618,90
232,100.211,0,-48.655,90
233,100.421,0,-48.655,90
234,100.632,0,-48.691,90
235,100.877,0,-48.727,90
236,101.035,0,-48.691,90
237,101.193,0,-48.691,90
238,101.404,0,-48.691,90
239,101.561,0,-48.691,90
240,101.772,0,-48.691,90
241,101.93,0,-48.655,90
242,102.088,0,-48.655,90
243,102.298,0,-48.655,90
244,102.456,0,-48.655,90
245,102.667,0,-48.655,90
246,102.737,0,-48.618,90
247,102.807,0,-48.582,90
248,102.912,0,-48.545,90
249,102.982,0,-48.509,90
250,103.088,0,-48.473,90
251,103.158,0,-48.436,90
252,103.263,0,-48.4,90
253,103.333,0,-48.364,90
254,103.439,0,-48.364,90
255,103.474,0,-48.327,90
256,103.544,0,-48.291,90
257,103.614,0,-48.291,90
258,103.684,0,-48.255,90
259,103.719,0,-48.218,90
260,103.789,0,-48.218,90
261,103.86,0,-48.182,90
262,103.93,0,-48.145,90
263,104,0,-48.145,90
264,104.035,0,-48.109,90
265,104.07,0,-48.073,90
266,104.105,0,-48.073,90
267,104.14,0,-48.036,90
268,104.175,0,-48,90
269,104.211,0,-48,90
270,104.246,0,-47.964,90
271,104.298,0,-47.945,90
272,104.333,0,-47.945,90
273,104.368,0,-47.909,90
274,104.404,0,-47.873,90
275,104.439,0,-47.873,90
276,104.474,0,-47.836,90
277,104.509,0,-47.8,90
278,104.596,0,-47.818,90
279,104.596,0,-47.782,90
