frame,x,y,z
1,60.526,0,-24.218
2,60.474,0,-24.073
3,60.649,0,-24.145
4,60.789,0,-24.218
5,60.947,0,-24.255
6,61.123,0,-24.345
7,61.263,0,-24.418
8,61.421,0,-24.455
9,61.561,0,-24.527
10,61.737,0,-24.6
11,61.912,0,-24.691
12,62.035,0,-24.727
13,62.211,0,-24.8
14,62.351,0,-24.873
15,62.509,0,-24.909
16,62.684,0,-25
17,62.825,0,-25.073
18,62.982,0,-25.109
19,63.123,0,-25.182
20,63.298,0,-25.255
21,63.474,0,-25.345
22,63.614,0,-25.364
23,63.772,0,-25.4
24,63.912,0,-25.436
25,64.07,0,-25.509
26,64.211,0,-25.545
27,64.368,0,-25.582
28,64.561,0,-25.655
29,64.702,0,-25.673
30,64.86,0,-25.709
31,65,0,-25.745
32,65.158,0,-25.818
33,65.298,0,-25.855
34,65.456,0,-25.891
35,65.649,0,-25.964
36,65.772,0,-25.982
37,65.912,0,-26.018
38,66.07,0,-26.055
39,66.211,0,-26.091
40,66.386,0,-26.164
41,66.509,0,-26.2
42,66.649,0,-26.236
43,66.807,0,-26.255
44,66.947,0,-26.291
45,67.123,0,-26.364
46,67.246,0,-26.4
47,67.386,0,-26.436
48,67.544,0,-26.473
49,67.684,0,-26.509
50,67.86,0,-26.582
51,67.965,0,-26.618
52,68.105,0,-26.655
53,68.246,0,-26.691
54,68.351,0,-26.727
55,68.491,0,-26.764
56,68.632,0,-26.8
57,68.789,0,-26.836
58,68.895,0,-26.873
59,69.035,0,-26.909
60,69.175,0,-26.945
61,69.281,0,-26.982
62,69.421,0,-27.018
63,69.561,0,-27.055
64,69.719,0,-27.091
65,69.807,0,-27.127
66,69.947,0,-27.2
67,70.053,0,-27.273
68,70.175,0,-27.309
69,70.316,0,-27.382
70,70.421,0,-27.455
71,70.561,0,-27.527
72,70.649,0,-27.564
73,70.789,0,-27.636
74,70.93,0,-27.709
75,71.035,0,-27.782
76,71.158,0,-27.818
77,71.263,0,-27.891
78,71.404,0,-27.964
79,71.544,0,-28.036
80,71.649,0,-28.109
81,71.754,0,-28.182
82,71.86,0,-28.255
83,71.965,0,-28.364
84,72.07,0,-28.436
85,72.175,0,-28.509
86,72.281,0,-28.582
87,72.386,0,-28.691
88,72.491,0,-28.764
89,72.596,0,-28.836
90,72.719,0,-28.945
91,72.825,0,-29.018
92,72.93,0,-29.091
93,73.035,0,-29.164
94,73.14,0,-29.273
95,73.246,0,-29.345
96,73.351,0,-29.418
97,73.456,0,-29.491
98,73.561,0,-29.6
99,73.667,0,-29.673
100,73.772,0,-29.745
101,73.895,0,-29.855
102,73.982,0,-29.927
103,74.07,0,-30.036
104,74.175,0,-30.145
105,74.263,0,-30.218
106,74.368,0,-30.327
107,74.456,0,-30.455
108,74.561,0,-30.564
109,74.649,0,-30.636
110,74.754,0,-30.745
111,74.842,0,-30.855
112,74.982,0,-30.982
113,75.053,0,-31.073
114,75.175,0,-31.164
115,75.298,0,-31.255
116,75.386,0,-31.4
117,75.509,0,-31.491
118,75.632,0,-31.582
119,75.754,0,-31.673
120,75.842,0,-31.818
121,75.965,0,-31.909
122,76.088,0,-32
123,76.211,0,-32.145
124,76.298,0,-32.218
125,76.404,0,-32.309
126,76.544,0,-32.418
127,76.632,0,-32.509
128,76.737,0,-32.636
129,76.877,0,-32.709
130,76.965,0,-32.836
131,77.105,0,-32.909
132,77.211,0,-33.036
133,77.298,0,-33.127
134,77.439,0,-33.236
135,77.544,0,-33.327
136,77.684,0,-33.455
137,77.789,0,-33.564
138,77.93,0,-33.673
139,78.07,0,-33.782
140,78.175,0,-33.891
141,78.333,0,-34
142,78.474,0,-34.109
143,78.579,0,-34.218
144,78.719,0,-34.327
145,78.86,0,-34.436
146,78.982,0,-34.545
147,79.123,0,-34.655
148,79.263,0,-34.764
149,79.368,0,-34.873
150,79.509,0,-34.982
151,79.667,0,-35.091
152,79.772,0,-35.2
153,79.912,0,-35.309
154,80.053,0,-35.418
155,80.211,0,-35.564
156,80.351,0,-35.6
157,80.526,0,-35.673
158,80.702,0,-35.709
159,80.877,0,-35.782
160,81.053,0,-35.855
161,81.246,0,-35.891
162,81.421,0,-35.964
163,81.596,0,-36
164,81.772,0,-36.073
165,81.947,0,-36.145
166,82.14,0,-36.182
167,82.316,0,-36.255
168,82.491,0,-36.327
169,82.667,0,-36.364
170,82.842,0,-36.436
171,83.035,0,-36.473
172,83.211,0,-36.545
173,83.386,0,-36.618
174,83.561,0,-36.655
175,83.737,0,-36.709
176,83.93,0,-36.8
177,84.088,0,-36.818
178,84.298,0,-36.855
179,84.509,0,-36.873
180,84.719,0,-36.909
181,84.895,0,-36.945
182,85.105,0,-36.964
183,85.316,0,-37
184,85.526,0,-37.036
185,85.684,0,-37.055
186,85.895,0,-37.091
187,86.105,0,-37.109
188,86.316,0,-37.145
189,86.491,0,-37.182
190,86.702,0,-37.2
191,86.912,0,-37.236
192,87.123,0,-37.273
193,87.316,0,-37.309
194,87.526,0,-37.345
195,87.737,0,-37.382
196,87.947,0,-37.418
197,88.14,0,-37.455
198,88.351,0,-37.491
199,88.561,0,-37.545
200,88.772,0,-37.582
201,88.982,0,-37.655
202,89.175,0,-37.691
203,89.386,0,-37.727
204,89.596,0,-37.764
205,89.807,0,-37.8
206,90,0,-37.855
207,90.211,0,-37.891
208,90.421,0,-37.927
209,90.632,0,-37.964
210,90.842,0,-38.036
211,91.035,0,-38.073
212,91.246,0,-38.109
213,91.456,0,-38.164
214,91.667,0,-38.2
215,91.86,0,-38.236
216,92.07,0,-38.273
217,92.281,0,-38.309
218,92.491,0,-38.345
219,92.702,0,-38.436
220,92.842,0,-38.455
221,93.018,0,-38.527
222,93.211,0,-38.564
223,93.386,0,-38.636
224,93.579,0,-38.655
225,93.754,0,-38.727
226,93.895,0,-38.8
227,94.088,0,-38.836
228,94.263,0,-38.909
229,94.456,0,-38.927
230,94.632,0,-39
231,94.825,0,-39.036
232,94.965,0,-39.109
233,95.14,0,-39.182
234,95.333,0,-39.2
235,95.509,0,-39.273
236,95.702,0,-39.309
237,95.877,0,-39.382
238,96.07,0,-39.455
239,96.193,0,-39.491
240,96.351,0,-39.527
241,96.526,0,-39.618
242,96.684,0,-39.655
243,96.86,0,-39.745
244,97.018,0,-39.782
245,97.193,0,-39.873
246,97.316,0,-39.909
247,97.474,0,-39.945
248,97.649,0,-40.036
249,97.807,0,-40.073
250,97.982,0,-40.164
251,98.14,0,-40.2
252,98.316,0,-40.291
253,98.421,0,-40.309
254,98.561,0,-40.345
255,98.702,0,-40.418
256,98.842,0,-40.455
257,98.982,0,-40.527
258,99.123,0,-40.564
259,99.263,0,-40.636
260,99.404,0,-40.673
261,99.561,0,-40.745
262,99.667,0,-40.764
263,99.807,0,-40.8
264,99.947,0,-40.873
265,100.088,0,-40.909
266,100.228,0,-40.982
267,100.368,0,-41.018
268,100.509,0,-41.091
269,100.649,0,-41.127
270,100.807,0,-41.2
271,100.86,0,-41.236
272,100.965,0,-41.273
273,101.07,0,-41.327
274,101.158,0,-41.364
275,101.263,0,-41.455
276,101.368,0,-41.491
