frame,x,y,z
1,45.789,0,-25.309
2,45.93,0,-25.327
3,46.105,0,-25.364
4,46.298,0,-25.436
5,46.439,0,-25.473
6,46.614,0,-25.545
7,46.807,0,-25.564
8,46.982,0,-25.636
9,47.123,0,-25.673
10,47.316,0,-25.745
11,47.491,0,-25.782
12,47.684,0,-25.855
13,47.825,0,-25.891
14,48,0,-25.927
15,48.14,0,-25.964
16,48.333,0,-26.055
17,48.474,0,-26.091
18,48.649,0,-26.127
19,48.789,0,-26.164
20,48.982,0,-26.255
21,49.14,0,-26.291
22,49.298,0,-26.327
23,49.474,0,-26.364
24,49.632,0,-26.4
25,49.807,0,-26.473
26,49.965,0,-26.509
27,50.123,0,-26.545
28,50.298,0,-26.582
29,50.456,0,-26.618
30,50.632,0,-26.691
31,50.772,0,-26.709
32,50.912,0,-26.745
33,51.053,0,-26.818
34,51.193,0,-26.855
35,51.386,0,-26.873
36,51.526,0,-26.945
37,51.667,0,-26.982
38,51.807,0,-27.018
39,52,0,-27.091
40,52.105,0,-27.091
41,52.263,0,-27.127
42,52.421,0,-27.164
43,52.579,0,-27.2
44,52.737,0,-27.236
45,52.895,0,-27.291
46,53.053,0,-27.327
47,53.211,0,-27.364
48,53.368,0,-27.4
49,53.526,0,-27.436
50,53.684,0,-27.491
51,53.789,0,-27.509
52,53.947,0,-27.545
53,54.105,0,-27.618
54,54.263,0,-27.636
55,54.421,0,-27.709
56,54.561,0,-27.745
57,54.719,0,-27.818
58,54.842,0,-27.836
59,55,0,-27.909
60,55.158,0,-27.945
61,55.298,0,-28.018
62,55.456,0,-28.036
63,55.614,0,-28.109
64,55.772,0,-28.145
65,55.93,0,-28.218
66,56.053,0,-28.255
67,56.175,0,-28.291
68,56.316,0,-28.364
69,56.439,0,-28.4
70,56.579,0,-28.473
71,56.702,0,-28.509
72,56.842,0,-28.6
73,56.965,0,-28.636
74,57.088,0,-28.673
75,57.228,0,-28.745
76,57.351,0,-28.782
77,57.491,0,-28.855
78,57.614,0,-28.891
79,57.754,0,-28.982
80,57.86,0,-29.018
81,58,0,-29.091
82,58.14,0,-29.127
83,58.281,0,-29.2
84,58.421,0,-29.273
85,58.561,0,-29.309
86,58.702,0,-29.382
87,58.86,0,-29.473
