frame,x,y,z,roty
1,64.333,0,-57.218,-25
2,64.368,0,-57.145,-25
3,64.439,0,-57.109,-25
4,64.474,0,-57.036,-25
5,64.509,0,-56.964,-25
6,64.544,0,-56.927,-25
7,64.579,0,-56.855,-25
8,64.614,0,-56.818,-25
9,64.649,0,-56.745,-25
10,64.719,0,-56.673,-25
11,64.754,0,-56.636,-25
12,64.789,0,-56.564,-25
13,64.825,0,-56.527,-25
14,64.86,0,-56.455,-25
15,64.86,0,-56.436,-25
16,64.86,0,-56.418,-25
17,64.86,0,-56.382,-25
18,64.86,0,-56.364,-25
19,64.86,0,-56.345,-25
20,64.895,0,-56.345,-25
21,64.895,0,-56.309,-25
22,64.895,0,-56.291,-25
23,64.895,0,-56.273,-25
24,64.895,0,-56.255,-25
25,64.895,0,-56.236,-25
26,64.895,0,-56.218,-25
27,64.895,0,-56.2,-25
28,64.895,0,-56.182,-25
29,64.895,0,-56.164,-25
30,64.895,0,-56.145,-85
31,64.895,0,-56.127,-85
32,64.895,0,-56.109,-85
33,64.895,0,-56.091,-85
34,64.912,0,-56.073,-85
35,64.93,0,-56.055,-85
36,64.93,0,-56.036,-85
37,64.93,0,-56.018,-85
38,64.93,0,-56,-85
39,64.93,0,-55.982,-85
40,64.93,0,-55.945,-85
41,64.93,0,-55.927,-85
42,64.93,0,-55.909,-85
43,64.93,0,-55.891,-85
44,64.93,0,-55.873,-85
45,64.93,0,-55.855,-85
46,64.93,0,-55.836,-85
47,64.93,0,-55.818,-85
48,64.93,0,-55.8,-85
49,64.947,0,-55.782,-85
50,64.965,0,-55.764,-85
51,64.965,0,-55.745,-85
52,64.965,0,-55.727,-85
53,64.965,0,-55.709,-85
54,64.965,0,-55.691,-85
55,64.965,0,-55.7,-85
56,64.965,0,-55.709,-85
57,64.965,0,-55.718,-85
58,64.965,0,-55.727,-85
59,64.982,0,-55.727,-85
60,65,0,-55.727,-130
61,65,0,-55.745,-130
62,65,0,-55.764,-130
63,65,0,-55.776,-130
64,65,0,-55.788,-130
65,65,0,-55.8,-130
66,65.035,0,-55.8,-130
67,65.035,0,-55.812,-130
68,65.035,0,-55.824,-130
69,65.035,0,-55.836,-130
70,65.047,0,-55.848,-130
71,65.058,0,-55.861,-130
72,65.07,0,-55.873,-130
73,65.07,0,-55.882,-130
74,65.07,0,-55.891,-130
75,65.07,0,-55.9,-130
76,65.07,0,-55.909,-130
77,65.082,0,-55.921,-130
78,65.094,0,-55.933,-130
79,65.105,0,-55.945,-130
80,65.105,0,-55.958,-130
81,65.105,0,-55.97,-130
82,65.105,0,-55.982,-130
83,65.117,0,-55.982,-130
84,65.129,0,-55.982,-130
85,65.14,0,-55.982,-130
86,65.14,0,-56.018,-130
87,65.14,0,-56.03,-130
88,65.14,0,-56.042,-130
89,65.14,0,-56.055,-130
90,65.152,0,-56.055,-85
91,65.164,0,-56.055,-85
92,65.175,0,-56.055,-85
93,65.175,0,-56.091,-85
94,65.175,0,-56.103,-85
95,65.175,0,-56.115,-85
96,65.175,0,-56.127,-85
97,65.193,0,-56.127,-85
98,65.211,0,-56.127,-85
99,65.211,0,-56.164,-85
100,65.211,0,-56.173,-85
101,65.211,0,-56.182,-85
102,65.211,0,-56.191,-85
103,65.211,0,-56.2,-85
104,65.246,0,-56.2,-85
105,65.246,0,-56.218,-85
106,65.246,0,-56.236,-85
107,65.246,0,-56.245,-85
108,65.246,0,-56.255,-85
109,65.246,0,-56.264,-85
110,65.246,0,-56.273,-85
111,65.281,0,-56.273,-85
112,65.281,0,-56.291,-85
113,65.281,0,-56.309,-85
114,65.289,0,-56.318,-85
115,65.298,0,-56.327,-85
116,65.307,0,-56.336,-85
117,65.316,0,-56.345,-85
118,65.316,0,-56.358,-85
119,65.316,0,-56.37,-85
120,65.316,0,-56.382,-85
121,65.316,0,-56.394,-85
122,65.316,0,-56.406,-85
123,65.316,0,-56.418,-85
124,65.351,0,-56.418,-85
125,65.351,0,-56.43,-85
126,65.351,0,-56.442,-85
127,65.351,0,-56.455,-85
128,65.363,0,-56.467,-85
129,65.374,0,-56.479,-85
130,65.386,0,-56.491,-85
131,65.398,0,-56.491,-85
132,65.409,0,-56.491,-85
133,65.421,0,-56.491,-85
134,65.433,0,-56.491,-85
135,65.444,0,-56.491,-85
136,65.456,0,-56.491,-85
137,65.456,0,-56.527,-85
138,65.474,0,-56.527,-85
139,65.491,0,-56.527,-85
140,65.503,0,-56.527,-85
141,65.515,0,-56.527,-85
