frame,x,y,z,roty
1,64.684,0,-24.927,-54
2,64.684,0,-24.855,-54
3,64.684,0,-24.83,-54
4,64.684,0,-24.806,-54
5,64.684,0,-24.782,-54
6,64.684,0,-24.709,-54
7,64.684,0,-24.673,-54
8,64.684,0,-24.636,-54
9,64.684,0,-24.6,-54
10,64.684,0,-24.564,-54
11,64.684,0,-24.527,-54
12,64.684,0,-24.455,-54
13,64.684,0,-24.418,-54
14,64.684,0,-24.406,-54
15,64.684,0,-24.394,-54
16,64.684,0,-24.382,-54
17,64.684,0,-24.345,-54
18,64.684,0,-24.309,-54
19,64.684,0,-24.273,-54
20,64.684,0,-24.255,-54
21,64.684,0,-24.236,-54
22,64.684,0,-24.2,-54
23,64.684,0,-24.164,-54
24,64.684,0,-24.127,-54
25,64.719,0,-24.127,-54
26,64.754,0,-24.127,-54
27,64.825,0,-24.164,-54
28,64.86,0,-24.164,-54
29,64.93,0,-24.2,-54
30,65,0,-24.2,-93
31,65.07,0,-24.236,-93
32,65.14,0,-24.236,-93
33,65.211,0,-24.273,-93
34,65.281,0,-24.309,-93
35,65.246,0,-24.2,-93
36,65.211,0,-24.091,-93
37,65.175,0,-24.018,-93
38,65.14,0,-23.909,-93
39,65.105,0,-23.836,-93
40,65.129,0,-23.836,-93
41,65.152,0,-23.836,-93
42,65.175,0,-23.836,-93
43,65.246,0,-23.836,-93
44,65.175,0,-23.836,-93
45,65.105,0,-23.836,-93
46,65.14,0,-23.8,-93
47,65.211,0,-23.8,-93
48,65.246,0,-23.764,-93
49,65.281,0,-23.727,-93
50,65.351,0,-23.727,-93
51,65.386,0,-23.691,-93
52,65.409,0,-23.691,-93
53,65.433,0,-23.691,-93
54,65.456,0,-23.691,-93
55,65.526,0,-23.691,-93
56,65.531,0,-23.691,-93
57,65.536,0,-23.691,-93
58,65.541,0,-23.691,-93
59,65.546,0,-23.691,-93
60,65.551,0,-23.691,-130
61,65.556,0,-23.691,-130
62,65.561,0,-23.691,-130
63,65.579,0,-23.691,-130
64,65.596,0,-23.691,-130
65,65.614,0,-23.691,-130
66,65.632,0,-23.691,-130
67,65.643,0,-23.691,-130
68,65.655,0,-23.691,-130
69,65.667,0,-23.691,-130
70,65.737,0,-23.691,-130
71,65.807,0,-23.691,-130
72,65.877,0,-23.691,-130
73,65.947,0,-23.691,-130
74,65.947,0,-23.705,-130
75,65.947,0,-23.72,-130
76,65.947,0,-23.735,-130
77,65.947,0,-23.749,-130
78,65.947,0,-23.764,-130
79,65.947,0,-23.836,-130
80,65.956,0,-23.845,-130
81,65.965,0,-23.855,-130
82,65.974,0,-23.864,-130
83,65.982,0,-23.873,-130
84,66.053,0,-23.945,-130
85,66.088,0,-23.982,-130
86,66.088,0,-24.018,-130
87,66.088,0,-24.055,-130
88,66.088,0,-24.073,-130
89,66.088,0,-24.091,-130
90,66.088,0,-24.127,-80
91,66.088,0,-24.139,-80
92,66.088,0,-24.152,-80
93,66.088,0,-24.164,-80
94,66.088,0,-24.176,-80
95,66.088,0,-24.188,-80
96,66.088,0,-24.2,-80
97,66.088,0,-24.273,-80
98,66.096,0,-24.273,-80
99,66.105,0,-24.273,-80
100,66.114,0,-24.273,-80
101,66.123,0,-24.273,-80
102,66.158,0,-24.273,-80
103,66.193,0,-24.273,-80
104,66.228,0,-24.273,-80
105,66.298,0,-24.273,-80
106,66.368,0,-24.273,-80
107,66.368,0,-24.345,-80
108,66.368,0,-24.418,-80
109,66.377,0,-24.409,-80
110,66.386,0,-24.4,-80
111,66.395,0,-24.391,-80
112,66.404,0,-24.382,-80
113,66.474,0,-24.309,-80
114,66.509,0,-24.273,-80
115,66.544,0,-24.273,-80
116,66.561,0,-24.273,-80
117,66.579,0,-24.273,-80
118,66.614,0,-24.273,-80
119,66.632,0,-24.273,-80
120,66.649,0,-24.273,-16
121,66.684,0,-24.273,-16
122,66.754,0,-24.273,-16
123,66.789,0,-24.273,-16
124,66.789,0,-24.255,-16
125,66.789,0,-24.236,-16
126,66.789,0,-24.164,-16
127,66.789,0,-24.127,-16
128,66.789,0,-24.118,-16
129,66.789,0,-24.109,-16
130,66.789,0,-24.1,-16
131,66.789,0,-24.091,-16
132,66.789,0,-24.055,-16
133,66.789,0,-24.036,-16
134,66.789,0,-24.018,-16
135,66.789,0,-23.982,-16
136,66.782,0,-23.982,-16
137,66.775,0,-23.982,-16
138,66.768,0,-23.982,-16
139,66.761,0,-23.982,-16
140,66.754,0,-23.982,-16
141,66.684,0,-23.982,-16
142,66.649,0,-23.982,-16
143,66.649,0,-23.964,-16
144,66.649,0,-23.945,-16
145,66.649,0,-23.909,-16
146,66.649,0,-23.873,-16
147,66.649,0,-23.836,-16
148,66.649,0,-23.824,-16
149,66.649,0,-23.812,-16
150,66.649,0,-23.8,-110
151,66.649,0,-23.788,-110
152,66.649,0,-23.776,-110
153,66.649,0,-23.764,-110
154,66.649,0,-23.691,-110
155,66.614,0,-23.691,-110
156,66.579,0,-23.691,-110
157,66.561,0,-23.691,-110
158,66.544,0,-23.691,-110
159,66.509,0,-23.691,-110
160,66.52,0,-23.691,-110
161,66.532,0,-23.691,-110
162,66.544,0,-23.691,-110
163,66.544,0,-23.655,-110
164,66.579,0,-23.655,-110
165,66.591,0,-23.655,-110
166,66.602,0,-23.655,-110
167,66.614,0,-23.655,-110
168,66.614,0,-23.618,-110
169,66.649,0,-23.618,-110
170,66.661,0,-23.618,-110
171,66.673,0,-23.618,-110
172,66.684,0,-23.618,-110
173,66.684,0,-23.582,-110
174,66.719,0,-23.582,-110
175,66.731,0,-23.582,-110
176,66.743,0,-23.582,-110
177,66.754,0,-23.582,-110
178,66.754,0,-23.545,-110
179,66.789,0,-23.545,-110
180,66.789,0,-23.564,-110
181,66.789,0,-23.582,-110
182,66.789,0,-23.618,-110
183,66.789,0,-23.655,-110
184,66.789,0,-23.691,-110
185,66.789,0,-23.709,-110
186,66.789,0,-23.727,-110
187,66.825,0,-23.764,-110
188,66.825,0,-23.8,-110
189,66.825,0,-23.818,-110
190,66.825,0,-23.836,-110
191,66.86,0,-23.873,-110
192,66.86,0,-23.909,-110
193,66.86,0,-23.945,-110
194,66.895,0,-23.982,-110
195,66.895,0,-24.018,-110
196,66.895,0,-24.036,-110
197,66.895,0,-24.055,-110
198,66.93,0,-24.091,-110
199,66.93,0,-24.127,-110
200,66.939,0,-24.136,-110
201,66.947,0,-24.145,-110
202,66.956,0,-24.155,-110
203,66.965,0,-24.164,-110
204,67.035,0,-24.236,-110
205,67.07,0,-24.273,-110
206,67.14,0,-24.309,-110
207,67.175,0,-24.345,-110
208,67.246,0,-24.382,-110
209,67.281,0,-24.418,-90
210,67.351,0,-24.455,-90
211,67.386,0,-24.491,-90
212,67.456,0,-24.527,-90
213,67.526,0,-24.6,-90
214,67.456,0,-24.491,-90
215,67.421,0,-24.418,-90
216,67.386,0,-24.309,-90
