frame,x,y,z,roty
1,37.947,0,-35.836,-105
2,37.982,0,-35.836,-105
3,38.018,0,-35.8,-105
4,38.053,0,-35.764,-105
5,38.088,0,-35.727,-105
6,38.123,0,-35.691,-105
7,38.158,0,-35.691,-105
8,38.193,0,-35.655,-105
9,38.228,0,-35.618,-105
10,38.263,0,-35.582,-105
11,38.298,0,-35.545,-105
12,38.333,0,-35.545,-105
13,38.368,0,-35.509,-105
14,38.404,0,-35.473,-105
15,38.439,0,-35.436,-105
16,38.474,0,-35.4,-105
17,38.509,0,-35.4,-105
18,38.544,0,-35.364,-105
19,38.579,0,-35.327,-105
20,38.614,0,-35.327,-105
21,38.649,0,-35.327,-105
22,38.684,0,-35.327,-105
23,38.719,0,-35.327,-105
24,38.754,0,-35.291,-105
25,38.789,0,-35.291,-105
26,38.825,0,-35.255,-105
27,38.86,0,-35.255,-105
28,38.895,0,-35.218,-105
29,38.93,0,-35.218,-105
30,38.965,0,-35.182,-105
31,39,0,-35.182,-105
32,39.018,0,-35.164,-105
33,39.035,0,-35.145,-105
34,39.105,0,-35.073,-105
35,39.14,0,-35.036,-105
36,39.152,0,-35.024,-105
37,39.164,0,-35.012,-105
38,39.175,0,-35,-105
39,39.246,0,-34.927,-105
40,39.281,0,-34.891,-105
41,39.281,0,-34.873,-105
42,39.281,0,-34.855,-105
43,39.281,0,-34.836,-105
44,39.281,0,-34.818,-105
45,39.281,0,-34.745,-105
46,39.281,0,-34.673,-105
47,39.281,0,-34.6,-105
48,39.298,0,-34.6,-105
49,39.316,0,-34.6,-105
50,39.351,0,-34.6,-105
51,39.351,0,-34.636,-105
52,39.386,0,-34.636,-105
53,39.421,0,-34.636,-105
54,39.456,0,-34.636,-105
55,39.491,0,-34.673,-105
56,39.526,0,-34.673,-105
57,39.544,0,-34.673,-105
58,39.561,0,-34.673,-105
59,39.596,0,-34.673,-105
60,39.632,0,-34.709,-105
61,39.667,0,-34.709,-105
62,39.702,0,-34.709,-105
63,39.719,0,-34.727,-105
64,39.737,0,-34.745,-105
65,39.772,0,-34.745,-105
66,39.807,0,-34.745,-105
67,39.842,0,-34.745,-105
68,39.877,0,-34.782,-105
69,39.877,0,-34.745,-105
70,39.889,0,-34.745,-105
71,39.901,0,-34.745,-105
72,39.912,0,-34.745,-105
73,39.921,0,-34.745,-105
74,39.93,0,-34.745,-105
75,39.939,0,-34.745,-105
76,39.947,0,-34.745,-105
77,39.956,0,-34.745,-105
78,39.965,0,-34.745,-105
79,39.974,0,-34.745,-105
80,39.982,0,-34.745,-105
81,40,0,-34.745,-105
82,40.018,0,-34.745,-105
83,40.053,0,-34.745,-105
84,40.07,0,-34.745,-105
85,40.088,0,-34.745,-105
86,40.123,0,-34.745,-105
87,40.158,0,-34.745,-105
88,40.193,0,-34.745,-105
89,40.211,0,-34.745,-105
90,40.228,0,-34.745,-105
91,40.263,0,-34.745,-105
92,40.228,0,-34.709,-105
93,40.193,0,-34.673,-105
94,40.158,0,-34.636,-105
95,40.123,0,-34.6,-105
96,40.193,0,-34.636,-105
97,40.298,0,-34.673,-105
98,40.368,0,-34.745,-105
99,40.439,0,-34.782,-105
100,40.544,0,-34.818,-105
101,40.614,0,-34.855,-105
102,40.719,0,-34.927,-105
103,40.684,0,-34.891,-105
104,40.68,0,-34.887,-105
105,40.676,0,-34.883,-105
106,40.673,0,-34.879,-105
107,40.669,0,-34.875,-105
108,40.665,0,-34.871,-105
109,40.661,0,-34.867,-105
110,40.657,0,-34.863,-105
111,40.653,0,-34.859,-105
112,40.649,0,-34.855,-105
113,40.646,0,-34.851,-105
114,40.642,0,-34.847,-105
115,40.639,0,-34.844,-105
116,40.635,0,-34.84,-105
117,40.632,0,-34.836,-105
