frame,x,y,z,roty
1,67.351,0,-36.091,-6
2,67.351,0,-36.055,-6
3,67.351,0,-36.036,-6
4,67.351,0,-36.018,-6
5,67.386,0,-36.018,-6
6,67.386,0,-35.982,-6
7,67.421,0,-35.982,-6
8,67.421,0,-35.945,-6
9,67.456,0,-35.945,-6
10,67.456,0,-35.909,-6
11,67.456,0,-35.873,-6
12,67.491,0,-35.873,-6
13,67.491,0,-35.836,-6
14,67.526,0,-35.836,-6
15,67.526,0,-35.8,-6
16,67.561,0,-35.8,-6
17,67.561,0,-35.764,-6
18,67.561,0,-35.727,-6
19,67.596,0,-35.727,-6
20,67.596,0,-35.691,-6
21,67.632,0,-35.691,-6
22,67.632,0,-35.655,-6
23,67.667,0,-35.655,-6
24,67.667,0,-35.618,-6
25,67.667,0,-35.582,-6
26,67.702,0,-35.582,-6
27,67.702,0,-35.545,-6
28,67.737,0,-35.545,-6
29,67.737,0,-35.509,-6
30,67.772,0,-35.509,-90
31,67.772,0,-35.473,-90
32,67.772,0,-35.48,-90
33,67.772,0,-35.487,-90
34,67.772,0,-35.495,-90
35,67.772,0,-35.502,-90
36,67.772,0,-35.509,-90
37,67.772,0,-35.514,-90
38,67.772,0,-35.518,-90
39,67.772,0,-35.523,-90
40,67.772,0,-35.527,-90
41,67.772,0,-35.532,-90
42,67.772,0,-35.536,-90
43,67.772,0,-35.541,-90
44,67.772,0,-35.545,-90
45,67.772,0,-35.551,-90
46,67.772,0,-35.556,-90
47,67.772,0,-35.561,-90
48,67.772,0,-35.566,-90
49,67.772,0,-35.571,-90
50,67.772,0,-35.577,-90
51,67.772,0,-35.582,-90
52,67.772,0,-35.586,-90
53,67.772,0,-35.591,-90
54,67.772,0,-35.595,-90
55,67.772,0,-35.6,-90
56,67.772,0,-35.605,-90
57,67.772,0,-35.609,-90
58,67.772,0,-35.614,-90
59,67.772,0,-35.618,-90
60,67.763,0,-35.627,-117
61,67.754,0,-35.636,-117
62,67.746,0,-35.645,-117
63,67.737,0,-35.655,-117
64,67.702,0,-35.691,-117
65,67.684,0,-35.709,-117
66,67.667,0,-35.727,-117
67,67.632,0,-35.764,-117
68,67.632,0,-35.8,-117
69,67.632,0,-35.836,-117
70,67.632,0,-35.873,-117
71,67.632,0,-35.909,-117
72,67.632,0,-35.945,-117
73,67.596,0,-35.982,-117
74,67.596,0,-36.018,-117
75,67.561,0,-36.091,-117
76,67.561,0,-36.127,-117
77,67.561,0,-36.164,-117
78,67.526,0,-36.2,-117
79,67.526,0,-36.236,-117
80,67.526,0,-36.273,-117
81,67.491,0,-36.309,-117
82,67.491,0,-36.382,-117
83,67.456,0,-36.418,-117
84,67.456,0,-36.455,-117
85,67.456,0,-36.491,-117
86,67.421,0,-36.527,-117
87,67.421,0,-36.564,-117
88,67.386,0,-36.6,-117
89,67.386,0,-36.673,-124
90,67.386,0,-36.709,-124
91,67.351,0,-36.745,-124
92,67.351,0,-36.782,-124
93,67.345,0,-36.794,-124
94,67.339,0,-36.806,-124
95,67.333,0,-36.818,-124
96,67.327,0,-36.83,-124
97,67.322,0,-36.842,-124
98,67.316,0,-36.855,-124
99,67.281,0,-36.891,-124
100,67.281,0,-36.964,-124
101,67.246,0,-37,-124
102,67.211,0,-37.073,-124
103,67.211,0,-37.109,-124
104,67.211,0,-37.127,-124
105,67.211,0,-37.145,-124
106,67.211,0,-37.182,-124
107,67.211,0,-37.2,-124
108,67.211,0,-37.218,-124
109,67.281,0,-37.218,-124
110,67.351,0,-37.218,-124
111,67.333,0,-37.236,-124
112,67.316,0,-37.255,-124
113,67.316,0,-37.291,-124
114,67.281,0,-37.327,-124
115,67.281,0,-37.364,-124
116,67.246,0,-37.4,-124
117,67.246,0,-37.436,-124
118,67.211,0,-37.473,-124
119,67.211,0,-37.509,-124
120,67.175,0,-37.582,-160
121,67.175,0,-37.618,-160
122,67.14,0,-37.655,-160
123,67.14,0,-37.691,-160
124,67.105,0,-37.727,-160
125,67.07,0,-37.764,-160
126,67.07,0,-37.8,-160
127,67.073,0,-37.8,-160
128,67.077,0,-37.8,-160
129,67.08,0,-37.8,-160
130,67.083,0,-37.8,-160
131,67.086,0,-37.8,-160
132,67.089,0,-37.8,-160
133,67.093,0,-37.8,-160
134,67.096,0,-37.8,-160
135,67.099,0,-37.8,-160
136,67.102,0,-37.8,-160
137,67.105,0,-37.8,-160
138,67.105,0,-37.818,-160
139,67.105,0,-37.836,-160
140,67.107,0,-37.836,-160
141,67.109,0,-37.836,-160
142,67.111,0,-37.836,-170
143,67.114,0,-37.836,-170
144,67.116,0,-37.836,-170
145,67.118,0,-37.836,-170
146,67.12,0,-37.836,-170
147,67.122,0,-37.836,-170
148,67.124,0,-37.836,-170
149,67.126,0,-37.836,-170
150,67.128,0,-37.836,-170
151,67.13,0,-37.836,-170
152,67.132,0,-37.836,-170
153,67.134,0,-37.836,-170
154,67.136,0,-37.836,-170
155,67.138,0,-37.836,-170
156,67.14,0,-37.836,-170
157,67.14,0,-37.845,-170
158,67.14,0,-37.855,-170
159,67.14,0,-37.864,-170
160,67.14,0,-37.873,-170
161,67.143,0,-37.873,-170
162,67.145,0,-37.873,-170
163,67.147,0,-37.873,-170
164,67.15,0,-37.873,-170
165,67.152,0,-37.873,-170
166,67.154,0,-37.873,-170
167,67.157,0,-37.873,-170
168,67.159,0,-37.873,-170
169,67.161,0,-37.873,-170
170,67.164,0,-37.873,-170
171,67.166,0,-37.873,-160
172,67.168,0,-37.873,-160
173,67.171,0,-37.873,-160
174,67.173,0,-37.873,-160
175,67.175,0,-37.873,-160
176,67.175,0,-37.878,-160
177,67.175,0,-37.883,-160
178,67.175,0,-37.888,-160
179,67.175,0,-37.894,-160
180,67.175,0,-37.899,-100
181,67.175,0,-37.904,-100
182,67.175,0,-37.909,-100
183,67.178,0,-37.909,-100
184,67.181,0,-37.909,-100
185,67.184,0,-37.909,-100
186,67.187,0,-37.909,-100
187,67.19,0,-37.909,-100
188,67.193,0,-37.909,-100
189,67.196,0,-37.909,-100
190,67.199,0,-37.909,-100
191,67.202,0,-37.909,-100
192,67.205,0,-37.909,-100
193,67.208,0,-37.909,-100
194,67.211,0,-37.909,-100
195,67.211,0,-37.913,-100
196,67.211,0,-37.917,-100
197,67.211,0,-37.921,-100
198,67.211,0,-37.925,-100
199,67.211,0,-37.929,-100
200,67.211,0,-37.933,-100
201,67.211,0,-37.937,-100
202,67.211,0,-37.941,-100
203,67.211,0,-37.945,-100
204,67.214,0,-37.945,-100
205,67.218,0,-37.945,-100
206,67.221,0,-37.945,-100
207,67.225,0,-37.945,-100
208,67.228,0,-37.945,-100
209,67.232,0,-37.945,-100
210,67.235,0,-37.945,-65
211,67.239,0,-37.945,-65
212,67.242,0,-37.945,-65
213,67.246,0,-37.945,-65
