frame,x,y,z,roty
1,51.491,0,-46.455,-80
2,51.526,0,-46.382,-80
3,51.596,0,-46.309,-80
4,51.632,0,-46.236,-80
5,51.632,0,-46.164,-80
6,51.632,0,-46.091,-80
7,51.649,0,-46.073,-80
8,51.667,0,-46.055,-80
9,51.702,0,-46.018,-80
10,51.737,0,-45.982,-80
11,51.807,0,-45.909,-80
12,51.842,0,-45.873,-80
13,51.877,0,-45.836,-80
14,51.912,0,-45.8,-80
15,51.947,0,-45.782,-80
16,51.982,0,-45.764,-80
17,52.053,0,-45.727,-80
18,52.123,0,-45.691,-80
19,52.193,0,-45.655,-80
20,52.2,0,-45.647,-80
21,52.207,0,-45.64,-80
22,52.214,0,-45.633,-80
23,52.221,0,-45.625,-80
24,52.228,0,-45.618,-80
25,52.298,0,-45.545,-80
26,52.333,0,-45.509,-80
27,52.368,0,-45.509,-80
28,52.404,0,-45.509,-80
29,52.474,0,-45.509,-80
30,52.474,0,-45.436,-110
31,52.474,0,-45.364,-110
32,52.544,0,-45.364,-110
33,52.614,0,-45.364,-110
34,52.626,0,-45.352,-110
35,52.637,0,-45.339,-110
36,52.649,0,-45.327,-110
37,52.719,0,-45.255,-110
38,52.754,0,-45.218,-110
39,52.778,0,-45.218,-110
40,52.801,0,-45.218,-110
41,52.825,0,-45.218,-110
42,52.895,0,-45.218,-110
43,52.918,0,-45.218,-110
44,52.942,0,-45.218,-110
45,52.965,0,-45.218,-110
46,53.035,0,-45.218,-110
47,53.07,0,-45.182,-110
48,53.14,0,-45.109,-110
49,53.175,0,-45.073,-110
50,53.184,0,-45.073,-110
51,53.193,0,-45.073,-110
52,53.202,0,-45.073,-110
53,53.211,0,-45.073,-110
54,53.246,0,-45.073,-110
55,53.281,0,-45.073,-110
56,53.316,0,-45.073,-110
57,53.351,0,-45.036,-110
58,53.421,0,-44.964,-110
59,53.456,0,-44.927,-110
60,53.474,0,-44.927,-110
61,53.491,0,-44.927,-110
62,53.509,0,-44.927,-110
63,53.526,0,-44.927,-110
64,53.596,0,-44.927,-110
65,53.608,0,-44.927,-110
66,53.62,0,-44.927,-110
67,53.632,0,-44.927,-110
68,53.649,0,-44.927,-110
69,53.667,0,-44.927,-110
70,53.684,0,-44.927,-110
71,53.702,0,-44.927,-110
72,53.719,0,-44.927,-110
73,53.737,0,-44.927,-110
74,53.749,0,-44.939,-110
75,53.76,0,-44.952,-110
76,53.772,0,-44.964,-110
77,53.842,0,-45.036,-110
78,53.877,0,-45.073,-110
79,53.895,0,-45.073,-110
80,53.912,0,-45.073,-110
81,53.93,0,-45.073,-110
82,53.947,0,-45.073,-110
83,54.018,0,-45.073,-110
84,54.018,0,-45.145,-110
85,54.018,0,-45.218,-110
86,53.982,0,-45.255,-110
87,53.912,0,-45.327,-110
88,53.877,0,-45.364,-110
89,53.947,0,-45.364,-110
90,54.018,0,-45.364,-110
91,54.018,0,-45.376,-110
92,54.018,0,-45.388,-110
93,54.018,0,-45.4,-110
94,54.018,0,-45.418,-110
95,54.018,0,-45.436,-110
96,54.018,0,-45.455,-110
97,54.018,0,-45.473,-110
98,54.018,0,-45.491,-110
99,54.018,0,-45.509,-110
100,54.018,0,-45.518,-110
101,54.018,0,-45.527,-110
102,54.018,0,-45.536,-110
103,54.018,0,-45.545,-110
104,54.018,0,-45.618,-110
105,54.018,0,-45.655,-110
106,54.053,0,-45.655,-110
107,54.088,0,-45.655,-110
108,54.158,0,-45.655,-110
109,54.144,0,-45.655,-110
110,54.13,0,-45.655,-110
111,54.116,0,-45.655,-110
112,54.102,0,-45.655,-110
113,54.088,0,-45.655,-110
114,54.018,0,-45.655,-110
115,54.018,0,-45.636,-110
116,54.053,0,-45.6,-110
117,54.053,0,-45.591,-110
118,54.053,0,-45.582,-110
119,54.088,0,-45.582,-110
120,54.088,0,-45.527,-80
121,54.105,0,-45.527,-80
122,54.123,0,-45.527,-80
123,54.123,0,-45.473,-80
124,54.14,0,-45.473,-80
125,54.158,0,-45.473,-80
126,54.158,0,-45.455,-80
127,54.158,0,-45.418,-80
128,54.193,0,-45.4,-80
129,54.193,0,-45.382,-80
130,54.193,0,-45.364,-80
131,54.193,0,-45.4,-80
132,54.158,0,-45.4,-80
133,54.158,0,-45.418,-80
134,54.123,0,-45.455,-80
135,54.088,0,-45.473,-80
136,54.07,0,-45.473,-80
137,54.053,0,-45.473,-80
138,54.053,0,-45.527,-80
139,54.018,0,-45.527,-80
140,53.982,0,-45.527,-80
141,53.982,0,-45.582,-80
142,53.947,0,-45.582,-80
143,53.947,0,-45.6,-80
144,53.912,0,-45.6,-80
145,53.912,0,-45.636,-80
146,53.877,0,-45.655,-80
147,53.877,0,-45.582,-80
148,53.877,0,-45.509,-80
149,53.877,0,-45.582,-80
150,53.877,0,-45.655,-110
151,53.854,0,-45.655,-110
152,53.83,0,-45.655,-110
153,53.807,0,-45.655,-110
154,53.737,0,-45.655,-110
155,53.719,0,-45.655,-110
156,53.702,0,-45.655,-110
157,53.684,0,-45.655,-110
158,53.667,0,-45.655,-110
159,53.596,0,-45.655,-110
160,53.596,0,-45.648,-110
161,53.596,0,-45.641,-110
162,53.596,0,-45.635,-110
163,53.596,0,-45.628,-110
164,53.596,0,-45.621,-110
165,53.596,0,-45.615,-110
166,53.596,0,-45.608,-110
167,53.596,0,-45.602,-110
168,53.596,0,-45.595,-110
169,53.596,0,-45.588,-110
170,53.596,0,-45.582,-110
171,53.596,0,-45.509,-110
172,53.596,0,-45.527,-110
173,53.596,0,-45.545,-110
174,53.596,0,-45.618,-110
175,53.596,0,-45.655,-110
176,53.561,0,-45.727,-110
177,53.526,0,-45.764,-110
178,53.526,0,-45.836,-110
179,53.491,0,-45.873,-110
180,53.456,0,-45.945,-80
181,53.456,0,-46.018,-80
182,53.456,0,-46.091,-80
183,53.456,0,-46.127,-80
184,53.456,0,-46.164,-80
185,53.456,0,-46.236,-80
186,53.456,0,-46.273,-80
187,53.456,0,-46.309,-80
188,53.456,0,-46.382,-80
189,53.526,0,-46.382,-80
190,53.596,0,-46.382,-80
191,53.561,0,-46.418,-80
192,53.491,0,-46.491,-80
193,53.456,0,-46.527,-80
194,53.456,0,-46.6,-80
195,53.456,0,-46.673,-80
196,53.468,0,-46.685,-80
197,53.48,0,-46.697,-80
198,53.491,0,-46.709,-80
199,53.561,0,-46.782,-80
200,53.596,0,-46.818,-43
201,53.596,0,-46.891,-43
202,53.596,0,-46.964,-43
203,53.596,0,-46.939,-43
204,53.596,0,-46.915,-43
205,53.596,0,-46.891,-43
206,53.596,0,-46.818,-43
207,53.596,0,-46.891,-43
208,53.596,0,-46.964,-43
209,53.632,0,-46.927,-43
210,53.702,0,-46.855,-43
211,53.737,0,-46.818,-43
212,53.719,0,-46.8,-43
213,53.702,0,-46.782,-43
214,53.693,0,-46.773,-43
215,53.684,0,-46.764,-43
216,53.675,0,-46.755,-43
217,53.667,0,-46.745,-43
218,53.658,0,-46.736,-43
219,53.649,0,-46.727,-43
220,53.64,0,-46.718,-43
221,53.632,0,-46.709,-43
222,53.623,0,-46.7,-43
223,53.614,0,-46.691,-43
224,53.605,0,-46.682,-43
225,53.596,0,-46.673,-43
226,53.596,0,-46.655,-43
227,53.596,0,-46.636,-43
228,53.596,0,-46.618,-43
229,53.596,0,-46.6,-43
230,53.596,0,-46.527,-43
231,53.561,0,-46.527,-43
232,53.526,0,-46.527,-43
233,53.456,0,-46.527,-43
234,53.456,0,-46.491,-43
235,53.456,0,-46.473,-43
236,53.456,0,-46.455,-43
237,53.456,0,-46.436,-43
238,53.456,0,-46.418,-43
239,53.456,0,-46.4,-43
240,53.456,0,-46.382,-43
241,53.456,0,-46.345,-43
242,53.456,0,-46.309,-43
243,53.456,0,-46.236,-43
244,53.421,0,-46.2,-43
245,53.351,0,-46.127,-43
246,53.316,0,-46.091,-43
247,53.316,0,-46.067,-43
248,53.316,0,-46.042,-43
249,53.316,0,-46.018,-43
250,53.316,0,-45.945,-43
251,53.316,0,-45.909,-43
252,53.316,0,-45.873,-43
253,53.316,0,-45.8,-43
254,53.316,0,-45.764,-43
255,53.316,0,-45.727,-43
256,53.316,0,-45.655,-43
257,53.316,0,-45.618,-43
258,53.316,0,-45.545,-43
259,53.316,0,-45.509,-43
260,53.281,0,-45.473,-43
261,53.211,0,-45.4,-43
262,53.175,0,-45.364,-43
263,53.187,0,-45.339,-43
264,53.199,0,-45.315,-43
265,53.211,0,-45.291,-43
266,53.246,0,-45.218,-43
267,53.281,0,-45.145,-43
268,53.316,0,-45.073,-43
269,53.246,0,-45.073,-43
270,53.175,0,-45.073,-43
271,53.175,0,-45,-43
272,53.175,0,-44.927,-43
273,53.175,0,-44.855,-43
274,53.175,0,-44.782,-43
275,53.175,0,-44.709,-43
276,53.175,0,-44.636,-43
277,53.187,0,-44.612,-43
278,53.199,0,-44.588,-43
279,53.211,0,-44.564,-43
280,53.211,0,-44.491,-43
281,53.246,0,-44.418,-43
282,53.281,0,-44.345,-43
283,53.281,0,-44.236,-43
284,53.316,0,-44.164,-43
285,53.351,0,-44.091,-43
286,53.351,0,-44.018,-43
287,53.386,0,-43.945,-43
288,53.421,0,-43.873,-43
289,53.386,0,-43.727,-43
290,53.351,0,-43.582,-43
291,53.351,0,-43.473,-43
292,53.316,0,-43.327,-43
293,53.351,0,-43.218,-43
294,53.421,0,-43.145,-43
295,53.456,0,-43.036,-43
296,53.456,0,-42.927,-43
297,53.456,0,-42.855,-43
298,53.456,0,-42.745,-43
299,53.491,0,-42.636,-43
300,53.526,0,-42.527,-43
301,53.561,0,-42.418,-43
302,53.596,0,-42.309,-43
303,53.596,0,-42.164,-43
304,53.632,0,-42.055,-43
305,53.632,0,-41.909,-43
306,53.667,0,-41.8,-43
307,53.667,0,-41.655,-43
308,53.702,0,-41.545,-43
309,53.702,0,-41.4,-43
310,53.737,0,-41.291,-43
311,53.737,0,-41.145,-43
312,53.772,0,-41.036,-43
313,53.807,0,-40.927,-43
314,53.877,0,-40.818,-43
315,53.912,0,-40.709,-43
316,53.947,0,-40.636,-43
317,53.982,0,-40.527,-43
318,54.018,0,-40.418,-43
319,54.088,0,-40.309,-43
320,54.123,0,-40.2,-43
321,54.158,0,-40.091,-43
322,54.193,0,-39.982,-43
323,54.298,0,-39.545,-43
324,54.368,0,-39.4,-43
325,54.404,0,-39.291,-43
326,54.474,0,-39.145,-43
327,54.544,0,-39.036,-43
328,54.614,0,-38.891,-43
329,54.649,0,-38.782,-43
330,54.719,0,-38.636,-43
331,54.789,0,-38.527,-43
332,54.86,0,-38.382,-43
333,54.895,0,-38.273,-43
334,54.965,0,-38.127,-43
335,55.035,0,-38.018,-43
336,55.105,0,-37.909,-43
337,55.14,0,-37.764,-43
338,55.211,0,-37.655,-43
339,55.281,0,-37.509,-43
340,55.351,0,-37.4,-43
341,55.386,0,-37.255,-43
342,55.456,0,-37.145,-43
343,55.526,0,-37,-43
344,55.596,0,-36.891,-43
345,55.632,0,-36.745,-43
346,55.702,0,-36.636,-43
347,55.772,0,-36.455,-43
348,55.842,0,-36.273,-43
349,55.912,0,-36.091,-43
350,55.982,0,-35.909,-43
351,56.053,0,-35.727,-43
352,56.123,0,-35.545,-43
353,56.193,0,-35.4,-43
354,56.263,0,-35.218,-43
355,56.333,0,-35.036,-43
356,56.404,0,-34.855,-43
357,56.474,0,-34.673,-43
358,56.544,0,-34.491,-43
359,56.614,0,-34.345,-43
360,56.719,0,-34.164,-43
