frame,x,y,z,roty
1,29.035,0,-53.4,8
2,29.035,0,-53.418,8
3,29.035,0,-53.436,8
4,29,0,-53.436,8
5,29,0,-53.455,8
6,29,0,-53.473,8
7,28.982,0,-53.473,8
8,28.965,0,-53.473,8
9,28.965,0,-53.509,8
10,28.953,0,-53.521,8
11,28.942,0,-53.533,8
12,28.93,0,-53.545,8
13,28.93,0,-53.558,8
14,28.93,0,-53.57,8
15,28.93,0,-53.582,8
16,28.895,0,-53.582,8
17,28.895,0,-53.618,8
18,28.883,0,-53.63,8
19,28.871,0,-53.642,8
20,28.86,0,-53.655,8
21,28.848,0,-53.667,8
22,28.836,0,-53.679,8
23,28.825,0,-53.691,8
24,28.825,0,-53.703,8
25,28.825,0,-53.715,8
26,28.825,0,-53.727,8
27,28.789,0,-53.727,8
28,28.789,0,-53.764,8
29,28.778,0,-53.776,8
30,28.766,0,-53.788,8
31,28.754,0,-53.8,8
32,28.737,0,-53.818,8
33,28.719,0,-53.836,8
34,28.684,0,-53.836,8
35,28.684,0,-53.873,8
36,28.649,0,-53.909,8
37,28.614,0,-53.945,8
38,28.579,0,-53.945,8
39,28.544,0,-53.982,8
40,28.509,0,-54.018,8
41,28.474,0,-54.055,8
42,28.439,0,-54.055,8
43,28.404,0,-54.091,8
44,28.368,0,-54.127,8
45,28.368,0,-54.164,8
46,28.333,0,-54.164,8
47,28.298,0,-54.2,8
48,28.263,0,-54.236,8
49,28.228,0,-54.273,8
50,28.193,0,-54.273,8
51,28.158,0,-54.309,8
52,28.123,0,-54.345,8
53,28.088,0,-54.345,8
54,28.053,0,-54.382,8
55,28.053,0,-54.418,8
56,28.018,0,-54.455,8
57,27.982,0,-54.455,8
58,27.947,0,-54.491,8
59,27.912,0,-54.527,8
60,27.912,0,-54.564,8
61,27.912,0,-54.582,8
62,27.912,0,-54.6,8
63,27.912,0,-54.618,8
64,27.912,0,-54.636,8
65,27.912,0,-54.655,8
66,27.912,0,-54.673,8
67,27.877,0,-54.709,8
68,27.807,0,-54.782,8
69,27.772,0,-54.818,8
70,27.807,0,-54.818,8
71,27.842,0,-54.818,8
72,27.877,0,-54.818,8
73,27.912,0,-54.818,8
74,27.912,0,-54.855,8
75,27.912,0,-54.891,8
76,27.912,0,-54.927,8
77,27.947,0,-54.964,8
78,27.947,0,-55,8
79,27.947,0,-55.036,8
80,27.947,0,-55.073,8
81,27.947,0,-55.109,8
82,27.982,0,-55.109,8
83,27.982,0,-55.145,8
84,27.982,0,-55.182,8
85,27.982,0,-55.218,8
86,27.982,0,-55.255,8
87,27.982,0,-55.291,8
88,28.018,0,-55.327,8
89,28.018,0,-55.364,8
90,28.018,0,-55.4,8
91,28.018,0,-55.436,8
92,28.018,0,-55.473,8
93,28.053,0,-55.509,8
94,28.053,0,-55.545,8
95,28.053,0,-55.582,8
96,28.053,0,-55.618,8
97,28.053,0,-55.655,8
98,28.053,0,-55.691,8
99,28.088,0,-55.727,8
100,28.088,0,-55.764,8
101,28.088,0,-55.782,8
102,28.088,0,-55.8,8
103,28.088,0,-55.836,8
104,28.123,0,-55.873,8
105,28.123,0,-55.909,8
106,28.123,0,-55.945,8
107,28.123,0,-55.982,8
108,28.123,0,-56.018,8
109,28.123,0,-56.055,8
110,28.158,0,-56.091,8
111,28.158,0,-56.127,8
112,28.158,0,-56.164,8
113,28.158,0,-56.2,8
114,28.158,0,-56.236,8
115,28.193,0,-56.273,8
116,28.193,0,-56.309,8
117,28.193,0,-56.345,8
118,28.193,0,-56.382,8
119,28.193,0,-56.418,8
120,28.193,0,-56.4,8
121,28.193,0,-56.382,8
122,28.193,0,-56.345,8
123,28.193,0,-56.273,8
124,28.193,0,-56.236,8
125,28.193,0,-56.164,8
126,28.193,0,-56.127,8
127,28.193,0,-56.164,8
128,28.193,0,-56.236,8
129,28.193,0,-56.273,8
130,28.193,0,-56.309,8
131,28.193,0,-56.382,8
132,28.193,0,-56.418,8
133,28.193,0,-56.455,8
134,28.193,0,-56.527,8
135,28.193,0,-56.564,8
136,28.193,0,-56.6,8
137,28.193,0,-56.636,8
138,28.193,0,-56.673,8
139,28.193,0,-56.709,8
140,28.216,0,-56.721,8
141,28.24,0,-56.733,8
142,28.263,0,-56.745,8
143,28.333,0,-56.782,8
144,28.368,0,-56.818,8
145,28.439,0,-56.855,8
146,28.509,0,-56.891,8
147,28.579,0,-56.927,8
148,28.649,0,-57,8
149,28.684,0,-57.036,8
150,28.754,0,-57.073,8
151,28.825,0,-57.109,8
152,28.895,0,-57.145,8
153,28.912,0,-57.145,8
154,28.93,0,-57.145,8
155,29,0,-57.182,8
156,29.07,0,-57.182,8
157,29.105,0,-57.182,8
158,29.175,0,-57.182,8
159,29.211,0,-57.218,8
160,29.281,0,-57.218,8
161,29.316,0,-57.218,8
162,29.386,0,-57.255,8
163,29.421,0,-57.255,8
164,29.491,0,-57.255,8
165,29.526,0,-57.291,8
166,29.596,0,-57.291,8
167,29.632,0,-57.364,8
168,29.667,0,-57.473,8
169,29.702,0,-57.545,8
170,29.737,0,-57.655,8
171,29.737,0,-57.727,8
172,29.737,0,-57.691,8
173,29.737,0,-57.618,8
174,29.737,0,-57.582,8
175,29.807,0,-57.582,8
176,29.877,0,-57.582,8
177,29.947,0,-57.582,8
178,30.018,0,-57.582,8
179,30.088,0,-57.582,8
180,30.158,0,-57.582,8
181,30.193,0,-57.618,8
182,30.228,0,-57.655,8
183,30.263,0,-57.691,8
184,30.333,0,-57.764,8
185,30.368,0,-57.8,8
186,30.404,0,-57.836,8
187,30.439,0,-57.873,8
188,30.509,0,-57.909,8
189,30.579,0,-57.982,8
190,30.649,0,-58.018,8
191,30.719,0,-58.091,8
192,30.789,0,-58.127,8
193,30.825,0,-58.2,8
194,30.895,0,-58.236,8
195,30.965,0,-58.309,8
196,31.035,0,-58.345,8
197,31.105,0,-58.418,8
198,31.175,0,-58.455,8
199,31.246,0,-58.527,8
200,31.316,0,-58.564,8
201,31.386,0,-58.636,8
202,31.456,0,-58.673,8
203,31.526,0,-58.745,8
204,31.596,0,-58.782,8
205,31.667,0,-58.855,8
206,31.702,0,-58.891,8
207,31.772,0,-58.891,8
208,31.842,0,-58.855,8
209,31.877,0,-58.855,8
210,31.947,0,-58.818,8
211,32.018,0,-58.782,8
212,32.053,0,-58.782,8
213,32.123,0,-58.745,8
214,32.193,0,-58.709,8
215,32.228,0,-58.709,8
216,32.298,0,-58.673,8
217,32.368,0,-58.636,8
218,32.404,0,-58.636,8
219,32.474,0,-58.6,8
220,32.544,0,-58.564,8
221,32.579,0,-58.564,8
222,32.649,0,-58.527,8
223,32.719,0,-58.491,8
224,32.754,0,-58.491,8
225,32.825,0,-58.455,8
226,32.895,0,-58.418,8
227,32.965,0,-58.382,8
228,33.035,0,-58.345,8
229,33.105,0,-58.309,8
230,33.105,0,-58.273,8
231,33.105,0,-58.236,8
232,33.105,0,-58.218,8
233,33.105,0,-58.2,8
234,33.105,0,-58.164,8
235,33.105,0,-58.145,8
236,33.105,0,-58.127,8
237,33.105,0,-58.091,8
238,33.105,0,-58.055,8
239,33.105,0,-58.036,8
240,33.105,0,-58.018,-12
241,33.14,0,-57.982,-12
242,33.211,0,-57.909,-12
243,33.246,0,-57.873,-12
244,33.281,0,-57.8,-12
245,33.351,0,-57.727,-12
246,33.386,0,-57.655,-12
247,33.421,0,-57.582,-12
248,33.491,0,-57.509,-12
249,33.526,0,-57.436,-12
250,33.561,0,-57.4,-12
251,33.596,0,-57.364,-12
252,33.632,0,-57.327,-12
253,33.632,0,-57.291,-12
254,33.667,0,-57.255,-12
255,33.702,0,-57.255,-12
256,33.737,0,-57.218,-12
257,33.772,0,-57.182,-12
258,33.807,0,-57.145,-12
259,33.842,0,-57.109,-12
260,33.912,0,-57.036,-12
261,33.947,0,-57,-12
262,33.877,0,-57,-12
263,33.807,0,-57,-12
264,33.807,0,-56.927,-12
265,33.807,0,-56.891,-12
266,33.807,0,-56.818,-12
267,33.807,0,-56.745,-12
268,33.807,0,-56.709,-12
269,33.807,0,-56.636,-12
270,33.807,0,-56.564,-12
271,33.807,0,-56.527,-12
272,33.807,0,-56.455,-12
273,33.807,0,-56.382,-12
274,33.807,0,-56.345,-12
275,33.807,0,-56.273,-12
276,33.807,0,-56.2,-12
277,33.807,0,-56.127,-12
278,33.807,0,-56.055,-12
279,33.807,0,-55.982,-12
280,33.772,0,-55.873,-12
281,33.702,0,-55.8,-12
282,33.667,0,-55.691,-12
283,33.667,0,-55.655,-12
284,33.667,0,-55.618,-12
285,33.632,0,-55.582,-12
286,33.632,0,-55.509,-12
287,33.632,0,-55.473,-12
288,33.596,0,-55.4,-12
289,33.596,0,-55.364,-12
290,33.596,0,-55.291,-12
291,33.561,0,-55.255,-12
292,33.561,0,-55.182,-12
293,33.561,0,-55.145,-12
294,33.561,0,-55.073,-12
295,33.526,0,-55,-12
296,33.526,0,-54.964,-12
297,33.509,0,-54.945,-12
298,33.491,0,-54.927,-12
299,33.456,0,-54.891,-12
300,33.421,0,-54.855,-12
301,33.351,0,-54.782,-12
302,33.316,0,-54.745,-12
303,33.281,0,-54.709,-12
304,33.246,0,-54.673,-12
305,33.211,0,-54.6,-12
306,33.175,0,-54.491,-12
307,33.14,0,-54.418,-12
308,33.07,0,-54.345,-12
309,33.035,0,-54.273,-12
310,33,0,-54.164,-12
311,32.965,0,-54.091,-12
312,32.958,0,-54.091,-12
313,32.951,0,-54.091,-12
314,32.944,0,-54.091,-12
315,32.937,0,-54.091,-12
316,32.93,0,-54.091,-12
317,32.86,0,-54.091,-12
318,32.825,0,-54.091,-12
319,32.789,0,-54.091,-12
320,32.719,0,-54.091,-12
321,32.684,0,-54.091,-12
322,32.614,0,-54.055,-12
323,32.614,0,-54.018,-12
324,32.614,0,-53.945,-12
325,32.579,0,-53.909,-12
326,32.579,0,-53.836,-12
327,32.544,0,-53.764,-12
328,32.544,0,-53.727,-12
329,32.509,0,-53.655,-12
330,32.509,0,-53.618,-12
331,32.509,0,-53.545,-12
332,32.474,0,-53.473,-12
333,32.474,0,-53.436,-12
334,32.439,0,-53.364,-12
335,32.439,0,-53.327,-12
336,32.404,0,-53.255,-12
337,32.404,0,-53.182,-12
338,32.404,0,-53.145,-12
339,32.368,0,-53.073,-12
340,32.368,0,-53.036,-12
341,32.333,0,-52.964,-12
342,32.333,0,-52.891,-12
343,32.298,0,-52.855,-12
344,32.298,0,-52.782,-12
345,32.298,0,-52.745,-12
346,32.263,0,-52.673,-12
347,32.263,0,-52.564,-12
348,32.263,0,-52.491,-12
349,32.263,0,-52.382,-12
350,32.263,0,-52.273,-12
351,32.263,0,-52.2,-12
352,32.263,0,-52.091,-12
353,32.263,0,-52.018,-12
354,32.263,0,-51.909,-12
355,32.263,0,-51.836,-12
