frame,x,y,z,roty
1,38.474,0,-47.182,-60
2,38.439,0,-47.109,-60
3,38.439,0,-47.036,-60
4,38.439,0,-46.964,-60
5,38.404,0,-46.891,-60
6,38.368,0,-46.782,-60
7,38.368,0,-46.709,-60
8,38.333,0,-46.6,-60
9,38.298,0,-46.527,-60
10,38.298,0,-46.503,-60
11,38.298,0,-46.479,-60
12,38.298,0,-46.455,-60
13,38.298,0,-46.418,-60
14,38.298,0,-46.345,-60
15,38.298,0,-46.309,-60
16,38.298,0,-46.236,-60
17,38.298,0,-46.164,-60
18,38.298,0,-46.091,-60
19,38.263,0,-46.018,-60
20,38.228,0,-45.945,-60
21,38.193,0,-45.873,-60
22,38.158,0,-45.8,-60
23,38.158,0,-45.727,-60
24,38.158,0,-45.655,-60
25,38.158,0,-45.63,-60
26,38.158,0,-45.606,-60
27,38.158,0,-45.582,-60
28,38.158,0,-45.509,-60
29,38.158,0,-45.436,-60
30,38.158,0,-45.364,-60
31,38.123,0,-45.327,-60
32,38.053,0,-45.255,-60
33,38.018,0,-45.218,-60
34,38.018,0,-45.182,-60
35,38.018,0,-45.145,-60
36,38.018,0,-45.073,-60
37,38.018,0,-45.036,-60
38,38.018,0,-45.018,-60
39,38.018,0,-45,-60
40,38.018,0,-44.964,-60
41,38.018,0,-44.945,-60
42,38.018,0,-44.927,-60
43,38.018,0,-44.855,-60
44,38.018,0,-44.782,-60
45,38.018,0,-44.77,-60
46,38.018,0,-44.758,-60
47,38.018,0,-44.745,-60
48,38.018,0,-44.733,-60
49,38.018,0,-44.721,-60
50,38.018,0,-44.709,-60
51,38.018,0,-44.636,-60
52,38.053,0,-44.564,-60
53,38.088,0,-44.491,-60
54,38.123,0,-44.418,-60
55,38.158,0,-44.345,-60
56,38.158,0,-44.382,-60
57,38.158,0,-44.418,-60
58,38.158,0,-44.491,-60
59,38.088,0,-44.491,-60
60,38.018,0,-44.491,-120
61,37.982,0,-44.527,-120
62,37.912,0,-44.6,-120
63,37.877,0,-44.636,-120
64,37.807,0,-44.636,-120
65,37.737,0,-44.636,-120
66,37.702,0,-44.709,-120
67,37.667,0,-44.745,-120
68,37.596,0,-44.818,-120
69,37.561,0,-44.855,-120
70,37.526,0,-44.927,-120
71,37.491,0,-45,-120
72,37.456,0,-45.036,-120
73,37.386,0,-45.109,-120
74,37.351,0,-45.145,-120
75,37.316,0,-45.218,-120
