frame,x,y,z,roty
1,27.772,0,-24.055,8
2,27.842,0,-24.018,8
3,27.877,0,-24.018,8
4,27.912,0,-23.982,8
5,27.947,0,-23.945,8
6,27.982,0,-23.945,8
7,28.053,0,-23.909,8
8,28.088,0,-23.873,8
9,28.123,0,-23.873,8
10,28.158,0,-23.836,8
11,28.193,0,-23.8,8
12,28.263,0,-23.8,8
13,28.298,0,-23.764,8
14,28.333,0,-23.727,8
15,28.368,0,-23.727,8
16,28.404,0,-23.691,8
17,28.474,0,-23.691,8
18,28.509,0,-23.655,8
19,28.544,0,-23.618,8
20,28.579,0,-23.618,8
21,28.614,0,-23.582,8
22,28.684,0,-23.545,8
23,28.719,0,-23.545,8
24,28.754,0,-23.509,8
25,28.789,0,-23.473,8
26,28.825,0,-23.473,8
27,28.895,0,-23.436,8
28,28.93,0,-23.4,8
29,28.965,0,-23.4,8
30,29,0,-23.364,8
31,29.07,0,-23.327,8
32,29.105,0,-23.327,8
33,29.14,0,-23.291,8
34,29.175,0,-23.291,8
35,29.211,0,-23.255,8
36,29.281,0,-23.218,8
37,29.316,0,-23.218,8
38,29.351,0,-23.182,8
39,29.386,0,-23.145,8
40,29.421,0,-23.145,8
41,29.491,0,-23.109,8
42,29.526,0,-23.073,8
43,29.561,0,-23.073,8
44,29.596,0,-23.036,8
45,29.632,0,-23,8
46,29.702,0,-23,8
47,29.737,0,-22.964,8
48,29.772,0,-22.927,8
49,29.807,0,-22.927,8
50,29.842,0,-22.891,8
51,29.912,0,-22.891,8
52,29.947,0,-22.855,8
53,29.982,0,-22.818,8
54,30.018,0,-22.818,8
55,30.053,0,-22.782,8
56,30.123,0,-22.745,8
57,30.158,0,-22.745,8
58,30.193,0,-22.709,8
59,30.228,0,-22.673,8
60,30.263,0,-22.673,8
61,30.333,0,-22.636,8
62,30.368,0,-22.6,8
63,30.404,0,-22.6,8
64,30.439,0,-22.564,8
65,30.474,0,-22.527,8
66,30.544,0,-22.527,8
67,30.579,0,-22.491,8
68,30.614,0,-22.491,8
69,30.649,0,-22.455,8
70,30.719,0,-22.418,8
71,30.754,0,-22.418,8
72,30.789,0,-22.382,8
73,30.825,0,-22.345,8
74,30.86,0,-22.345,8
75,30.93,0,-22.309,8
76,30.965,0,-22.273,8
77,31,0,-22.273,8
78,31.035,0,-22.236,8
79,31.07,0,-22.2,8
80,31.14,0,-22.2,8
81,31.175,0,-22.164,8
82,31.211,0,-22.127,8
83,31.246,0,-22.127,8
84,31.281,0,-22.091,8
85,31.351,0,-22.091,8
86,31.386,0,-22.055,8
87,31.421,0,-22.018,8
88,31.456,0,-22.018,8
89,31.491,0,-21.982,8
