frame,x,y,z,roty
1,49.667,0,-26.455,-23
2,49.667,0,-26.418,-23
3,49.667,0,-26.382,-23
4,49.667,0,-26.309,-23
5,49.667,0,-26.285,-23
6,49.667,0,-26.261,-23
7,49.667,0,-26.236,-23
8,49.667,0,-26.164,-23
9,49.702,0,-26.127,-23
10,49.772,0,-26.055,-23
11,49.807,0,-26.018,-23
12,49.807,0,-25.982,-23
13,49.807,0,-25.945,-23
14,49.807,0,-25.873,-23
15,49.807,0,-25.836,-23
16,49.807,0,-25.8,-23
17,49.807,0,-25.727,-23
18,49.807,0,-25.691,-23
19,49.807,0,-25.655,-23
20,49.807,0,-25.582,-23
21,49.807,0,-25.509,-23
22,49.807,0,-25.436,-23
23,49.807,0,-25.412,-23
24,49.807,0,-25.388,-23
25,49.807,0,-25.364,-23
26,49.807,0,-25.291,-23
27,49.807,0,-25.218,-23
28,49.807,0,-25.145,-23
29,49.807,0,-25.121,-23
30,49.807,0,-25.097,-110
31,49.807,0,-25.073,-110
32,49.807,0,-25,-110
33,49.807,0,-24.964,-110
34,49.807,0,-24.927,-110
35,49.807,0,-24.855,-110
36,49.807,0,-24.83,-110
37,49.807,0,-24.806,-110
38,49.807,0,-24.782,-110
39,49.807,0,-24.709,-110
40,49.807,0,-24.636,-110
41,49.807,0,-24.564,-110
42,49.819,0,-24.552,-110
43,49.83,0,-24.539,-110
44,49.842,0,-24.527,-110
45,49.912,0,-24.455,-110
46,49.947,0,-24.418,-110
47,49.956,0,-24.409,-110
48,49.965,0,-24.4,-110
49,49.974,0,-24.391,-110
50,49.982,0,-24.382,-110
51,50.053,0,-24.309,-110
52,50.088,0,-24.273,-110
53,50.088,0,-24.248,-110
54,50.088,0,-24.224,-110
55,50.088,0,-24.2,-110
56,50.088,0,-24.127,-110
57,50.105,0,-24.127,-110
58,50.123,0,-24.127,-110
59,50.14,0,-24.127,-110
60,50.158,0,-24.127,-110
61,50.228,0,-24.127,-110
62,50.228,0,-24.091,-110
63,50.228,0,-24.055,-110
64,50.228,0,-24.018,-110
65,50.228,0,-23.982,-110
66,50.246,0,-23.964,-110
67,50.263,0,-23.945,-110
68,50.333,0,-23.873,-110
69,50.368,0,-23.836,-110
70,50.404,0,-23.836,-110
71,50.439,0,-23.836,-110
72,50.509,0,-23.836,-110
73,50.514,0,-23.836,-110
74,50.519,0,-23.836,-110
75,50.524,0,-23.836,-110
76,50.529,0,-23.836,-110
77,50.534,0,-23.836,-110
78,50.539,0,-23.836,-110
79,50.544,0,-23.836,-110
80,50.579,0,-23.836,-110
81,50.614,0,-23.836,-110
82,50.649,0,-23.836,-110
83,50.684,0,-23.836,-110
84,50.719,0,-23.836,-110
85,50.789,0,-23.836,-110
86,50.86,0,-23.836,-110
87,50.93,0,-23.836,-110
88,50.937,0,-23.836,-110
89,50.944,0,-23.836,-110
90,50.951,0,-23.836,-110
91,50.958,0,-23.836,-110
92,50.965,0,-23.836,-110
93,51,0,-23.836,-110
94,51.035,0,-23.836,-110
95,51.105,0,-23.836,-110
96,51.14,0,-23.836,-110
97,51.175,0,-23.836,-110
98,51.211,0,-23.836,-110
99,51.211,0,-23.764,-110
100,51.211,0,-23.691,-110
101,51.219,0,-23.691,-110
102,51.228,0,-23.691,-110
103,51.237,0,-23.691,-110
104,51.246,0,-23.691,-110
105,51.254,0,-23.691,-110
106,51.263,0,-23.691,-110
107,51.272,0,-23.691,-110
108,51.281,0,-23.691,-110
109,51.351,0,-23.691,-110
110,51.351,0,-23.618,-110
111,51.351,0,-23.545,-110
112,51.351,0,-23.582,-110
113,51.351,0,-23.618,-110
114,51.351,0,-23.691,-110
115,51.386,0,-23.691,-110
116,51.421,0,-23.691,-110
117,51.491,0,-23.691,-110
118,51.496,0,-23.691,-110
119,51.501,0,-23.691,-110
120,51.506,0,-23.691,-110
121,51.511,0,-23.691,-110
122,51.516,0,-23.691,-110
123,51.521,0,-23.691,-110
124,51.526,0,-23.691,-110
125,51.544,0,-23.691,-110
126,51.561,0,-23.691,-110
127,51.579,0,-23.691,-110
128,51.596,0,-23.691,-110
129,51.614,0,-23.691,-110
130,51.632,0,-23.691,-110
131,51.632,0,-23.673,-110
132,51.632,0,-23.655,-140
133,51.667,0,-23.655,-140
134,51.667,0,-23.618,-140
135,51.702,0,-23.618,-140
136,51.702,0,-23.582,-140
137,51.737,0,-23.582,-140
138,51.737,0,-23.545,-140
139,51.772,0,-23.545,-140
140,51.754,0,-23.545,-140
141,51.737,0,-23.545,-140
142,51.719,0,-23.545,-140
143,51.702,0,-23.545,-140
144,51.632,0,-23.545,-140
145,51.702,0,-23.545,-140
146,51.772,0,-23.545,-140
147,51.784,0,-23.545,-140
148,51.795,0,-23.545,-140
149,51.807,0,-23.545,-160
150,51.807,0,-23.582,-160
151,51.825,0,-23.582,-160
152,51.842,0,-23.582,-160
153,51.842,0,-23.6,-160
154,51.842,0,-23.618,-160
155,51.877,0,-23.618,-160
156,51.895,0,-23.618,-160
157,51.912,0,-23.618,-160
158,51.912,0,-23.655,-160
159,51.93,0,-23.655,-160
160,51.947,0,-23.655,-160
161,51.947,0,-23.673,-160
162,51.947,0,-23.691,-160
163,51.982,0,-23.691,-160
164,51.994,0,-23.703,-160
165,52.006,0,-23.715,-160
166,52.018,0,-23.727,-160
167,52.035,0,-23.727,-160
168,52.053,0,-23.727,-160
169,52.053,0,-23.745,-160
170,52.053,0,-23.764,-160
171,52.088,0,-23.764,-160
172,52.099,0,-23.764,-160
173,52.111,0,-23.764,-160
174,52.123,0,-23.764,-160
175,52.123,0,-23.8,-160
176,52.14,0,-23.8,-160
177,52.158,0,-23.8,-160
178,52.175,0,-23.818,-160
179,52.193,0,-23.836,-160
180,52.202,0,-23.845,-90
181,52.211,0,-23.855,-90
182,52.219,0,-23.864,-90
183,52.228,0,-23.873,-90
184,52.263,0,-23.909,-90
185,52.281,0,-23.927,-90
186,52.298,0,-23.945,-90
187,52.333,0,-23.982,-90
188,52.333,0,-24.018,-90
189,52.333,0,-24.055,-90
190,52.333,0,-24.127,-90
191,52.333,0,-24.152,-90
192,52.333,0,-24.176,-90
193,52.333,0,-24.2,-90
194,52.333,0,-24.273,-90
195,52.333,0,-24.309,-90
196,52.333,0,-24.345,-90
197,52.333,0,-24.382,-90
198,52.333,0,-24.418,-90
199,52.404,0,-24.418,-90
200,52.474,0,-24.418,-90
201,52.477,0,-24.415,-90
202,52.48,0,-24.412,-90
203,52.482,0,-24.409,-90
204,52.485,0,-24.406,-90
205,52.488,0,-24.403,-90
206,52.491,0,-24.4,-90
207,52.494,0,-24.397,-90
208,52.497,0,-24.394,-90
209,52.5,0,-24.391,-90
210,52.503,0,-24.388,-35
211,52.506,0,-24.385,-35
212,52.509,0,-24.382,-35
213,52.509,0,-24.364,-35
214,52.509,0,-24.345,-35
215,52.544,0,-24.345,-35
216,52.544,0,-24.327,-35
217,52.544,0,-24.309,-35
218,52.579,0,-24.309,-35
219,52.596,0,-24.291,-35
220,52.614,0,-24.273,-35
221,52.614,0,-24.268,-35
222,52.614,0,-24.262,-35
223,52.614,0,-24.257,-35
224,52.614,0,-24.252,-35
225,52.614,0,-24.247,-35
226,52.614,0,-24.242,-35
227,52.614,0,-24.236,-35
228,52.614,0,-24.2,-35
229,52.614,0,-24.164,-35
230,52.614,0,-24.127,-35
231,52.614,0,-24.103,-35
232,52.614,0,-24.079,-35
233,52.614,0,-24.055,-35
234,52.614,0,-23.982,-35
235,52.614,0,-23.964,-35
236,52.614,0,-23.945,-35
237,52.614,0,-23.927,-35
238,52.614,0,-23.909,-35
239,52.614,0,-23.836,-35
240,52.614,0,-23.818,-35
241,52.614,0,-23.8,-35
242,52.614,0,-23.782,-35
243,52.614,0,-23.764,-35
244,52.614,0,-23.691,-35
245,52.614,0,-23.667,-35
246,52.614,0,-23.642,-35
247,52.614,0,-23.618,-35
248,52.614,0,-23.545,-35
249,52.614,0,-23.521,-35
250,52.614,0,-23.497,-35
251,52.614,0,-23.473,-35
252,52.614,0,-23.4,-35
253,52.614,0,-23.376,-35
254,52.614,0,-23.352,-35
255,52.614,0,-23.327,-35
256,52.614,0,-23.255,-35
257,52.614,0,-23.218,-35
258,52.614,0,-23.182,-35
259,52.614,0,-23.109,-35
260,52.579,0,-23.073,-35
261,52.579,0,-23,-35
262,52.544,0,-22.964,-35
263,52.509,0,-22.927,-35
264,52.509,0,-22.855,-35
265,52.474,0,-22.818,-35
266,52.474,0,-22.745,-35
267,52.474,0,-22.673,-35
268,52.474,0,-22.636,-35
269,52.474,0,-22.6,-35
270,52.474,0,-22.527,-35
271,52.474,0,-22.491,-35
272,52.474,0,-22.455,-35
273,52.474,0,-22.382,-35
274,52.474,0,-22.345,-35
275,52.474,0,-22.309,-35
276,52.474,0,-22.236,-35
277,52.439,0,-22.164,-35
278,52.404,0,-22.127,-35
279,52.404,0,-22.055,-35
280,52.368,0,-22.018,-35
281,52.333,0,-21.945,-35
282,52.333,0,-21.836,-35
283,52.333,0,-21.764,-35
284,52.333,0,-21.655,-35
285,52.333,0,-21.618,-35
286,52.333,0,-21.582,-35
287,52.333,0,-21.509,-35
288,52.368,0,-21.691,-35
289,52.298,0,-21.545,-35
290,52.263,0,-21.364,-35
291,52.228,0,-21.218,-35
292,52.193,0,-21.073,-35
293,52.158,0,-20.964,-35
294,52.123,0,-20.855,-35
295,52.053,0,-20.709,-35
296,52.018,0,-20.6,-35
297,51.982,0,-20.491,-35
298,51.947,0,-20.382,-35
299,51.912,0,-20.273,-35
300,51.842,0,-20.127,-35
301,51.807,0,-20.018,-35
302,51.772,0,-19.909,-35
303,51.737,0,-19.764,-35
304,51.667,0,-19.618,-35
305,51.632,0,-19.509,-35
306,51.596,0,-19.364,-35
307,51.561,0,-19.218,-35
308,51.491,0,-19.073,-35
309,51.456,0,-18.964,-35
310,51.421,0,-18.818,-35
311,51.386,0,-18.673,-35
312,51.316,0,-18.527,-35
313,51.281,0,-18.418,-35
314,51.246,0,-18.273,-35
315,51.211,0,-18.127,-35
316,51.14,0,-17.982,-35
317,51.105,0,-17.873,-35
318,51.07,0,-17.727,-35
319,51.035,0,-17.691,-35
320,51,0,-17.655,-35
321,50.982,0,-17.636,-35
322,50.965,0,-17.618,-35
323,50.86,0,-17.473,-35
324,50.754,0,-17.364,-35
325,50.684,0,-17.218,-35
326,50.579,0,-17.109,-35
327,50.474,0,-16.964,-35
328,50.368,0,-16.855,-35
329,50.263,0,-16.709,-35
330,50.193,0,-16.6,-35
331,50.088,0,-16.455,-35
332,49.982,0,-16.345,-35
333,49.877,0,-16.2,-35
334,49.807,0,-16.091,-35
335,49.702,0,-15.945,-35
336,49.596,0,-15.836,-35
337,49.491,0,-15.691,-35
338,49.421,0,-15.582,-35
339,49.316,0,-15.436,-35
340,49.211,0,-15.327,-35
341,49.105,0,-15.182,-35
342,49,0,-15.073,-35
343,48.93,0,-14.927,-35
344,48.825,0,-14.818,-35
345,48.719,0,-14.673,-35
346,48.614,0,-14.527,-35
347,48.544,0,-14.418,-35
348,48.439,0,-14.273,-35
349,48.333,0,-14.164,-35
350,48.228,0,-14.018,-35
351,48.158,0,-13.909,-35
352,48.053,0,-13.764,-35
353,47.947,0,-13.655,-35
354,47.842,0,-13.509,-35
355,47.737,0,-13.4,-35
356,47.667,0,-13.255,-35
357,47.561,0,-13.145,-35
358,47.456,0,-13,-35
359,47.351,0,-12.891,-35
360,47.281,0,-12.745,-35
