frame,x,y,z
1,66.93,0,-46.636
2,66.93,0,-46.6
3,66.93,0,-46.527
4,66.93,0,-46.455
5,66.93,0,-46.382
6,66.947,0,-46.364
7,66.965,0,-46.345
8,67.035,0,-46.273
9,67.07,0,-46.236
10,67.07,0,-46.2
11,67.035,0,-46.164
12,67.018,0,-46.145
13,67,0,-46.127
14,67,0,-46.091
15,67,0,-46.055
16,66.965,0,-46.018
17,66.947,0,-46
18,66.93,0,-45.982
19,66.93,0,-45.945
20,66.93,0,-45.873
21,66.93,0,-45.8
22,66.925,0,-45.8
23,66.921,0,-45.8
24,66.917,0,-45.8
25,66.912,0,-45.8
26,66.908,0,-45.8
27,66.904,0,-45.8
28,66.899,0,-45.8
29,66.895,0,-45.8
30,66.825,0,-45.8
31,66.789,0,-45.8
32,66.789,0,-45.727
33,66.789,0,-45.655
34,66.754,0,-45.618
35,66.684,0,-45.545
36,66.649,0,-45.509
37,66.644,0,-45.509
38,66.639,0,-45.509
39,66.634,0,-45.509
40,66.629,0,-45.509
41,66.624,0,-45.509
42,66.619,0,-45.509
43,66.614,0,-45.509
44,66.579,0,-45.509
45,66.544,0,-45.509
46,66.509,0,-45.509
47,66.491,0,-45.491
48,66.474,0,-45.473
49,66.456,0,-45.455
50,66.439,0,-45.436
51,66.404,0,-45.4
52,66.386,0,-45.382
53,66.368,0,-45.364
54,66.333,0,-45.364
55,66.298,0,-45.364
56,66.228,0,-45.364
57,66.211,0,-45.382
58,66.193,0,-45.4
59,66.123,0,-45.473
60,66.088,0,-45.509
61,66.078,0,-45.514
62,66.068,0,-45.519
63,66.058,0,-45.525
64,66.048,0,-45.53
65,66.038,0,-45.535
66,66.028,0,-45.54
67,66.018,0,-45.545
68,65.947,0,-45.582
69,65.877,0,-45.618
70,65.807,0,-45.655
71,65.798,0,-45.655
72,65.789,0,-45.655
73,65.781,0,-45.655
74,65.772,0,-45.655
75,65.737,0,-45.655
76,65.702,0,-45.655
77,65.667,0,-45.655
78,65.667,0,-45.691
79,65.667,0,-45.727
80,65.667,0,-45.8
81,65.655,0,-45.812
82,65.643,0,-45.824
83,65.632,0,-45.836
84,65.561,0,-45.909
85,65.526,0,-45.945
86,65.509,0,-45.964
87,65.491,0,-45.982
88,65.421,0,-46.055
89,65.386,0,-46.091
90,65.386,0,-46.109
91,65.386,0,-46.127
92,65.386,0,-46.145
93,65.386,0,-46.164
94,65.386,0,-46.236
95,65.386,0,-46.248
96,65.386,0,-46.261
97,65.386,0,-46.273
98,65.386,0,-46.345
99,65.386,0,-46.382
100,65.368,0,-46.4
101,65.351,0,-46.418
102,65.281,0,-46.491
103,65.246,0,-46.527
104,65.281,0,-46.564
105,65.351,0,-46.636
106,65.386,0,-46.673
107,65.351,0,-46.673
108,65.316,0,-46.673
109,65.246,0,-46.673
110,65.246,0,-46.745
111,65.246,0,-46.818
112,65.269,0,-46.818
113,65.292,0,-46.818
114,65.316,0,-46.818
115,65.386,0,-46.818
116,65.386,0,-46.891
117,65.386,0,-46.964
118,65.386,0,-46.982
119,65.386,0,-47
120,65.386,0,-47.073
121,65.386,0,-47.109
122,65.421,0,-47.109
123,65.491,0,-47.109
124,65.526,0,-47.109
125,65.53,0,-47.113
126,65.534,0,-47.117
127,65.538,0,-47.121
128,65.542,0,-47.125
129,65.546,0,-47.129
130,65.55,0,-47.133
131,65.554,0,-47.137
132,65.558,0,-47.141
133,65.561,0,-47.145
134,65.632,0,-47.218
135,65.667,0,-47.255
136,65.702,0,-47.255
137,65.772,0,-47.255
138,65.807,0,-47.255
139,65.877,0,-47.255
140,65.947,0,-47.255
141,65.956,0,-47.255
142,65.965,0,-47.255
143,65.974,0,-47.255
144,65.982,0,-47.255
145,65.991,0,-47.255
146,66,0,-47.255
147,66.009,0,-47.255
148,66.018,0,-47.255
149,66.088,0,-47.255
150,66.102,0,-47.255
151,66.116,0,-47.255
152,66.13,0,-47.255
153,66.144,0,-47.255
154,66.158,0,-47.255
155,66.228,0,-47.255
156,66.298,0,-47.255
157,66.368,0,-47.255
158,66.404,0,-47.255
159,66.439,0,-47.255
160,66.509,0,-47.255
161,66.514,0,-47.26
162,66.519,0,-47.265
163,66.524,0,-47.27
164,66.529,0,-47.275
165,66.534,0,-47.281
166,66.539,0,-47.286
167,66.544,0,-47.291
168,66.614,0,-47.364
169,66.649,0,-47.4
170,66.649,0,-47.382
171,66.649,0,-47.364
172,66.684,0,-47.364
173,66.684,0,-47.327
174,66.719,0,-47.327
175,66.719,0,-47.291
176,66.754,0,-47.291
177,66.754,0,-47.255
178,66.789,0,-47.255
179,66.789,0,-47.273
180,66.789,0,-47.291
181,66.789,0,-47.309
182,66.789,0,-47.327
183,66.789,0,-47.4
184,66.801,0,-47.4
185,66.813,0,-47.4
186,66.825,0,-47.4
187,66.86,0,-47.4
188,66.877,0,-47.4
189,66.895,0,-47.4
190,66.93,0,-47.4
191,66.93,0,-47.418
192,66.93,0,-47.436
193,66.93,0,-47.509
194,66.93,0,-47.545
195,66.93,0,-47.473
196,66.93,0,-47.4
197,66.93,0,-47.436
198,66.93,0,-47.509
199,66.93,0,-47.545
200,66.947,0,-47.564
201,66.965,0,-47.582
202,67,0,-47.618
203,67.035,0,-47.655
204,67.07,0,-47.691
205,67.105,0,-47.727
206,67.14,0,-47.764
207,67.175,0,-47.8
208,67.211,0,-47.836
209,67.246,0,-47.873
210,67.281,0,-47.909
211,67.316,0,-47.945
212,67.351,0,-47.982
213,67.386,0,-48.018
214,67.421,0,-48.055
215,67.456,0,-48.091
216,67.526,0,-48.164
217,67.509,0,-48.145
218,67.491,0,-48.127
219,67.456,0,-48.091
220,67.421,0,-48.055
221,67.386,0,-48.018
222,67.351,0,-47.982
223,67.316,0,-47.945
224,67.281,0,-47.909
225,67.246,0,-47.873
226,67.211,0,-47.836
227,67.228,0,-47.818
228,67.246,0,-47.8
229,67.263,0,-47.782
230,67.281,0,-47.764
231,67.292,0,-47.752
232,67.304,0,-47.739
233,67.316,0,-47.727
234,67.316,0,-47.709
235,67.316,0,-47.691
236,67.351,0,-47.691
237,67.368,0,-47.673
238,67.386,0,-47.655
239,67.386,0,-47.636
240,67.386,0,-47.618
241,67.421,0,-47.618
242,67.439,0,-47.6
243,67.456,0,-47.582
244,67.468,0,-47.57
245,67.48,0,-47.558
246,67.491,0,-47.545
247,67.509,0,-47.527
248,67.526,0,-47.509
249,67.538,0,-47.497
250,67.55,0,-47.485
251,67.561,0,-47.473
252,67.561,0,-47.455
253,67.561,0,-47.436
254,67.596,0,-47.436
255,67.614,0,-47.418
256,67.632,0,-47.4
257,67.632,0,-47.382
258,67.632,0,-47.364
259,67.667,0,-47.364
260,67.684,0,-47.345
