frame,x,y,z,roty
1,59.351,0,-62.236,24
2,59.386,0,-62.273,24
3,59.421,0,-62.273,24
4,59.456,0,-62.309,24
5,59.491,0,-62.309,24
6,59.526,0,-62.345,24
7,59.561,0,-62.345,24
8,59.596,0,-62.382,24
9,59.667,0,-62.418,24
10,59.667,0,-62.382,24
11,59.667,0,-62.345,24
12,59.667,0,-62.309,24
13,59.667,0,-62.273,24
14,59.678,0,-62.273,24
15,59.69,0,-62.273,24
16,59.702,0,-62.273,24
17,59.713,0,-62.273,24
18,59.725,0,-62.273,24
19,59.737,0,-62.273,24
20,59.737,0,-62.291,24
21,59.737,0,-62.309,24
22,59.772,0,-62.309,24
23,59.789,0,-62.309,24
24,59.807,0,-62.309,24
25,59.819,0,-62.309,24
26,59.83,0,-62.309,24
27,59.842,0,-62.309,24
28,59.86,0,-62.327,24
29,59.877,0,-62.345,-47
30,59.889,0,-62.345,-47
31,59.901,0,-62.345,-47
32,59.912,0,-62.345,-47
33,59.924,0,-62.345,-47
34,59.936,0,-62.345,-47
35,59.947,0,-62.345,-47
36,59.965,0,-62.364,-47
37,59.982,0,-62.382,-47
38,59.994,0,-62.382,-47
39,60.006,0,-62.382,-47
40,60.018,0,-62.382,-47
41,60.029,0,-62.382,-47
42,60.041,0,-62.382,-47
43,60.053,0,-62.382,-47
44,60.07,0,-62.4,-47
45,60.088,0,-62.418,-47
46,60.088,0,-62.382,-47
47,60.095,0,-62.382,-47
48,60.102,0,-62.382,-47
49,60.109,0,-62.382,-47
50,60.116,0,-62.382,-47
51,60.123,0,-62.382,-47
52,60.13,0,-62.382,-47
53,60.137,0,-62.382,-47
54,60.144,0,-62.382,-47
55,60.151,0,-62.382,-47
56,60.158,0,-62.382,-47
57,60.164,0,-62.382,-47
58,60.17,0,-62.382,-47
59,60.175,0,-62.382,-47
60,60.181,0,-62.382,-47
61,60.187,0,-62.382,-47
62,60.193,0,-62.382,-47
63,60.205,0,-62.37,-47
64,60.216,0,-62.358,-47
65,60.228,0,-62.345,-47
66,60.298,0,-62.273,-47
67,60.333,0,-62.236,-47
68,60.333,0,-62.273,-47
69,60.333,0,-62.345,-47
70,60.333,0,-62.382,-47
71,60.368,0,-62.382,-47
72,60.404,0,-62.382,-47
73,60.421,0,-62.382,-47
74,60.439,0,-62.382,-47
75,60.474,0,-62.382,-47
76,60.509,0,-62.382,-47
77,60.579,0,-62.382,-47
78,60.614,0,-62.382,-47
79,60.684,0,-62.418,-47
80,60.754,0,-62.455,-47
81,60.825,0,-62.527,-47
82,60.895,0,-62.564,-47
83,60.965,0,-62.6,-47
84,61.035,0,-62.636,-47
85,61.105,0,-62.709,-47
86,61.175,0,-62.745,-47
87,61.246,0,-62.782,-47
88,61.351,0,-62.855,-47
89,61.351,0,-62.83,-47
90,61.351,0,-62.806,-47
91,61.351,0,-62.782,-47
92,61.351,0,-62.745,-47
93,61.351,0,-62.709,-47
94,61.386,0,-62.673,-47
95,61.386,0,-62.636,-47
96,61.386,0,-62.6,-47
97,61.421,0,-62.564,-47
98,61.421,0,-62.527,-47
99,61.421,0,-62.491,-47
100,61.421,0,-62.455,-47
101,61.456,0,-62.418,-47
102,61.456,0,-62.382,-47
103,61.526,0,-62.382,-47
104,61.596,0,-62.382,-47
105,61.614,0,-62.4,-47
106,61.632,0,-62.418,-47
107,61.667,0,-62.455,-47
108,61.684,0,-62.473,-47
109,61.702,0,-62.491,-47
110,61.737,0,-62.527,-47
111,61.772,0,-62.509,-47
112,61.807,0,-62.491,-47
113,61.842,0,-62.491,-47
114,61.912,0,-62.455,-47
115,61.982,0,-62.455,-47
116,62.053,0,-62.418,-47
117,62.088,0,-62.418,-47
118,62.158,0,-62.382,-47
119,62.193,0,-62.382,-47
120,62.228,0,-62.382,-47
121,62.298,0,-62.382,-47
122,62.333,0,-62.382,-47
123,62.404,0,-62.382,-47
124,62.474,0,-62.382,-47
125,62.544,0,-62.382,-47
126,62.614,0,-62.382,-47
127,62.649,0,-62.382,-47
128,62.719,0,-62.382,-47
129,62.789,0,-62.382,-47
130,62.86,0,-62.382,-47
131,62.93,0,-62.382,-47
132,63,0,-62.382,-47
133,63.07,0,-62.382,-47
134,63.14,0,-62.382,-47
135,63.211,0,-62.345,-47
136,63.281,0,-62.309,-47
137,63.351,0,-62.273,-47
138,63.421,0,-62.236,-47
139,63.491,0,-62.236,-47
140,63.561,0,-62.236,-47
141,63.632,0,-62.273,-47
142,63.702,0,-62.309,-47
143,63.772,0,-62.345,-47
144,63.842,0,-62.382,-47
145,63.877,0,-62.4,-47
146,63.912,0,-62.418,-47
147,63.982,0,-62.455,-47
148,64.053,0,-62.491,-47
149,64.123,0,-62.527,140
150,64.158,0,-62.564,140
151,64.228,0,-62.636,140
152,64.263,0,-62.673,140
153,64.333,0,-62.709,140
154,64.368,0,-62.745,140
155,64.439,0,-62.782,140
156,64.509,0,-62.855,140
157,64.579,0,-62.891,140
158,64.614,0,-62.927,140
159,64.684,0,-62.964,140
160,64.754,0,-63,140
161,64.789,0,-63.036,140
162,64.86,0,-63.073,140
163,64.93,0,-63.145,140
164,65,0,-63.182,140
165,65.035,0,-63.218,140
166,65.105,0,-63.255,140
167,65.175,0,-63.291,140
168,65.211,0,-63.327,140
169,65.281,0,-63.364,140
170,65.351,0,-63.436,140
171,65.421,0,-63.473,140
172,65.456,0,-63.509,140
173,65.526,0,-63.545,140
174,65.561,0,-63.582,140
175,65.632,0,-63.582,140
176,65.667,0,-63.618,140
177,65.702,0,-63.655,140
178,65.772,0,-63.655,140
179,65.807,0,-63.691,140
180,65.842,0,-63.727,140
181,65.877,0,-63.764,140
182,65.947,0,-63.836,140
183,65.982,0,-63.873,140
184,66.018,0,-63.909,140
185,66.088,0,-63.982,140
186,66.123,0,-64.018,140
187,66.158,0,-64.055,140
188,66.193,0,-64.091,140
189,66.263,0,-64.164,140
190,66.298,0,-64.2,140
191,66.333,0,-64.236,140
192,66.368,0,-64.273,140
193,66.439,0,-64.345,140
194,66.474,0,-64.382,140
195,66.509,0,-64.418,140
196,66.544,0,-64.455,140
197,66.614,0,-64.527,140
198,66.649,0,-64.564,140
199,66.684,0,-64.6,140
200,66.684,0,-64.673,140
201,66.719,0,-64.709,140
202,66.754,0,-64.745,140
203,66.754,0,-64.818,140
204,66.789,0,-64.855,140
205,66.825,0,-64.891,140
206,66.86,0,-64.891,140
207,66.895,0,-64.927,140
208,66.965,0,-64.927,140
209,67,0,-64.964,140
210,67.035,0,-64.964,140
211,67.07,0,-65,140
212,67.07,0,-65.036,140
213,67.07,0,-65.073,140
214,67.07,0,-65.145,140
215,67.105,0,-65.145,140
216,67.14,0,-65.145,140
217,67.211,0,-65.145,140
218,67.211,0,-65.182,140
219,67.211,0,-65.218,140
220,67.211,0,-65.255,140
221,67.211,0,-65.291,140
222,67.246,0,-65.291,140
223,67.316,0,-65.291,140
224,67.351,0,-65.291,140
225,67.421,0,-65.291,140
226,67.456,0,-65.291,140
227,67.526,0,-65.291,140
228,67.561,0,-65.291,140
229,67.632,0,-65.291,140
230,67.667,0,-65.291,0
231,67.702,0,-65.291,0
232,67.772,0,-65.291,0
233,67.807,0,-65.255,0
234,67.825,0,-65.236,0
235,67.842,0,-65.218,0
236,67.86,0,-65.2,0
237,67.877,0,-65.182,0
238,67.895,0,-65.164,0
239,67.912,0,-65.145,0
240,67.947,0,-65.109,0
241,67.965,0,-65.091,0
242,67.982,0,-65.073,0
243,68,0,-65.055,0
244,68.018,0,-65.036,0
245,68.035,0,-65.018,0
246,68.053,0,-65,0
247,68.053,0,-64.964,0
248,68.053,0,-64.927,0
249,68.053,0,-64.855,0
250,68.053,0,-64.842,0
251,68.053,0,-64.83,0
252,68.053,0,-64.818,0
