frame,x,y,z,roty
1,44.965,0,-70.855,55
2,45,0,-70.855,55
3,45.035,0,-70.855,55
4,45.07,0,-70.855,55
5,45.14,0,-70.818,55
6,45.175,0,-70.818,55
7,45.175,0,-70.745,55
8,45.175,0,-70.673,55
9,45.246,0,-70.673,55
10,45.316,0,-70.673,55
11,45.386,0,-70.673,55
12,45.456,0,-70.673,55
13,45.526,0,-70.673,55
14,45.596,0,-70.673,55
15,45.667,0,-70.673,55
16,45.737,0,-70.673,55
17,45.807,0,-70.673,55
18,45.877,0,-70.673,55
19,45.901,0,-70.685,55
20,45.924,0,-70.697,55
21,45.947,0,-70.709,55
22,45.982,0,-70.745,55
23,46.053,0,-70.745,55
24,46.088,0,-70.782,55
25,46.158,0,-70.818,55
26,46.228,0,-70.818,55
27,46.298,0,-70.818,55
28,46.368,0,-70.818,55
29,46.439,0,-70.818,55
30,46.509,0,-70.818,55
31,46.579,0,-70.818,55
32,46.596,0,-70.855,55
33,46.614,0,-70.891,55
34,46.649,0,-70.927,55
35,46.649,0,-71,55
36,46.684,0,-71.036,55
37,46.719,0,-71.109,55
38,46.825,0,-71.073,55
39,46.93,0,-71.036,55
40,47.035,0,-71,55
41,47.14,0,-70.964,55
42,47.211,0,-70.964,55
43,47.281,0,-70.964,55
44,47.316,0,-71,55
45,47.386,0,-71.073,55
46,47.421,0,-71.109,55
47,47.444,0,-71.121,55
48,47.468,0,-71.133,55
49,47.491,0,-71.145,55
50,47.561,0,-71.182,55
51,47.632,0,-71.218,55
52,47.702,0,-71.255,55
53,47.754,0,-71.255,55
54,47.807,0,-71.255,55
55,47.877,0,-71.255,55
56,47.982,0,-71.255,55
57,48,0,-71.273,55
58,48.018,0,-71.291,55
59,48.088,0,-71.364,55
60,48.123,0,-71.4,55
61,48.193,0,-71.4,55
62,48.263,0,-71.4,55
63,48.333,0,-71.436,55
64,48.368,0,-71.473,55
65,48.439,0,-71.473,55
66,48.474,0,-71.509,55
67,48.544,0,-71.545,55
68,48.649,0,-71.545,55
69,48.719,0,-71.545,55
70,48.825,0,-71.545,55
71,48.86,0,-71.545,55
72,48.895,0,-71.545,55
73,48.965,0,-71.545,55
74,48.965,0,-71.618,55
75,48.965,0,-71.691,55
76,49.035,0,-71.727,55
77,49.07,0,-71.727,55
78,49.14,0,-71.764,55
79,49.211,0,-71.764,55
80,49.281,0,-71.8,55
81,49.316,0,-71.8,55
82,49.386,0,-71.836,55
83,49.421,0,-71.873,55
84,49.491,0,-71.945,55
85,49.526,0,-71.982,55
86,49.532,0,-71.982,55
87,49.538,0,-71.982,55
88,49.544,0,-71.982,55
89,49.55,0,-71.982,55
90,49.556,0,-71.982,0
91,49.561,0,-71.982,0
92,49.579,0,-71.982,0
93,49.596,0,-71.982,0
94,49.596,0,-72.018,0
95,49.614,0,-72.018,0
96,49.632,0,-72.018,0
97,49.643,0,-72.018,0
98,49.655,0,-72.018,0
99,49.667,0,-72.018,0
100,49.684,0,-72.036,0
101,49.702,0,-72.055,0
102,49.713,0,-72.055,0
103,49.725,0,-72.055,0
104,49.737,0,-72.055,0
105,49.754,0,-72.055,0
106,49.772,0,-72.055,0
107,49.772,0,-72.073,0
108,49.772,0,-72.091,0
109,49.807,0,-72.091,0
110,49.825,0,-72.091,0
111,49.842,0,-72.091,0
112,49.854,0,-72.091,0
113,49.865,0,-72.091,0
114,49.877,0,-72.091,0
115,49.877,0,-72.109,0
